,flame,human,point,x,y
0,438,1,4,482,278
0,438,1,5,606,308
0,438,1,6,664,286
0,438,1,7,712,274
0,438,1,8,548,408
0,438,1,9,554,506
0,438,1,10,570,582
0,438,1,11,592,408
0,438,1,12,616,498
0,438,1,13,636,572
0,438,1,14,568,260
0,438,1,15,582,260
0,438,1,16,556,264
0,438,1,17,592,268
0,440,1,0,568,266
0,440,1,1,564,306
0,440,1,2,530,304
0,440,1,3,492,292
0,440,1,4,516,268
0,440,1,5,596,308
0,440,1,6,638,292
0,440,1,7,686,282
0,440,1,8,544,406
0,440,1,9,552,504
0,440,1,10,570,580
0,440,1,11,584,408
0,440,1,12,598,502
0,440,1,13,620,582
0,440,1,14,562,260
0,440,1,15,578,260
0,440,1,16,554,264
0,440,1,17,588,268
0,442,1,0,562,266
0,442,1,1,562,302
0,442,1,2,536,296
0,442,1,3,522,272
0,442,1,4,550,260
0,442,1,5,588,306
0,442,1,6,596,302
0,442,1,7,612,296
0,442,1,8,540,402
0,442,1,9,550,498
0,442,1,10,568,578
0,442,1,11,574,404
0,442,1,12,580,502
0,442,1,13,590,586
0,442,1,14,558,258
0,442,1,15,570,262
0,442,1,17,586,268
0,444,1,0,554,266
0,444,1,1,564,302
0,444,1,2,558,300
0,444,1,3,536,326
0,444,1,4,514,314
0,444,1,5,572,300
0,444,1,6,540,310
0,444,1,7,512,312
0,444,1,8,546,402
0,444,1,9,548,498
0,444,1,10,568,574
0,444,1,11,568,404
0,444,1,12,560,500
0,444,1,13,560,584
0,444,1,14,552,258
0,444,1,15,564,260
0,444,1,17,584,264
0,446,1,0,548,264
0,446,1,1,568,296
0,446,1,2,578,292
0,446,1,5,556,298
0,446,1,6,496,312
0,446,1,7,446,328
0,446,1,8,568,402
0,446,1,9,556,498
0,446,1,10,570,574
0,446,1,11,562,402
0,446,1,12,546,496
0,446,1,13,532,582
0,446,1,14,548,256
0,446,1,15,558,260
0,446,1,17,580,264
0,448,1,0,540,264
0,448,1,1,566,288
0,448,1,2,592,274
0,448,1,3,602,232
0,448,1,4,622,212
0,448,1,5,540,294
0,448,1,6,488,316
0,448,1,7,448,336
0,448,1,8,576,396
0,448,1,9,560,494
0,448,1,10,574,574
0,448,1,11,556,396
0,448,1,12,536,492
0,448,1,13,516,578
0,448,1,14,540,256
0,448,1,15,548,260
0,448,1,17,568,264
0,450,1,0,528,258
0,450,1,1,562,286
0,450,1,2,594,278
0,450,1,3,604,224
0,450,1,4,596,186
0,450,1,5,530,292
0,450,1,6,496,318
0,450,1,7,500,328
0,450,1,8,580,390
0,450,1,9,562,492
0,450,1,10,576,574
0,450,1,11,550,388
0,450,1,12,530,490
0,450,1,13,512,570
0,450,1,15,532,254
0,450,1,17,548,260
0,452,1,1,558,280
0,452,1,2,588,274
0,452,1,3,596,216
0,452,1,4,570,168
0,452,1,5,530,284
0,452,1,8,578,390
0,452,1,9,568,494
0,452,1,10,570,574
0,452,1,11,540,388
0,452,1,12,528,490
0,452,1,13,516,568
0,452,1,16,566,246
0,452,1,17,536,258
0,454,1,1,552,274
0,454,1,2,570,266
0,454,1,3,594,212
0,454,1,4,576,172
0,454,1,5,534,280
0,454,1,6,582,308
0,454,1,7,616,322
0,454,1,8,570,386
0,454,1,9,568,494
0,454,1,10,562,574
0,454,1,11,534,382
0,454,1,12,530,486
0,454,1,13,526,562
0,454,1,16,566,246
0,454,1,17,540,248
0,456,1,0,588,272
0,456,1,1,556,282
0,456,1,2,548,272
0,456,1,3,568,248
0,456,1,5,570,288
0,456,1,6,592,296
0,456,1,7,626,314
0,456,1,8,558,390
0,456,1,9,564,486
0,456,1,10,548,576
0,456,1,11,534,388
0,456,1,12,540,482
0,456,1,13,540,562
0,456,1,14,586,264
0,456,1,16,572,258
0,458,1,0,592,280
0,458,1,1,554,282
0,458,1,2,556,268
0,458,1,3,594,222
0,458,1,4,638,236
0,458,1,8,552,386
0,458,1,9,556,486
0,458,1,10,536,572
0,458,1,11,548,382
0,458,1,12,556,484
0,458,1,13,558,552
0,458,1,14,590,272
0,458,1,15,596,276
0,458,1,16,578,264
0,460,1,0,596,286
0,460,1,1,554,296
0,460,1,2,564,310
0,460,1,3,576,360
0,460,1,5,546,282
0,460,1,8,546,394
0,460,1,9,550,492
0,460,1,10,530,568
0,460,1,11,560,392
0,460,1,12,574,474
0,460,1,13,578,550
0,460,1,14,596,278
0,460,1,16,582,268
0,462,1,0,604,292
0,462,1,1,564,294
0,462,1,2,550,288
0,462,1,5,576,302
0,462,1,8,542,398
0,462,1,9,546,498
0,462,1,10,532,572
0,462,1,11,570,396
0,462,1,12,588,474
0,462,1,13,598,554
0,462,1,14,604,282
0,462,1,16,584,268
0,464,1,0,608,292
0,464,1,1,574,302
0,464,1,2,552,292
0,464,1,3,504,278
0,464,1,4,546,298
0,464,1,5,596,310
0,464,1,6,622,266
0,464,1,7,656,266
0,464,1,8,542,404
0,464,1,9,550,506
0,464,1,10,532,578
0,464,1,11,576,406
0,464,1,12,602,478
0,464,1,13,618,556
0,464,1,14,606,282
0,464,1,15,612,288
0,464,1,16,584,270
0,466,1,0,606,290
0,466,1,1,574,312
0,466,1,2,546,308
0,466,1,3,486,314
0,466,1,4,524,310
0,466,1,5,600,314
0,466,1,6,626,264
0,466,1,7,660,242
0,466,1,8,548,414
0,466,1,9,558,512
0,466,1,10,534,578
0,466,1,11,584,414
0,466,1,12,616,486
0,466,1,13,636,558
0,466,1,14,602,280
0,466,1,15,612,286
0,466,1,16,580,272
0,468,1,0,602,290
0,468,1,1,576,320
0,468,1,2,548,322
0,468,1,3,490,352
0,468,1,4,506,328
0,468,1,5,602,320
0,468,1,6,626,258
0,468,1,7,652,220
0,468,1,8,556,424
0,468,1,9,564,516
0,468,1,10,536,578
0,468,1,11,594,424
0,468,1,12,628,492
0,468,1,13,650,560
0,468,1,14,598,282
0,468,1,15,608,286
0,468,1,16,576,276
0,470,1,0,602,294
0,470,1,1,580,328
0,470,1,2,552,332
0,470,1,3,512,378
0,470,1,4,504,362
0,470,1,5,606,322
0,470,1,8,568,426
0,470,1,9,570,518
0,470,1,10,536,578
0,470,1,11,606,422
0,470,1,12,642,490
0,470,1,13,656,560
0,470,1,14,596,284
0,470,1,15,608,288
0,470,1,16,574,282
0,472,1,0,604,296
0,472,1,1,588,340
0,472,1,2,562,344
0,472,1,3,542,398
0,472,1,4,520,400
0,472,1,5,614,336
0,472,1,8,578,430
0,472,1,9,574,518
0,472,1,10,536,578
0,472,1,11,618,428
0,472,1,12,656,494
0,472,1,13,660,562
0,472,1,14,596,288
0,472,1,15,608,290
0,472,1,16,576,288
0,474,1,0,606,302
0,474,1,1,598,346
0,474,1,2,574,354
0,474,1,3,584,406
0,474,1,4,568,434
0,474,1,5,622,340
0,474,1,8,592,442
0,474,1,9,582,518
0,474,1,10,538,578
0,474,1,11,630,434
0,474,1,12,668,494
0,474,1,13,660,562
0,474,1,14,600,294
0,474,1,15,610,294
0,474,1,16,578,296
0,476,1,0,614,306
0,476,1,1,612,354
0,476,1,2,592,364
0,476,1,3,618,404
0,476,1,4,632,440
0,476,1,5,634,346
0,476,1,8,606,440
0,476,1,9,590,522
0,476,1,10,540,576
0,476,1,11,644,436
0,476,1,12,678,496
0,476,1,13,662,562
0,476,1,14,604,300
0,476,1,15,614,300
0,476,1,16,582,306
0,478,1,0,620,312
0,478,1,1,626,360
0,478,1,2,606,368
0,478,1,3,650,408
0,478,1,4,690,432
0,478,1,5,648,354
0,478,1,6,656,404
0,478,1,7,690,436
0,478,1,8,614,446
0,478,1,9,600,524
0,478,1,10,542,574
0,478,1,11,652,442
0,478,1,12,688,500
0,478,1,13,662,562
0,478,1,14,610,308
0,478,1,15,620,306
0,478,1,16,590,318
0,480,1,0,628,318
0,480,1,1,638,362
0,480,1,2,624,370
0,480,1,3,672,410
0,480,1,4,722,418
0,480,1,5,656,356
0,480,1,6,670,402
0,480,1,8,622,446
0,480,1,9,606,524
0,480,1,10,546,572
0,480,1,11,660,444
0,480,1,12,692,502
0,480,1,13,662,562
0,480,1,14,618,314
0,480,1,15,628,310
0,480,1,16,600,326
0,482,1,0,640,320
0,482,1,1,650,362
0,482,1,2,642,370
0,482,1,3,680,422
0,482,1,4,726,418
0,482,1,5,658,354
0,482,1,8,628,446
0,482,1,9,616,522
0,482,1,10,552,570
0,482,1,11,664,446
0,482,1,12,696,504
0,482,1,13,664,562
0,482,1,14,628,318
0,482,1,15,638,312
0,482,1,16,612,330
0,484,1,0,652,320
0,484,1,1,658,360
0,484,1,2,652,372
0,484,1,3,664,426
0,484,1,4,716,420
0,484,1,5,664,348
0,484,1,8,632,446
0,484,1,9,626,522
0,484,1,10,560,568
0,484,1,11,666,446
0,484,1,12,698,504
0,484,1,13,664,562
0,484,1,14,642,318
0,484,1,15,652,312
0,484,1,16,628,332
0,486,1,0,666,322
0,486,1,1,668,358
0,486,1,2,658,368
0,486,1,3,646,414
0,486,1,4,694,418
0,486,1,5,676,350
0,486,1,8,634,446
0,486,1,9,636,520
0,486,1,10,572,566
0,486,1,11,668,446
0,486,1,12,698,502
0,486,1,13,664,562
0,486,1,14,656,320
0,486,1,15,666,314
0,486,1,16,642,332
0,488,1,0,678,320
0,488,1,1,674,356
0,488,1,2,658,362
0,488,1,3,628,388
0,488,1,4,666,412
0,488,1,5,692,346
0,488,1,6,694,332
0,488,1,8,636,444
0,488,1,9,646,514
0,488,1,10,584,564
0,488,1,11,670,446
0,488,1,12,700,502
0,488,1,13,664,560
0,488,1,14,668,320
0,488,1,15,678,314
0,488,1,16,654,332
0,490,1,0,688,320
0,490,1,1,682,352
0,490,1,2,658,354
0,490,1,3,616,360
0,490,1,4,650,398
0,490,1,5,704,348
0,490,1,6,716,338
0,490,1,7,730,320
0,490,1,8,636,440
0,490,1,9,654,508
0,490,1,10,594,562
0,490,1,11,672,444
0,490,1,12,700,498
0,490,1,13,666,560
0,490,1,14,678,318
0,490,1,15,688,312
0,490,1,16,664,330
0,492,1,0,700,318
0,492,1,1,688,352
0,492,1,2,662,346
0,492,1,3,614,332
0,492,1,4,640,384
0,492,1,5,712,354
0,492,1,6,738,342
0,492,1,7,762,330
0,492,1,8,638,434
0,492,1,9,658,500
0,492,1,10,608,558
0,492,1,11,672,438
0,492,1,12,698,498
0,492,1,13,666,560
0,492,1,14,688,316
0,492,1,15,700,312
0,492,1,16,674,328
0,494,1,0,710,320
0,494,1,1,690,348
0,494,1,2,662,336
0,494,1,3,620,312
0,494,1,4,616,356
0,494,1,5,718,356
0,494,1,6,758,348
0,494,1,7,790,338
0,494,1,8,640,430
0,494,1,9,660,490
0,494,1,10,618,556
0,494,1,11,676,438
0,494,1,12,698,494
0,494,1,13,666,560
0,494,1,14,700,316
0,494,1,15,712,312
0,494,1,16,684,326
0,496,1,0,718,326
0,496,1,1,694,344
0,496,1,2,664,330
0,496,1,3,630,300
0,496,1,4,604,338
0,496,1,5,722,356
0,496,1,6,766,354
0,496,1,7,812,350
0,496,1,8,640,422
0,496,1,9,660,486
0,496,1,10,622,554
0,496,1,11,678,430
0,496,1,12,698,492
0,496,1,13,666,560
0,496,1,14,710,320
0,496,1,15,722,318
0,496,1,16,692,324
0,498,1,0,720,338
0,498,1,1,694,344
0,498,1,2,668,330
0,498,1,3,640,288
0,498,1,4,602,316
0,498,1,5,724,358
0,498,1,6,772,360
0,498,1,7,822,362
0,498,1,8,640,416
0,498,1,9,658,480
0,498,1,10,624,552
0,498,1,11,678,424
0,498,1,12,696,490
0,498,1,13,666,560
0,498,1,14,712,332
0,498,1,15,726,330
0,498,1,16,694,328
0,500,1,0,712,356
0,500,1,1,696,342
0,500,1,2,668,324
0,500,1,3,646,282
0,500,1,4,602,296
0,500,1,5,728,356
0,500,1,6,770,364
0,500,1,7,820,374
0,500,1,8,642,408
0,500,1,9,654,478
0,500,1,10,622,552
0,500,1,11,678,418
0,500,1,12,692,488
0,500,1,13,666,560
0,500,1,14,706,348
0,500,1,15,720,350
0,500,1,16,692,336
0,502,1,0,702,368
0,502,1,1,700,344
0,502,1,2,670,326
0,502,1,3,644,284
0,502,1,4,604,282
0,502,1,5,728,356
0,502,1,6,768,368
0,502,1,7,812,384
0,502,1,8,644,406
0,502,1,9,646,476
0,502,1,10,620,550
0,502,1,11,680,418
0,502,1,12,688,488
0,502,1,13,666,560
0,502,1,14,696,358
0,502,1,15,712,362
0,502,1,16,688,342
0,502,1,17,722,350
0,504,1,0,694,368
0,504,1,1,698,344
0,504,1,2,668,330
0,504,1,3,638,290
0,504,1,4,594,268
0,504,1,5,728,352
0,504,1,6,762,368
0,504,1,7,800,392
0,504,1,8,644,402
0,504,1,9,640,474
0,504,1,10,618,548
0,504,1,11,682,416
0,504,1,12,686,486
0,504,1,13,666,560
0,504,1,14,690,358
0,504,1,15,704,366
0,504,1,16,686,342
0,504,1,17,718,354
0,506,1,0,690,370
0,506,1,1,696,342
0,506,1,2,664,332
0,506,1,3,630,296
0,506,1,4,590,258
0,506,1,5,726,348
0,506,1,6,766,364
0,506,1,7,784,392
0,506,1,8,646,402
0,506,1,9,636,474
0,506,1,10,612,548
0,506,1,11,684,416
0,506,1,12,684,484
0,506,1,13,666,560
0,506,1,14,688,360
0,506,1,15,702,368
0,506,1,16,686,342
0,506,1,17,716,356
0,508,1,0,688,362
0,508,1,1,694,336
0,508,1,2,664,328
0,508,1,3,622,298
0,508,1,4,584,264
0,508,1,5,724,340
0,508,1,6,766,346
0,508,1,7,764,382
0,508,1,8,648,404
0,508,1,9,632,476
0,508,1,10,608,548
0,508,1,11,686,416
0,508,1,12,682,486
0,508,1,13,666,560
0,508,1,14,686,354
0,508,1,15,696,360
0,508,1,16,682,334
0,508,1,17,712,348
0,510,1,0,692,344
0,510,1,1,694,328
0,510,1,2,662,324
0,510,1,3,612,304
0,510,1,4,570,278
0,510,1,5,724,330
0,510,1,6,766,322
0,510,1,7,744,358
0,510,1,8,652,400
0,510,1,9,630,474
0,510,1,10,608,550
0,510,1,11,690,412
0,510,1,12,682,486
0,510,1,13,666,560
0,510,1,16,690,334
0,510,1,17,712,332
0,512,1,0,690,340
0,512,1,1,688,322
0,512,1,2,656,322
0,512,1,3,604,314
0,512,1,4,550,302
0,512,1,5,718,320
0,512,1,6,764,294
0,512,1,7,734,324
0,512,1,8,658,400
0,512,1,9,630,474
0,512,1,10,606,550
0,512,1,11,694,410
0,512,1,12,684,486
0,512,1,13,668,562
0,512,1,14,686,332
0,512,1,15,700,336
0,512,1,16,682,318
0,512,1,17,712,330
0,514,1,0,694,326
0,514,1,1,686,318
0,514,1,2,656,322
0,514,1,3,604,344
0,514,1,4,552,350
0,514,1,5,714,312
0,514,1,6,756,264
0,514,1,7,730,286
0,514,1,8,662,400
0,514,1,9,632,478
0,514,1,10,602,550
0,514,1,11,700,404
0,514,1,12,692,486
0,514,1,13,668,562
0,514,1,14,690,320
0,514,1,15,702,322
0,514,1,16,678,306
0,516,1,0,686,302
0,516,1,1,682,316
0,516,1,2,656,330
0,516,1,3,626,372
0,516,1,4,592,406
0,516,1,5,708,298
0,516,1,6,742,264
0,516,1,7,730,252
0,516,1,8,666,400
0,516,1,9,634,482
0,516,1,10,600,554
0,516,1,11,702,404
0,516,1,12,698,492
0,516,1,13,668,562
0,516,1,14,680,294
0,516,1,15,694,294
0,516,1,16,666,290
0,516,1,17,700,288
0,518,1,0,674,286
0,518,1,1,680,320
0,518,1,2,656,336
0,518,1,3,648,382
0,518,1,4,658,420
0,518,1,5,704,302
0,518,1,6,740,276
0,518,1,7,734,236
0,518,1,8,666,406
0,518,1,9,636,490
0,518,1,10,602,558
0,518,1,11,702,404
0,518,1,12,702,494
0,518,1,13,668,564
0,518,1,14,664,280
0,518,1,15,678,278
0,518,1,16,652,284
0,518,1,17,684,276
0,520,1,0,664,284
0,520,1,1,678,322
0,520,1,2,656,338
0,520,1,3,662,388
0,520,1,4,694,384
0,520,1,5,702,308
0,520,1,6,750,286
0,520,1,7,760,242
0,520,1,8,666,416
0,520,1,9,640,490
0,520,1,10,606,560
0,520,1,11,704,414
0,520,1,12,706,500
0,520,1,13,668,564
0,520,1,14,654,278
0,520,1,15,668,276
0,520,1,16,646,288
0,520,1,17,678,280
0,522,1,0,666,284
0,522,1,1,678,326
0,522,1,2,652,336
0,522,1,3,662,378
0,522,1,4,666,328
0,522,1,5,706,316
0,522,1,6,760,304
0,522,1,7,780,268
0,522,1,8,664,416
0,522,1,9,644,494
0,522,1,10,606,560
0,522,1,11,704,418
0,522,1,12,712,504
0,522,1,13,670,564
0,522,1,14,658,282
0,522,1,15,672,278
0,522,1,16,650,292
0,522,1,17,682,284
0,524,1,0,682,284
0,524,1,1,690,326
0,524,1,2,666,328
0,524,1,3,644,326
0,524,1,4,622,294
0,524,1,5,716,322
0,524,1,6,758,336
0,524,1,7,748,316
0,524,1,8,664,416
0,524,1,9,650,494
0,524,1,10,610,558
0,524,1,11,700,422
0,524,1,12,712,506
0,524,1,13,670,564
0,524,1,14,674,280
0,524,1,15,688,278
0,524,1,16,664,292
0,524,1,17,696,288
0,526,1,0,698,286
0,526,1,1,694,324
0,526,1,2,666,322
0,526,1,3,640,304
0,526,1,4,630,288
0,526,1,5,724,324
0,526,1,6,738,352
0,526,1,7,700,348
0,526,1,8,656,414
0,526,1,9,652,490
0,526,1,10,618,560
0,526,1,11,694,422
0,526,1,12,710,504
0,526,1,13,670,564
0,526,1,14,692,282
0,526,1,15,706,284
0,526,1,16,682,294
0,526,1,17,712,302
0,528,1,0,708,294
0,528,1,1,702,320
0,528,1,2,678,318
0,528,1,3,652,302
0,528,1,4,656,272
0,528,1,5,726,322
0,528,1,6,718,352
0,528,1,7,666,350
0,528,1,8,654,408
0,528,1,9,652,484
0,528,1,10,624,560
0,528,1,11,690,416
0,528,1,12,706,498
0,528,1,13,670,562
0,528,1,14,708,290
0,528,1,15,716,294
0,528,1,17,724,306
0,530,1,0,716,284
0,530,1,1,702,310
0,530,1,2,680,302
0,530,1,3,680,258
0,530,1,4,704,224
0,530,1,5,724,316
0,530,1,6,702,342
0,530,1,7,654,342
0,530,1,8,652,400
0,530,1,9,648,478
0,530,1,10,628,556
0,530,1,11,688,408
0,530,1,12,700,492
0,530,1,13,672,562
0,530,1,14,720,280
0,530,1,15,724,286
0,530,1,17,728,298
0,532,1,0,722,272
0,532,1,1,706,296
0,532,1,2,690,280
0,532,1,3,694,240
0,532,1,4,722,198
0,532,1,5,720,312
0,532,1,6,688,330
0,532,1,7,650,330
0,532,1,8,652,386
0,532,1,9,646,468
0,532,1,10,626,546
0,532,1,11,686,394
0,532,1,12,694,486
0,532,1,13,672,562
0,532,1,14,728,270
0,532,1,15,730,276
0,532,1,17,732,292
0,534,1,0,718,260
0,534,1,1,704,290
0,534,1,2,686,272
0,534,1,3,688,222
0,534,1,4,708,172
0,534,1,5,720,304
0,534,1,6,690,322
0,534,1,7,650,318
0,534,1,8,652,380
0,534,1,9,644,456
0,534,1,10,626,538
0,534,1,11,688,388
0,534,1,12,692,478
0,534,1,13,676,556
0,534,1,14,724,258
0,534,1,15,728,266
0,534,1,17,730,284
0,536,1,0,708,264
0,536,1,1,702,286
0,536,1,2,684,268
0,536,1,3,670,226
0,536,1,4,668,186
0,536,1,5,722,300
0,536,1,6,698,318
0,536,1,7,656,312
0,536,1,8,654,370
0,536,1,9,642,446
0,536,1,10,626,526
0,536,1,11,690,380
0,536,1,12,692,474
0,536,1,13,684,552
0,536,1,14,710,258
0,536,1,15,718,266
0,536,1,17,726,282
0,538,1,0,688,280
0,538,1,1,700,284
0,538,1,2,680,268
0,538,1,3,658,244
0,538,1,4,630,226
0,538,1,5,722,298
0,538,1,6,708,318
0,538,1,7,660,316
0,538,1,8,658,366
0,538,1,9,644,436
0,538,1,10,626,514
0,538,1,11,692,376
0,538,1,12,694,472
0,538,1,13,690,548
0,538,1,14,690,274
0,538,1,15,698,282
0,538,1,17,714,286
0,540,1,0,674,296
0,540,1,1,694,294
0,540,1,2,672,276
0,540,1,3,632,252
0,540,1,4,598,262
0,540,1,5,716,306
0,540,1,6,722,314
0,540,1,7,672,328
0,540,1,8,664,366
0,540,1,9,644,432
0,540,1,10,624,510
0,540,1,11,698,376
0,540,1,12,696,476
0,540,1,13,690,550
0,540,1,14,676,288
0,540,1,15,682,296
0,540,1,17,704,298
0,542,1,0,676,316
0,542,1,1,686,292
0,542,1,2,660,288
0,542,1,3,612,276
0,542,1,4,572,294
0,542,1,5,712,292
0,542,1,6,726,314
0,542,1,7,682,344
0,542,1,8,666,374
0,542,1,9,644,434
0,542,1,10,620,512
0,542,1,11,704,380
0,542,1,12,696,478
0,542,1,13,688,552
0,542,1,14,674,310
0,542,1,15,680,314
0,542,1,16,674,294
0,542,1,17,698,292
0,544,1,0,666,328
0,544,1,1,678,304
0,544,1,2,650,304
0,544,1,3,600,300
0,544,1,4,556,324
0,544,1,5,702,302
0,544,1,6,730,310
0,544,1,7,700,342
0,544,1,8,668,382
0,544,1,9,646,442
0,544,1,10,618,518
0,544,1,11,706,388
0,544,1,12,698,484
0,544,1,13,686,554
0,544,1,14,664,320
0,544,1,15,674,324
0,544,1,16,660,304
0,544,1,17,686,306
0,546,1,0,656,342
0,546,1,1,674,322
0,546,1,2,644,324
0,546,1,3,592,326
0,546,1,4,550,348
0,546,1,5,702,320
0,546,1,6,736,302
0,546,1,7,710,342
0,546,1,8,668,392
0,546,1,9,650,452
0,546,1,10,616,524
0,546,1,11,708,400
0,546,1,12,700,492
0,546,1,13,688,556
0,546,1,14,652,334
0,546,1,15,664,338
0,546,1,17,680,324
0,548,1,0,648,348
0,548,1,1,668,338
0,548,1,2,638,344
0,548,1,3,592,352
0,548,1,4,554,368
0,548,1,5,698,330
0,548,1,6,732,298
0,548,1,7,712,344
0,548,1,8,668,410
0,548,1,9,648,466
0,548,1,10,614,536
0,548,1,11,706,412
0,548,1,12,698,492
0,548,1,13,688,558
0,548,1,14,644,340
0,548,1,15,656,342
0,548,1,17,676,332
0,550,1,0,642,350
0,550,1,1,660,356
0,550,1,2,632,362
0,550,1,3,596,374
0,550,1,4,562,388
0,550,1,5,686,348
0,550,1,6,724,298
0,550,1,7,716,336
0,550,1,8,664,422
0,550,1,9,646,478
0,550,1,10,612,548
0,550,1,11,704,422
0,550,1,12,694,496
0,550,1,13,686,558
0,550,1,14,636,344
0,550,1,15,648,344
0,550,1,17,668,338
0,552,1,0,636,346
0,552,1,1,654,360
0,552,1,2,628,372
0,552,1,3,604,390
0,552,1,4,576,406
0,552,1,5,680,348
0,552,1,6,716,304
0,552,1,7,720,322
0,552,1,8,660,432
0,552,1,9,640,490
0,552,1,10,612,558
0,552,1,11,700,430
0,552,1,12,692,498
0,552,1,13,686,558
0,552,1,14,630,340
0,552,1,15,642,338
0,552,1,17,660,336
0,554,1,0,628,342
0,554,1,1,648,364
0,554,1,2,624,376
0,554,1,3,606,402
0,554,1,4,584,422
0,554,1,5,672,352
0,554,1,6,694,332
0,554,1,7,710,318
0,554,1,8,654,438
0,554,1,9,634,494
0,554,1,10,612,562
0,554,1,11,694,434
0,554,1,12,688,502
0,554,1,13,686,558
0,554,1,14,622,336
0,554,1,15,634,334
0,554,1,17,650,336
0,556,1,0,618,336
0,556,1,1,640,366
0,556,1,2,614,378
0,556,1,3,602,410
0,556,1,4,588,436
0,556,1,5,668,352
0,556,1,6,706,332
0,556,1,7,726,304
0,556,1,8,646,440
0,556,1,9,626,494
0,556,1,10,612,562
0,556,1,11,686,436
0,556,1,12,682,504
0,556,1,13,684,556
0,556,1,14,612,332
0,556,1,15,624,328
0,556,1,17,640,332
0,558,1,0,610,330
0,558,1,1,630,366
0,558,1,2,602,380
0,558,1,3,594,420
0,558,1,4,586,454
0,558,1,5,656,354
0,558,1,6,704,344
0,558,1,7,736,310
0,558,1,8,636,442
0,558,1,9,616,494
0,558,1,10,610,562
0,558,1,11,678,438
0,558,1,12,674,506
0,558,1,13,684,556
0,558,1,14,604,326
0,558,1,15,616,324
0,558,1,16,598,332
0,558,1,17,632,328
0,560,1,0,602,322
0,560,1,1,620,362
0,560,1,2,592,376
0,560,1,3,588,424
0,560,1,4,580,464
0,560,1,5,648,350
0,560,1,6,698,352
0,560,1,7,746,330
0,560,1,8,628,440
0,560,1,9,604,494
0,560,1,10,608,560
0,560,1,11,668,434
0,560,1,12,664,506
0,560,1,13,682,550
0,560,1,14,596,318
0,560,1,15,610,316
0,560,1,16,590,324
0,560,1,17,624,322
0,562,1,0,598,312
0,562,1,1,614,356
0,562,1,2,584,366
0,562,1,3,582,420
0,562,1,4,574,466
0,562,1,5,644,344
0,562,1,6,694,358
0,562,1,7,748,354
0,562,1,8,614,436
0,562,1,9,594,494
0,562,1,10,608,560
0,562,1,11,656,432
0,562,1,12,652,500
0,562,1,13,674,546
0,562,1,14,590,308
0,562,1,15,604,306
0,562,1,16,584,316
0,562,1,17,618,312
0,564,1,0,594,302
0,564,1,1,608,348
0,564,1,2,576,358
0,564,1,3,574,416
0,564,1,4,566,466
0,564,1,5,640,338
0,564,1,6,688,362
0,564,1,7,738,376
0,564,1,8,606,432
0,564,1,9,590,492
0,564,1,10,608,558
0,564,1,11,650,430
0,564,1,12,646,494
0,564,1,13,654,548
0,564,1,14,588,298
0,564,1,15,602,296
0,564,1,16,580,308
0,564,1,17,616,304
0,566,1,0,594,292
0,566,1,1,604,340
0,566,1,2,572,348
0,566,1,3,568,406
0,566,1,4,558,458
0,566,1,5,638,332
0,566,1,6,680,364
0,566,1,7,726,390
0,566,1,8,600,426
0,566,1,9,588,492
0,566,1,10,606,558
0,566,1,11,644,422
0,566,1,12,640,492
0,566,1,13,634,558
0,566,1,14,588,288
0,566,1,15,602,288
0,566,1,16,580,298
0,566,1,17,614,296
0,568,1,0,594,282
0,568,1,1,602,328
0,568,1,2,568,336
0,568,1,3,562,394
0,568,1,4,550,448
0,568,1,5,634,324
0,568,1,6,672,364
0,568,1,7,712,400
0,568,1,8,594,418
0,568,1,9,590,492
0,568,1,10,606,556
0,568,1,11,638,414
0,568,1,12,634,490
0,568,1,13,618,560
0,568,1,14,586,278
0,568,1,15,600,278
0,568,1,16,578,288
0,568,1,17,612,286
0,570,1,0,592,274
0,570,1,1,600,320
0,570,1,2,568,326
0,570,1,3,556,384
0,570,1,4,542,440
0,570,1,5,632,314
0,570,1,6,662,360
0,570,1,7,694,406
0,570,1,8,590,414
0,570,1,9,586,488
0,570,1,10,604,552
0,570,1,11,634,412
0,570,1,12,628,494
0,570,1,13,614,562
0,570,1,14,586,268
0,570,1,15,600,268
0,570,1,16,576,278
0,570,1,17,612,276
0,572,1,0,592,268
0,572,1,1,598,312
0,572,1,2,566,316
0,572,1,3,554,376
0,572,1,4,536,430
0,572,1,5,630,310
0,572,1,6,654,360
0,572,1,7,678,410
0,572,1,8,588,410
0,572,1,9,582,484
0,572,1,10,596,550
0,572,1,11,632,408
0,572,1,12,624,492
0,572,1,13,614,560
0,572,1,14,586,262
0,572,1,15,600,262
0,572,1,16,576,272
0,572,1,17,610,270
0,574,1,0,594,266
0,574,1,1,598,308
0,574,1,2,566,310
0,574,1,3,552,368
0,574,1,4,532,420
0,574,1,5,628,304
0,574,1,6,648,356
0,574,1,7,664,408
0,574,1,8,586,408
0,574,1,9,584,490
0,574,1,10,586,562
0,574,1,11,630,406
0,574,1,12,622,494
0,574,1,13,612,562
0,574,1,14,586,260
0,574,1,15,600,260
0,574,1,16,576,266
0,574,1,17,610,266
0,576,1,0,594,266
0,576,1,1,596,304
0,576,1,2,564,306
0,576,1,3,554,364
0,576,1,4,532,410
0,576,1,5,630,302
0,576,1,6,644,354
0,576,1,7,654,406
0,576,1,8,582,404
0,576,1,9,584,490
0,576,1,10,586,562
0,576,1,11,624,404
