,flame,human,point,x,y
0,478,1,15,644,242
0,478,1,17,672,228
0,480,1,0,636,254
0,480,1,1,674,272
0,480,1,2,642,298
0,480,1,3,610,370
0,480,1,4,572,440
0,480,1,5,704,238
0,480,1,6,716,154
0,480,1,7,732,90
0,480,1,8,680,396
0,480,1,9,674,498
0,480,1,10,708,624
0,480,1,11,732,394
0,480,1,12,706,512
0,480,1,13,706,618
0,480,1,14,626,244
0,480,1,15,644,240
0,480,1,17,672,228
0,482,1,0,634,254
0,482,1,1,672,270
0,482,1,2,642,298
0,482,1,3,610,368
0,482,1,4,574,440
0,482,1,5,702,234
0,482,1,6,716,154
0,482,1,7,730,90
0,482,1,8,682,392
0,482,1,9,678,506
0,482,1,10,708,622
0,482,1,11,734,390
0,482,1,12,706,516
0,482,1,13,706,618
0,482,1,14,626,244
0,482,1,15,644,240
0,482,1,17,672,228
0,484,1,0,636,254
0,484,1,1,674,270
0,484,1,2,642,298
0,484,1,3,610,368
0,484,1,4,574,438
0,484,1,5,702,236
0,484,1,6,716,154
0,484,1,7,732,88
0,484,1,8,682,392
0,484,1,9,678,502
0,484,1,10,640,598
0,484,1,11,734,392
0,484,1,12,706,512
0,484,1,13,706,618
0,484,1,14,626,242
0,484,1,15,644,240
0,484,1,17,672,228
0,486,1,0,636,252
0,486,1,1,674,270
0,486,1,2,642,296
0,486,1,3,610,368
0,486,1,4,574,438
0,486,1,5,704,238
0,486,1,6,718,152
0,486,1,7,732,88
0,486,1,8,680,394
0,486,1,9,680,506
0,486,1,10,640,598
0,486,1,11,732,394
0,486,1,12,706,514
0,486,1,13,706,618
0,486,1,14,626,242
0,486,1,15,644,240
0,486,1,17,672,226
0,488,1,0,636,252
0,488,1,1,674,270
0,488,1,2,642,296
0,488,1,3,610,368
0,488,1,4,574,438
0,488,1,5,704,238
0,488,1,6,716,152
0,488,1,7,732,88
0,488,1,8,680,394
0,488,1,9,682,512
0,488,1,10,640,596
0,488,1,11,732,394
0,488,1,12,704,520
0,488,1,13,706,616
0,488,1,14,628,242
0,488,1,15,644,238
0,488,1,17,672,226
0,490,1,0,636,252
0,490,1,1,674,270
0,490,1,2,642,296
0,490,1,3,610,368
0,490,1,4,572,438
0,490,1,5,704,238
0,490,1,6,718,152
0,490,1,7,732,88
0,490,1,8,682,394
0,490,1,9,682,510
0,490,1,10,708,622
0,490,1,11,734,394
0,490,1,12,704,518
0,490,1,13,706,616
0,490,1,14,628,242
0,490,1,15,644,238
0,490,1,17,672,226
0,492,1,0,636,252
0,492,1,1,674,272
0,492,1,2,642,296
0,492,1,3,610,368
0,492,1,4,574,438
0,492,1,5,706,240
0,492,1,6,718,152
0,492,1,7,732,88
0,492,1,8,682,396
0,492,1,9,688,514
0,492,1,10,642,596
0,492,1,11,734,394
0,492,1,12,706,520
0,492,1,13,708,618
0,492,1,14,626,242
0,492,1,15,646,238
0,492,1,17,672,226
0,494,1,0,638,252
0,494,1,1,674,272
0,494,1,2,642,296
0,494,1,3,610,366
0,494,1,4,574,438
0,494,1,5,706,240
0,494,1,6,718,152
0,494,1,7,732,86
0,494,1,8,682,392
0,494,1,9,676,498
0,494,1,10,710,620
0,494,1,11,734,392
0,494,1,12,708,512
0,494,1,13,708,616
0,494,1,14,628,242
0,494,1,15,646,238
0,494,1,17,672,226
0,496,1,0,638,252
0,496,1,1,676,272
0,496,1,2,642,298
0,496,1,3,610,366
0,496,1,4,574,438
0,496,1,5,708,240
0,496,1,6,718,152
0,496,1,7,734,88
0,496,1,8,682,392
0,496,1,9,674,498
0,496,1,10,710,620
0,496,1,11,734,392
0,496,1,12,706,512
0,496,1,13,706,612
0,496,1,14,628,242
0,496,1,15,646,238
0,496,1,17,674,226
0,498,1,0,638,252
0,498,1,1,676,272
0,498,1,2,642,298
0,498,1,3,610,366
0,498,1,4,574,438
0,498,1,5,706,238
0,498,1,6,718,150
0,498,1,7,732,88
0,498,1,8,682,396
0,498,1,9,680,508
0,498,1,10,710,620
0,498,1,11,734,396
0,498,1,12,708,516
0,498,1,13,706,612
0,498,1,14,628,242
0,498,1,15,646,238
0,498,1,17,674,226
0,500,1,0,638,252
0,500,1,1,676,274
0,500,1,2,642,298
0,500,1,3,612,366
0,500,1,4,576,438
0,500,1,5,708,242
0,500,1,6,718,150
0,500,1,7,734,88
0,500,1,8,682,394
0,500,1,9,682,506
0,500,1,10,710,620
0,500,1,11,734,392
0,500,1,12,708,514
0,500,1,13,708,616
0,500,1,14,628,242
0,500,1,15,646,238
0,500,1,17,674,226
0,502,1,0,638,252
0,502,1,1,676,272
0,502,1,2,644,296
0,502,1,3,612,366
0,502,1,4,576,438
0,502,1,5,708,244
0,502,1,6,718,150
0,502,1,7,734,88
0,502,1,8,682,394
0,502,1,9,680,506
0,502,1,10,710,620
0,502,1,11,736,394
0,502,1,12,706,516
0,502,1,13,708,614
0,502,1,14,630,242
0,502,1,15,646,238
0,502,1,17,674,224
0,504,1,0,638,252
0,504,1,1,676,272
0,504,1,2,644,296
0,504,1,3,612,366
0,504,1,4,576,438
0,504,1,5,708,242
0,504,1,6,718,150
0,504,1,7,732,88
0,504,1,8,682,394
0,504,1,9,688,516
0,504,1,10,712,620
0,504,1,11,734,394
0,504,1,12,706,520
0,504,1,13,708,616
0,504,1,14,630,242
0,504,1,15,646,240
0,504,1,17,674,226
0,506,1,0,638,252
0,506,1,1,676,274
0,506,1,2,644,298
0,506,1,3,612,366
0,506,1,4,576,438
0,506,1,5,708,246
0,506,1,6,718,152
0,506,1,7,732,88
0,506,1,8,684,394
0,506,1,9,680,508
0,506,1,10,710,620
0,506,1,11,736,392
0,506,1,12,706,518
0,506,1,13,708,616
0,506,1,14,630,242
0,506,1,15,646,240
0,506,1,17,674,226
0,508,1,0,638,252
0,508,1,1,676,272
0,508,1,2,644,296
0,508,1,3,612,368
0,508,1,4,576,438
0,508,1,5,708,244
0,508,1,6,718,152
0,508,1,7,732,88
0,508,1,8,684,392
0,508,1,9,678,502
0,508,1,10,710,620
0,508,1,11,736,392
0,508,1,12,708,512
0,508,1,13,644,596
0,508,1,14,628,242
0,508,1,15,646,240
0,508,1,17,674,226
0,510,1,0,638,252
0,510,1,1,676,272
0,510,1,2,644,298
0,510,1,3,612,368
0,510,1,4,576,438
0,510,1,5,708,240
0,510,1,6,718,150
0,510,1,7,732,88
0,510,1,8,682,396
0,510,1,9,682,508
0,510,1,10,710,620
0,510,1,11,736,392
0,510,1,12,706,516
0,510,1,13,708,614
0,510,1,14,628,242
0,510,1,15,646,240
0,510,1,17,672,226
0,512,1,0,638,252
0,512,1,1,676,272
0,512,1,2,644,298
0,512,1,3,612,366
0,512,1,4,576,438
0,512,1,5,706,238
0,512,1,6,718,150
0,512,1,7,732,88
0,512,1,8,682,394
0,512,1,9,680,504
0,512,1,10,710,618
0,512,1,11,734,394
0,512,1,12,706,512
0,512,1,13,708,614
0,512,1,14,628,242
0,512,1,15,646,240
0,512,1,17,672,226
0,514,1,0,638,252
0,514,1,1,676,272
0,514,1,2,642,298
0,514,1,3,612,366
0,514,1,4,576,438
0,514,1,5,708,244
0,514,1,6,718,150
0,514,1,7,732,86
0,514,1,8,682,396
0,514,1,9,682,508
0,514,1,10,710,620
0,514,1,11,736,394
0,514,1,12,708,514
0,514,1,13,708,616
0,514,1,14,628,242
0,514,1,15,646,240
0,514,1,17,672,226
0,516,1,0,638,252
0,516,1,1,676,272
0,516,1,2,642,298
0,516,1,3,612,368
0,516,1,4,576,438
0,516,1,5,708,240
0,516,1,6,716,150
0,516,1,7,732,86
0,516,1,8,684,396
0,516,1,9,690,512
0,516,1,10,644,596
0,516,1,11,736,394
0,516,1,12,708,518
0,516,1,13,710,616
0,516,1,14,628,242
0,516,1,15,646,240
0,516,1,17,672,226
0,518,1,0,638,252
0,518,1,1,676,272
0,518,1,2,644,298
0,518,1,3,612,368
0,518,1,4,576,440
0,518,1,5,708,244
0,518,1,6,716,152
0,518,1,7,732,86
0,518,1,8,684,392
0,518,1,9,686,510
0,518,1,10,644,596
0,518,1,11,736,392
0,518,1,12,706,516
0,518,1,13,710,616
0,518,1,14,628,244
0,518,1,15,646,240
0,518,1,17,672,226
0,520,1,0,638,252
0,520,1,1,676,274
0,520,1,2,644,298
0,520,1,3,612,368
0,520,1,4,576,440
0,520,1,5,708,244
0,520,1,6,716,152
0,520,1,7,732,86
0,520,1,8,684,396
0,520,1,9,686,512
0,520,1,10,646,596
0,520,1,11,736,394
0,520,1,12,706,518
0,520,1,13,710,616
0,520,1,14,628,244
0,520,1,15,646,240
0,520,1,17,674,226
0,522,1,0,638,254
0,522,1,1,676,274
0,522,1,2,644,298
0,522,1,3,612,368
0,522,1,4,576,440
0,522,1,5,708,244
0,522,1,6,718,152
0,522,1,7,732,88
0,522,1,8,684,392
0,522,1,9,688,512
0,522,1,10,644,596
0,522,1,11,736,392
0,522,1,12,708,518
0,522,1,13,710,618
0,522,1,14,628,244
0,522,1,15,646,240
0,522,1,17,672,226
0,524,1,0,638,252
0,524,1,1,676,272
0,524,1,2,644,298
0,524,1,3,612,368
0,524,1,4,576,440
0,524,1,5,706,240
0,524,1,6,716,152
0,524,1,7,732,86
0,524,1,8,682,396
0,524,1,9,678,502
0,524,1,10,710,618
0,524,1,11,736,396
0,524,1,12,708,512
0,524,1,13,710,616
0,524,1,14,628,244
0,524,1,15,646,240
0,524,1,17,672,226
0,526,1,0,636,254
0,526,1,1,676,274
0,526,1,2,642,300
0,526,1,3,612,370
0,526,1,4,576,440
0,526,1,5,708,242
0,526,1,6,716,152
0,526,1,7,732,86
0,526,1,8,684,394
0,526,1,9,686,508
0,526,1,10,712,620
0,526,1,11,736,392
0,526,1,12,708,514
0,526,1,13,710,616
0,526,1,14,628,244
0,526,1,15,646,240
0,526,1,17,672,226
0,528,1,0,638,254
0,528,1,1,676,274
0,528,1,2,644,298
0,528,1,3,612,370
0,528,1,4,578,440
0,528,1,5,706,242
0,528,1,6,716,152
0,528,1,7,732,88
0,528,1,8,684,396
0,528,1,9,684,510
0,528,1,10,712,618
0,528,1,11,736,394
0,528,1,12,708,518
0,528,1,13,710,618
0,528,1,14,628,244
0,528,1,15,646,240
0,528,1,17,672,226
0,530,1,0,638,254
0,530,1,1,676,274
0,530,1,2,644,300
0,530,1,3,612,370
0,530,1,4,578,442
0,530,1,5,708,246
0,530,1,6,718,152
0,530,1,7,732,88
0,530,1,8,682,398
0,530,1,9,684,508
0,530,1,10,710,618
0,530,1,11,736,398
0,530,1,12,710,512
0,530,1,13,708,614
0,530,1,14,628,246
0,530,1,15,646,242
0,530,1,17,674,228
0,532,1,0,638,256
0,532,1,1,676,274
0,532,1,2,644,300
0,532,1,3,614,370
0,532,1,4,578,442
0,532,1,5,708,244
0,532,1,6,718,154
0,532,1,7,732,88
0,532,1,8,684,398
0,532,1,9,684,510
0,532,1,10,712,622
0,532,1,11,736,396
0,532,1,12,708,516
0,532,1,13,710,618
0,532,1,14,628,246
0,532,1,15,646,242
0,532,1,17,674,228
0,534,1,0,638,256
0,534,1,1,676,274
0,534,1,2,644,302
0,534,1,3,614,372
0,534,1,4,578,442
0,534,1,5,708,244
0,534,1,6,718,154
0,534,1,7,732,90
0,534,1,8,684,398
0,534,1,9,682,508
0,534,1,10,712,622
0,534,1,11,736,398
0,534,1,12,708,516
0,534,1,13,712,620
0,534,1,14,630,248
0,534,1,15,646,244
0,534,1,17,674,230
0,536,1,0,640,258
0,536,1,1,678,276
0,536,1,2,644,304
0,536,1,3,614,372
0,536,1,4,578,444
0,536,1,5,708,242
0,536,1,6,718,156
0,536,1,7,734,92
0,536,1,8,684,400
0,536,1,9,688,516
0,536,1,10,648,598
0,536,1,11,736,400
0,536,1,12,706,518
0,536,1,13,712,622
0,536,1,14,630,248
0,536,1,15,648,246
0,536,1,17,674,230
0,538,1,0,640,258
0,538,1,1,678,278
0,538,1,2,644,304
0,538,1,3,614,374
0,538,1,4,578,446
0,538,1,5,706,240
0,538,1,6,718,156
0,538,1,7,734,94
0,538,1,8,684,400
0,538,1,9,686,512
0,538,1,10,712,622
0,538,1,11,736,400
0,538,1,12,710,520
0,538,1,13,712,622
0,538,1,14,630,250
0,538,1,15,648,246
0,538,1,17,674,230
0,540,1,0,640,260
0,540,1,1,678,278
0,540,1,2,646,306
0,540,1,3,614,376
0,540,1,4,580,446
0,540,1,5,706,240
0,540,1,6,720,158
0,540,1,7,734,94
0,540,1,8,686,402
0,540,1,9,680,512
0,540,1,10,646,604
0,540,1,11,738,402
0,540,1,12,710,522
0,540,1,13,712,624
0,540,1,14,630,252
0,540,1,15,648,248
0,540,1,17,674,232
0,542,1,0,640,262
0,542,1,1,678,278
0,542,1,2,646,306
0,542,1,3,614,378
0,542,1,4,580,448
0,542,1,5,706,242
0,542,1,6,720,160
0,542,1,7,734,96
0,542,1,8,684,404
0,542,1,9,682,514
0,542,1,10,646,606
0,542,1,11,738,402
0,542,1,12,710,522
0,542,1,13,712,626
0,542,1,14,630,252
0,542,1,15,648,248
0,542,1,17,674,234
0,544,1,0,640,262
0,544,1,1,678,280
0,544,1,2,646,310
0,544,1,3,614,378
0,544,1,4,580,448
0,544,1,5,706,244
0,544,1,6,720,162
0,544,1,7,734,98
0,544,1,8,684,408
0,544,1,9,684,518
0,544,1,10,646,606
0,544,1,11,738,406
0,544,1,12,710,526
0,544,1,13,712,624
0,544,1,14,630,252
0,544,1,15,648,250
0,544,1,17,676,234
0,546,1,0,642,264
0,546,1,1,678,280
0,546,1,2,646,310
0,546,1,3,616,378
0,546,1,4,580,450
0,546,1,5,708,244
0,546,1,6,720,162
0,546,1,7,734,96
0,546,1,8,686,406
0,546,1,9,686,518
0,546,1,10,712,626
0,546,1,11,738,406
0,546,1,12,710,526
0,546,1,13,710,624
0,546,1,14,630,254
0,546,1,15,650,250
0,546,1,17,676,236
0,548,1,0,640,264
0,548,1,1,678,282
0,548,1,2,646,310
0,548,1,3,616,378
0,548,1,4,580,450
0,548,1,5,708,246
0,548,1,6,722,160
0,548,1,7,736,96
0,548,1,8,686,406
0,548,1,9,682,512
0,548,1,10,648,604
0,548,1,11,738,404
0,548,1,12,712,526
0,548,1,13,712,628
0,548,1,14,630,254
0,548,1,15,650,250
0,548,1,17,676,236
0,550,1,0,642,264
0,550,1,1,678,280
0,550,1,2,646,308
0,550,1,3,616,378
0,550,1,4,582,450
0,550,1,5,708,246
0,550,1,6,720,160
0,550,1,7,734,98
0,550,1,8,686,406
0,550,1,9,692,524
0,550,1,10,628,636
0,550,1,11,738,406
0,550,1,12,712,528
0,550,1,13,712,628
0,550,1,14,632,254
0,550,1,15,650,250
0,550,1,17,676,236
0,552,1,0,642,264
0,552,1,1,678,280
0,552,1,2,646,310
0,552,1,3,616,380
0,552,1,4,582,450
0,552,1,5,708,246
0,552,1,6,720,162
0,552,1,7,734,98
0,552,1,8,686,406
0,552,1,9,690,518
0,552,1,10,714,630
0,552,1,11,738,406
0,552,1,12,712,522
0,552,1,13,712,626
0,552,1,14,632,254
0,552,1,15,650,250
0,552,1,17,676,236
0,554,1,0,642,264
0,554,1,1,680,284
0,554,1,2,646,312
0,554,1,3,616,380
0,554,1,4,582,452
0,554,1,5,710,250
0,554,1,6,722,162
0,554,1,7,736,98
0,554,1,8,686,408
0,554,1,9,690,522
0,554,1,10,648,606
0,554,1,11,738,408
0,554,1,12,712,528
0,554,1,13,712,628
0,554,1,14,632,254
0,554,1,15,650,252
0,554,1,17,678,236
0,556,1,0,642,264
0,556,1,1,680,284
0,556,1,2,648,310
0,556,1,3,618,380
0,556,1,4,582,452
0,556,1,5,710,250
0,556,1,6,722,162
0,556,1,7,736,98
0,556,1,8,686,408
0,556,1,9,688,518
0,556,1,10,650,606
0,556,1,11,738,408
0,556,1,12,714,524
0,556,1,13,712,628
0,556,1,14,632,254
0,556,1,15,652,252
0,556,1,17,678,238
0,558,1,0,644,264
0,558,1,1,680,284
0,558,1,2,648,310
0,558,1,3,618,380
0,558,1,4,582,450
0,558,1,5,712,252
0,558,1,6,722,164
0,558,1,7,738,100
0,558,1,8,686,408
0,558,1,9,688,520
0,558,1,10,716,632
0,558,1,11,738,408
0,558,1,12,712,528
0,558,1,13,714,628
0,558,1,14,634,254
0,558,1,15,652,252
0,558,1,17,680,238
0,560,1,0,644,264
0,560,1,1,682,284
0,560,1,2,648,310
0,560,1,3,618,380
0,560,1,4,582,450
0,560,1,5,714,252
0,560,1,6,724,164
0,560,1,7,738,100
0,560,1,8,688,408
0,560,1,9,698,532
0,560,1,10,716,632
0,560,1,11,738,406
0,560,1,12,708,534
0,560,1,13,650,606
0,560,1,14,634,254
0,560,1,15,652,252
0,560,1,17,680,238
0,562,1,0,644,264
0,562,1,1,682,282
0,562,1,2,648,310
0,562,1,3,618,380
0,562,1,4,582,450
0,562,1,5,712,250
0,562,1,6,724,164
0,562,1,7,740,100
0,562,1,8,688,410
0,562,1,9,694,528
0,562,1,10,714,630
0,562,1,11,740,408
0,562,1,12,710,532
0,562,1,13,650,606
0,562,1,14,634,254
0,562,1,15,654,250
0,562,1,17,680,238
0,564,1,0,646,264
0,564,1,1,682,286
0,564,1,2,650,310
0,564,1,3,618,380
0,564,1,4,582,450
0,564,1,5,716,256
0,564,1,6,726,162
0,564,1,7,740,100
0,564,1,8,690,408
0,564,1,9,694,524
0,564,1,10,714,630
0,564,1,11,742,406
0,564,1,12,714,528
0,564,1,13,628,640
0,564,1,14,636,254
0,564,1,15,654,252
0,564,1,17,682,238
0,566,1,0,646,266
0,566,1,1,684,288
0,566,1,2,650,312
0,566,1,3,620,380
0,566,1,4,584,452
0,566,1,5,718,260
0,566,1,6,726,164
0,566,1,7,742,100
0,566,1,8,690,408
0,566,1,9,686,516
0,566,1,10,716,630
0,566,1,11,742,406
0,566,1,12,718,524
0,566,1,13,714,628
0,566,1,14,638,256
0,566,1,15,654,252
0,566,1,17,682,238
0,568,1,0,648,266
0,568,1,1,684,284
0,568,1,2,650,310
0,568,1,3,620,380
0,568,1,4,584,452
0,568,1,5,716,250
0,568,1,6,726,164
0,568,1,7,742,100
0,568,1,8,690,408
0,568,1,9,694,522
0,568,1,10,716,632
0,568,1,11,742,408
0,568,1,12,714,530
0,568,1,13,714,628
0,568,1,14,638,256
0,568,1,15,656,254
0,568,1,17,682,238
0,570,1,0,648,266
0,570,1,1,684,284
0,570,1,2,652,312
0,570,1,3,620,380
0,570,1,4,584,452
0,570,1,5,714,248
0,570,1,6,728,164
0,570,1,7,744,102
0,570,1,8,692,404
0,570,1,9,688,514
0,570,1,10,652,608
0,570,1,11,744,404
0,570,1,12,716,524
0,570,1,13,714,628
0,570,1,14,638,256
0,570,1,15,656,254
0,570,1,17,682,238
0,572,1,0,648,266
0,572,1,1,684,282
0,572,1,2,652,312
0,572,1,3,620,380
0,572,1,4,586,452
0,572,1,5,714,246
0,572,1,6,728,164
0,572,1,7,744,100
0,572,1,8,690,406
0,572,1,9,686,512
0,572,1,10,652,608
0,572,1,11,742,406
0,572,1,12,714,524
0,572,1,13,714,628
0,572,1,14,638,256
0,572,1,15,656,254
0,572,1,17,682,238
0,574,1,0,648,266
0,574,1,1,684,284
0,574,1,2,652,312
0,574,1,3,622,380
0,574,1,4,586,450
0,574,1,5,714,248
0,574,1,6,728,164
0,574,1,7,744,100
0,574,1,8,690,408
0,574,1,9,688,518
0,574,1,10,716,630
0,574,1,11,742,408
0,574,1,12,712,528
0,574,1,13,716,628
0,574,1,14,638,256
0,574,1,15,656,252
0,574,1,17,682,238
0,576,1,0,648,266
0,576,1,1,684,282
0,576,1,2,652,310
0,576,1,3,622,378
0,576,1,4,586,450
0,576,1,5,716,248
0,576,1,6,728,164
0,576,1,7,744,100
0,576,1,8,692,408
0,576,1,9,694,524
0,576,1,10,718,630
0,576,1,11,744,406
0,576,1,12,714,530
0,576,1,13,716,628
0,576,1,14,638,256
0,576,1,15,656,252
0,576,1,17,684,238
0,578,1,0,648,264
0,578,1,1,686,284
0,578,1,2,654,310
0,578,1,3,622,378
0,578,1,4,588,450
0,578,1,5,716,248
0,578,1,6,728,164
0,578,1,7,748,100
0,578,1,8,694,406
0,578,1,9,690,518
0,578,1,10,718,632
0,578,1,11,746,404
0,578,1,12,716,524
0,578,1,13,716,630
0,578,1,14,638,254
0,578,1,15,658,252
0,578,1,17,684,238
0,580,1,0,650,264
0,580,1,1,686,286
0,580,1,2,652,312
0,580,1,3,622,380
0,580,1,4,588,450
0,580,1,5,718,252
0,580,1,6,730,164
0,580,1,7,748,100
0,580,1,8,692,406
0,580,1,9,690,516
0,580,1,10,718,630
0,580,1,11,744,406
0,580,1,12,716,526
0,580,1,13,718,630
0,580,1,14,640,254
0,580,1,15,658,252
0,580,1,17,684,238
0,582,1,0,650,264
0,582,1,1,688,286
0,582,1,2,654,310
0,582,1,3,624,378
0,582,1,4,588,450
0,582,1,5,720,252
0,582,1,6,732,162
0,582,1,7,750,102
0,582,1,8,692,408
0,582,1,9,692,518
0,582,1,10,718,630
0,582,1,11,744,406
0,582,1,12,716,524
0,582,1,13,718,628
0,582,1,14,640,254
0,582,1,15,660,252
0,582,1,17,686,236
0,584,1,0,652,264
0,584,1,1,688,284
0,584,1,2,654,312
0,584,1,3,624,378
0,584,1,4,590,450
0,584,1,5,720,252
0,584,1,6,732,162
0,584,1,7,750,102
0,584,1,8,694,406
0,584,1,9,688,516
0,584,1,10,656,604
0,584,1,11,746,406
0,584,1,12,718,524
0,584,1,13,716,628
0,584,1,14,642,254
0,584,1,15,660,252
0,584,1,17,686,236
0,586,1,0,652,264
0,586,1,1,688,284
0,586,1,2,656,310
0,586,1,3,624,378
0,586,1,4,590,450
0,586,1,5,720,252
0,586,1,6,734,162
0,586,1,7,750,102
0,586,1,8,692,406
0,586,1,9,692,518
0,586,1,10,718,628
0,586,1,11,746,406
0,586,1,12,716,524
0,586,1,13,716,626
0,586,1,14,642,254
0,586,1,15,660,252
0,586,1,17,688,236
0,588,1,0,654,264
0,588,1,1,688,282
0,588,1,2,656,310
0,588,1,3,626,378
0,588,1,4,590,450
0,588,1,5,720,250
0,588,1,6,734,162
0,588,1,7,752,100
0,588,1,8,694,408
0,588,1,9,688,514
0,588,1,10,718,626
0,588,1,11,746,406
0,588,1,12,718,526
0,588,1,13,716,626
0,588,1,14,642,254
0,588,1,15,662,252
0,588,1,17,688,236
0,590,1,0,654,264
0,590,1,1,690,282
0,590,1,2,656,308
0,590,1,3,626,378
0,590,1,4,590,450
0,590,1,5,722,252
0,590,1,6,734,162
0,590,1,7,752,100
0,590,1,8,694,406
0,590,1,9,686,512
0,590,1,10,718,628
0,590,1,11,746,408
0,590,1,12,718,522
0,590,1,13,716,624
0,590,1,14,644,254
0,590,1,15,662,252
0,590,1,17,688,236
0,592,1,0,654,266
0,592,1,1,690,282
0,592,1,2,656,310
0,592,1,3,626,378
0,592,1,4,592,450
0,592,1,5,722,250
0,592,1,6,734,162
0,592,1,7,752,100
0,592,1,8,694,408
0,592,1,9,698,520
0,592,1,10,718,626
0,592,1,11,746,408
0,592,1,12,718,524
0,592,1,13,718,626
0,592,1,14,644,256
0,592,1,15,662,252
0,592,1,17,688,236
0,594,1,0,654,266
0,594,1,1,690,282
0,594,1,2,656,310
0,594,1,3,626,378
0,594,1,4,592,450
0,594,1,5,722,252
0,594,1,6,734,164
0,594,1,7,752,98
0,594,1,8,696,406
0,594,1,9,700,522
0,594,1,10,718,628
0,594,1,11,748,406
0,594,1,12,720,526
0,594,1,13,716,622
0,594,1,14,644,256
0,594,1,15,662,252
0,594,1,17,688,236
0,596,1,0,654,264
0,596,1,1,690,284
0,596,1,2,656,310
0,596,1,3,628,378
0,596,1,4,594,450
0,596,1,5,724,252
0,596,1,6,734,162
0,596,1,7,752,98
0,596,1,8,696,404
0,596,1,9,696,524
0,596,1,10,720,630
0,596,1,11,748,404
0,596,1,12,718,528
0,596,1,13,718,626
0,596,1,14,644,256
0,596,1,15,662,252
0,596,1,17,688,236
0,598,1,0,654,266
0,598,1,1,690,284
0,598,1,2,656,310
0,598,1,3,628,378
0,598,1,4,594,450
0,598,1,5,724,254
0,598,1,6,734,162
0,598,1,7,752,100
0,598,1,8,698,404
0,598,1,9,698,524
0,598,1,10,720,630
0,598,1,11,748,404
0,598,1,12,718,530
0,598,1,13,718,626
0,598,1,14,644,256
0,598,1,15,662,252
0,598,1,17,688,236
0,600,1,0,654,266
0,600,1,1,690,284
0,600,1,2,656,310
0,600,1,3,628,378
0,600,1,4,594,450
0,600,1,5,722,250
0,600,1,6,734,162
0,600,1,7,752,100
0,600,1,8,694,408
0,600,1,9,692,520
0,600,1,10,720,628
0,600,1,11,746,406
0,600,1,12,718,528
0,600,1,13,718,626
0,600,1,14,644,256
0,600,1,15,662,252
0,600,1,17,688,236
0,602,1,0,654,264
0,602,1,1,690,284
0,602,1,2,658,310
0,602,1,3,628,378
0,602,1,4,594,450
0,602,1,5,724,252
0,602,1,6,734,162
0,602,1,7,752,98
0,602,1,8,696,404
0,602,1,9,696,518
0,602,1,10,720,628
0,602,1,11,748,406
0,602,1,12,722,522
0,602,1,13,718,626
0,602,1,14,644,254
0,602,1,15,662,252
0,602,1,17,688,236
0,604,1,0,654,264
0,604,1,1,690,282
0,604,1,2,656,310
0,604,1,3,628,378
0,604,1,4,594,448
0,604,1,5,722,250
0,604,1,6,734,162
0,604,1,7,752,98
0,604,1,8,696,406
0,604,1,9,692,516
0,604,1,10,654,606
0,604,1,11,748,406
0,604,1,12,718,526
0,604,1,13,718,624
0,604,1,14,644,254
0,604,1,15,662,252
0,604,1,17,688,236
0,606,1,0,652,264
0,606,1,1,690,282
0,606,1,2,658,308
0,606,1,3,628,378
0,606,1,4,594,450
0,606,1,5,722,250
0,606,1,6,734,162
0,606,1,7,752,96
0,606,1,8,696,406
0,606,1,9,702,526
0,606,1,10,656,604
0,606,1,11,748,404
0,606,1,12,718,528
0,606,1,13,718,626
0,606,1,14,644,254
0,606,1,15,660,252
0,606,1,17,688,236
0,608,1,0,652,264
0,608,1,1,690,282
0,608,1,2,656,310
0,608,1,3,628,378
0,608,1,4,594,448
0,608,1,5,722,250
0,608,1,6,734,162
0,608,1,7,750,98
0,608,1,8,696,404
0,608,1,9,696,518
0,608,1,10,656,604
0,608,1,11,748,402
0,608,1,12,720,522
0,608,1,13,718,626
0,608,1,14,644,254
0,608,1,15,660,252
0,608,1,17,688,236
0,610,1,0,652,264
0,610,1,1,690,280
0,610,1,2,656,308
0,610,1,3,626,378
0,610,1,4,592,448
0,610,1,5,722,248
0,610,1,6,734,160
0,610,1,7,750,96
0,610,1,8,696,402
0,610,1,9,696,522
0,610,1,10,722,630
0,610,1,11,748,402
0,610,1,12,720,528
0,610,1,13,720,628
0,610,1,14,642,254
0,610,1,15,660,252
0,610,1,17,688,236
0,612,1,0,652,264
0,612,1,1,690,280
0,612,1,2,658,306
0,612,1,3,626,376
0,612,1,4,592,448
0,612,1,5,720,246
0,612,1,6,734,160
0,612,1,7,750,96
0,612,1,8,696,404
0,612,1,9,706,526
0,612,1,10,722,630
0,612,1,11,748,404
0,612,1,12,716,526
0,612,1,13,720,626
0,612,1,14,644,254
0,612,1,15,660,250
0,612,1,17,688,236
0,614,1,0,654,264
0,614,1,1,690,282
0,614,1,2,656,308
0,614,1,3,626,376
0,614,1,4,592,448
0,614,1,5,722,250
0,614,1,6,734,160
0,614,1,7,750,96
0,614,1,8,696,402
0,614,1,9,694,516
0,614,1,10,720,626
0,614,1,11,748,400
0,614,1,12,720,526
0,614,1,13,720,626
0,614,1,14,644,254
0,614,1,15,660,250
0,614,1,17,688,234
0,616,1,0,652,262
0,616,1,1,690,282
0,616,1,2,656,308
0,616,1,3,626,376
0,616,1,4,592,448
0,616,1,5,722,250
0,616,1,6,734,160
