,frame,human,point,x,y
0,1555,1,8,806,416
0,1555,1,9,894,496
0,1555,1,10,886,608
0,1555,1,11,774,388
0,1555,1,12,690,506
0,1555,1,13,636,574
0,1555,1,17,938,306
0,1556,1,2,918,386
0,1556,1,3,884,440
0,1556,1,5,886,316
0,1556,1,6,880,208
0,1556,1,7,880,138
0,1556,1,8,804,416
0,1556,1,9,894,494
0,1556,1,10,886,608
0,1556,1,11,774,388
0,1556,1,12,692,506
0,1556,1,13,634,576
0,1556,1,17,938,306
0,1557,1,2,918,386
0,1557,1,3,884,440
0,1557,1,5,886,316
0,1557,1,6,880,208
0,1557,1,7,880,138
0,1557,1,8,804,416
0,1557,1,9,894,494
0,1557,1,10,886,608
0,1557,1,11,774,388
0,1557,1,12,692,506
0,1557,1,13,634,576
0,1557,1,17,938,306
0,1558,1,2,918,386
0,1558,1,3,886,436
0,1558,1,5,886,316
0,1558,1,6,880,208
0,1558,1,7,882,140
0,1558,1,8,806,416
0,1558,1,9,894,496
0,1558,1,10,886,610
0,1558,1,11,774,388
0,1558,1,12,690,506
0,1558,1,13,636,574
0,1558,1,17,938,306
0,1559,1,2,918,386
0,1559,1,3,886,436
0,1559,1,5,886,316
0,1559,1,6,880,208
0,1559,1,7,882,140
0,1559,1,8,806,416
0,1559,1,9,894,496
0,1559,1,10,886,610
0,1559,1,11,774,388
0,1559,1,12,690,506
0,1559,1,13,636,574
0,1559,1,17,938,306
0,1560,1,2,916,388
0,1560,1,3,884,438
0,1560,1,5,884,314
0,1560,1,6,882,204
0,1560,1,7,882,140
0,1560,1,8,804,414
0,1560,1,9,894,496
0,1560,1,10,886,610
0,1560,1,11,774,386
0,1560,1,12,690,506
0,1560,1,13,636,574
0,1560,1,17,938,306
0,1561,1,2,916,388
0,1561,1,3,884,438
0,1561,1,5,884,314
0,1561,1,6,882,204
0,1561,1,7,882,140
0,1561,1,8,804,414
0,1561,1,9,894,496
0,1561,1,10,886,610
0,1561,1,11,774,386
0,1561,1,12,690,506
0,1561,1,13,636,574
0,1561,1,17,938,306
0,1562,1,2,918,384
0,1562,1,5,886,316
0,1562,1,6,882,204
0,1562,1,7,884,138
0,1562,1,8,804,416
0,1562,1,9,894,496
0,1562,1,10,886,610
0,1562,1,11,772,390
0,1562,1,12,690,506
0,1562,1,13,636,574
0,1562,1,17,936,306
0,1563,1,2,918,384
0,1563,1,5,886,316
0,1563,1,6,882,204
0,1563,1,7,884,138
0,1563,1,8,804,416
0,1563,1,9,894,496
0,1563,1,10,886,610
0,1563,1,11,772,390
0,1563,1,12,690,506
0,1563,1,13,636,574
0,1563,1,17,936,306
0,1564,1,2,916,384
0,1564,1,5,884,314
0,1564,1,6,882,204
0,1564,1,7,884,138
0,1564,1,8,806,414
0,1564,1,9,894,496
0,1564,1,10,886,610
0,1564,1,11,772,388
0,1564,1,12,690,504
0,1564,1,13,636,574
0,1564,1,17,936,306
0,1565,1,2,916,384
0,1565,1,5,884,314
0,1565,1,6,882,204
0,1565,1,7,884,138
0,1565,1,8,806,414
0,1565,1,9,894,496
0,1565,1,10,886,610
0,1565,1,11,772,388
0,1565,1,12,690,504
0,1565,1,13,636,574
0,1565,1,17,936,306
0,1566,1,2,916,386
0,1566,1,3,882,440
0,1566,1,5,882,314
0,1566,1,6,882,204
0,1566,1,7,884,138
0,1566,1,8,804,418
0,1566,1,9,894,496
0,1566,1,10,886,608
0,1566,1,11,772,388
0,1566,1,12,688,506
0,1566,1,13,634,574
0,1566,1,17,936,306
0,1567,1,2,916,386
0,1567,1,3,882,440
0,1567,1,5,882,314
0,1567,1,6,882,204
0,1567,1,7,884,138
0,1567,1,8,804,418
0,1567,1,9,894,496
0,1567,1,10,886,608
0,1567,1,11,772,388
0,1567,1,12,688,506
0,1567,1,13,634,574
0,1567,1,17,936,306
0,1568,1,2,916,388
0,1568,1,3,882,440
0,1568,1,5,884,314
0,1568,1,6,882,206
0,1568,1,7,882,138
0,1568,1,8,806,416
0,1568,1,9,894,496
0,1568,1,10,886,610
0,1568,1,11,774,386
0,1568,1,12,690,504
0,1568,1,13,634,574
0,1568,1,15,934,296
0,1568,1,17,936,306
0,1569,1,2,916,388
0,1569,1,3,882,440
0,1569,1,5,884,314
0,1569,1,6,882,206
0,1569,1,7,882,138
0,1569,1,8,806,416
0,1569,1,9,894,496
0,1569,1,10,886,610
0,1569,1,11,774,386
0,1569,1,12,690,504
0,1569,1,13,634,574
0,1569,1,15,934,296
0,1569,1,17,936,306
0,1570,1,2,916,386
0,1570,1,3,882,440
0,1570,1,5,882,314
0,1570,1,6,880,206
0,1570,1,7,880,138
0,1570,1,8,806,416
0,1570,1,9,894,496
0,1570,1,10,886,610
0,1570,1,11,774,386
0,1570,1,12,690,504
0,1570,1,13,636,574
0,1570,1,17,936,306
0,1571,1,2,916,386
0,1571,1,3,882,440
0,1571,1,5,882,314
0,1571,1,6,880,206
0,1571,1,7,880,138
0,1571,1,8,806,416
0,1571,1,9,894,496
0,1571,1,10,886,610
0,1571,1,11,774,386
0,1571,1,12,690,504
0,1571,1,13,636,574
0,1571,1,17,936,306
0,1572,1,2,916,386
0,1572,1,3,882,438
0,1572,1,5,886,314
0,1572,1,6,880,206
0,1572,1,7,880,138
0,1572,1,8,806,418
0,1572,1,9,894,496
0,1572,1,10,886,608
0,1572,1,11,772,388
0,1572,1,12,690,506
0,1572,1,13,636,574
0,1572,1,17,936,306
0,1573,1,2,916,386
0,1573,1,3,882,438
0,1573,1,5,886,314
0,1573,1,6,880,206
0,1573,1,7,880,138
0,1573,1,8,806,418
0,1573,1,9,894,496
0,1573,1,10,886,608
0,1573,1,11,772,388
0,1573,1,12,690,506
0,1573,1,13,636,574
0,1573,1,17,936,306
0,1574,1,2,916,386
0,1574,1,5,884,314
0,1574,1,6,878,206
0,1574,1,7,880,138
0,1574,1,8,804,418
0,1574,1,9,894,496
0,1574,1,10,886,608
0,1574,1,11,774,388
0,1574,1,12,692,504
0,1574,1,13,636,572
0,1574,1,17,936,308
0,1575,1,2,916,386
0,1575,1,5,884,314
0,1575,1,6,878,206
0,1575,1,7,880,138
0,1575,1,8,804,418
0,1575,1,9,894,496
0,1575,1,10,886,608
0,1575,1,11,774,388
0,1575,1,12,692,504
0,1575,1,13,636,572
0,1575,1,17,936,308
0,1576,1,2,916,386
0,1576,1,5,882,314
0,1576,1,6,880,206
0,1576,1,7,880,138
0,1576,1,8,804,416
0,1576,1,9,894,496
0,1576,1,10,886,610
0,1576,1,11,772,390
0,1576,1,12,690,504
0,1576,1,13,636,574
0,1576,1,17,936,308
0,1577,1,2,916,386
0,1577,1,5,882,314
0,1577,1,6,880,206
0,1577,1,7,880,138
0,1577,1,8,804,416
0,1577,1,9,894,496
0,1577,1,10,886,610
0,1577,1,11,772,390
0,1577,1,12,690,504
0,1577,1,13,636,574
0,1577,1,17,936,308
0,1578,1,2,916,386
0,1578,1,5,884,314
0,1578,1,6,880,204
0,1578,1,7,880,136
0,1578,1,8,804,416
0,1578,1,9,894,496
0,1578,1,10,886,610
0,1578,1,11,772,390
0,1578,1,12,690,506
0,1578,1,13,636,572
0,1578,1,15,934,298
0,1578,1,17,936,308
0,1579,1,2,916,386
0,1579,1,5,884,314
0,1579,1,6,880,204
0,1579,1,7,880,136
0,1579,1,8,804,416
0,1579,1,9,894,496
0,1579,1,10,886,610
0,1579,1,11,772,390
0,1579,1,12,690,506
0,1579,1,13,636,572
0,1579,1,15,934,298
0,1579,1,17,936,308
0,1580,1,2,916,386
0,1580,1,5,884,314
0,1580,1,6,880,204
0,1580,1,7,880,138
0,1580,1,8,804,416
0,1580,1,9,894,496
0,1580,1,10,886,610
0,1580,1,11,774,388
0,1580,1,12,690,504
0,1580,1,13,636,574
0,1580,1,17,936,308
0,1581,1,2,916,386
0,1581,1,5,884,314
0,1581,1,6,880,204
0,1581,1,7,880,138
0,1581,1,8,804,416
0,1581,1,9,894,496
0,1581,1,10,886,610
0,1581,1,11,774,388
0,1581,1,12,690,504
0,1581,1,13,636,574
0,1581,1,17,936,308
0,1582,1,2,916,386
0,1582,1,5,882,314
0,1582,1,6,880,204
0,1582,1,7,882,136
0,1582,1,8,804,414
0,1582,1,9,892,496
0,1582,1,10,886,608
0,1582,1,11,772,386
0,1582,1,12,690,504
0,1582,1,13,636,572
0,1582,1,17,936,306
0,1583,1,2,916,386
0,1583,1,5,882,314
0,1583,1,6,880,204
0,1583,1,7,882,136
0,1583,1,8,804,414
0,1583,1,9,892,496
0,1583,1,10,886,608
0,1583,1,11,772,386
0,1583,1,12,690,504
0,1583,1,13,636,572
0,1583,1,17,936,306
0,1584,1,2,918,384
0,1584,1,5,882,316
0,1584,1,6,878,204
0,1584,1,7,880,136
0,1584,1,8,804,418
0,1584,1,9,892,496
0,1584,1,10,886,610
0,1584,1,11,770,390
0,1584,1,12,690,506
0,1584,1,13,636,572
0,1584,1,17,936,306
0,1585,1,2,918,384
0,1585,1,5,882,316
0,1585,1,6,878,204
0,1585,1,7,880,136
0,1585,1,8,804,418
0,1585,1,9,892,496
0,1585,1,10,886,610
0,1585,1,11,770,390
0,1585,1,12,690,506
0,1585,1,13,636,572
0,1585,1,17,936,306
0,1586,1,2,914,386
0,1586,1,5,880,314
0,1586,1,6,878,202
0,1586,1,7,880,134
0,1586,1,8,802,416
0,1586,1,9,892,496
0,1586,1,10,886,610
0,1586,1,11,772,388
0,1586,1,12,688,506
0,1586,1,13,636,572
0,1586,1,15,932,298
0,1586,1,17,936,306
0,1587,1,2,914,386
0,1587,1,5,880,314
0,1587,1,6,878,202
0,1587,1,7,880,134
0,1587,1,8,802,416
0,1587,1,9,892,496
0,1587,1,10,886,610
0,1587,1,11,772,388
0,1587,1,12,688,506
0,1587,1,13,636,572
0,1587,1,15,932,298
0,1587,1,17,936,306
0,1588,1,2,916,384
0,1588,1,5,880,314
0,1588,1,6,878,198
0,1588,1,7,878,136
0,1588,1,8,804,420
0,1588,1,9,892,496
0,1588,1,10,886,610
0,1588,1,11,772,392
0,1588,1,12,690,504
0,1588,1,13,636,574
0,1588,1,17,936,306
0,1589,1,2,916,384
0,1589,1,5,880,314
0,1589,1,6,878,198
0,1589,1,7,878,136
0,1589,1,8,804,420
0,1589,1,9,892,496
0,1589,1,10,886,610
0,1589,1,11,772,392
0,1589,1,12,690,504
0,1589,1,13,636,574
0,1589,1,17,936,306
0,1590,1,2,916,386
0,1590,1,5,880,314
0,1590,1,6,878,202
0,1590,1,7,878,136
0,1590,1,8,802,416
0,1590,1,9,892,496
0,1590,1,10,886,612
0,1590,1,11,770,390
0,1590,1,12,688,506
0,1590,1,13,636,570
0,1590,1,17,934,306
0,1591,1,2,916,386
0,1591,1,5,880,314
0,1591,1,6,878,202
0,1591,1,7,878,136
0,1591,1,8,802,416
0,1591,1,9,892,496
0,1591,1,10,886,612
0,1591,1,11,770,390
0,1591,1,12,688,506
0,1591,1,13,636,570
0,1591,1,17,934,306
0,1592,1,2,918,384
0,1592,1,5,880,314
0,1592,1,6,878,202
0,1592,1,7,878,136
0,1592,1,8,804,418
0,1592,1,9,892,498
0,1592,1,10,886,610
0,1592,1,11,772,388
0,1592,1,12,688,506
0,1592,1,13,636,572
0,1592,1,17,934,306
0,1593,1,2,918,384
0,1593,1,5,880,314
0,1593,1,6,878,202
0,1593,1,7,878,136
0,1593,1,8,804,418
0,1593,1,9,892,498
0,1593,1,10,886,610
0,1593,1,11,772,388
0,1593,1,12,688,506
0,1593,1,13,636,572
0,1593,1,17,934,306
0,1594,1,2,912,390
0,1594,1,3,880,440
0,1594,1,5,882,314
0,1594,1,6,878,202
0,1594,1,7,878,136
0,1594,1,8,804,418
0,1594,1,9,892,498
0,1594,1,10,886,612
0,1594,1,11,772,390
0,1594,1,12,690,506
0,1594,1,13,636,574
0,1594,1,17,934,306
0,1595,1,2,912,390
0,1595,1,3,880,440
0,1595,1,5,882,314
0,1595,1,6,878,202
0,1595,1,7,878,136
0,1595,1,8,804,418
0,1595,1,9,892,498
0,1595,1,10,886,612
0,1595,1,11,772,390
0,1595,1,12,690,506
0,1595,1,13,636,574
0,1595,1,17,934,306
0,1596,1,2,914,392
0,1596,1,5,880,314
0,1596,1,6,878,204
0,1596,1,7,878,136
0,1596,1,8,804,418
0,1596,1,9,892,498
0,1596,1,10,886,612
0,1596,1,11,774,390
0,1596,1,12,690,506
0,1596,1,13,634,576
0,1596,1,17,934,306
0,1597,1,2,914,392
0,1597,1,5,880,314
0,1597,1,6,878,204
0,1597,1,7,878,136
0,1597,1,8,804,418
0,1597,1,9,892,498
0,1597,1,10,886,612
0,1597,1,11,774,390
0,1597,1,12,690,506
0,1597,1,13,634,576
0,1597,1,17,934,306
0,1598,1,2,916,388
0,1598,1,5,880,314
0,1598,1,6,878,202
0,1598,1,7,878,136
0,1598,1,8,806,420
0,1598,1,9,892,498
0,1598,1,10,886,610
0,1598,1,11,772,390
0,1598,1,12,690,506
0,1598,1,13,636,574
0,1598,1,17,934,306
0,1599,1,2,916,388
0,1599,1,5,880,314
0,1599,1,6,878,202
0,1599,1,7,878,136
0,1599,1,8,806,420
0,1599,1,9,892,498
0,1599,1,10,886,610
0,1599,1,11,772,390
0,1599,1,12,690,506
0,1599,1,13,636,574
0,1599,1,17,934,306
0,1600,1,2,916,388
0,1600,1,3,880,444
0,1600,1,5,880,314
0,1600,1,6,878,204
0,1600,1,7,880,136
0,1600,1,8,804,420
0,1600,1,9,892,498
0,1600,1,10,886,610
0,1600,1,11,774,390
0,1600,1,12,690,506
0,1600,1,13,636,574
0,1600,1,17,936,306
0,1601,1,2,916,388
0,1601,1,3,880,444
0,1601,1,5,880,314
0,1601,1,6,878,204
0,1601,1,7,880,136
0,1601,1,8,804,420
0,1601,1,9,892,498
0,1601,1,10,886,610
0,1601,1,11,774,390
0,1601,1,12,690,506
0,1601,1,13,636,574
0,1601,1,17,936,306
0,1602,1,2,918,388
0,1602,1,5,882,316
0,1602,1,6,876,202
0,1602,1,7,880,136
0,1602,1,8,806,420
0,1602,1,9,894,498
0,1602,1,10,886,608
0,1602,1,11,774,390
0,1602,1,12,688,508
0,1602,1,13,634,576
0,1602,1,15,932,298
0,1602,1,17,936,306
0,1603,1,2,918,388
0,1603,1,5,882,316
0,1603,1,6,876,202
0,1603,1,7,880,136
0,1603,1,8,806,420
0,1603,1,9,894,498
0,1603,1,10,886,608
0,1603,1,11,774,390
0,1603,1,12,688,508
0,1603,1,13,634,576
0,1603,1,15,932,298
0,1603,1,17,936,306
0,1604,1,2,918,386
0,1604,1,5,880,314
0,1604,1,6,878,202
0,1604,1,7,878,136
0,1604,1,8,804,418
0,1604,1,9,894,498
0,1604,1,10,888,610
0,1604,1,11,774,390
0,1604,1,12,690,506
0,1604,1,13,636,576
0,1604,1,17,934,306
0,1605,1,2,918,386
0,1605,1,5,880,314
0,1605,1,6,878,202
0,1605,1,7,878,136
0,1605,1,8,804,418
0,1605,1,9,894,498
0,1605,1,10,888,610
0,1605,1,11,774,390
0,1605,1,12,690,506
0,1605,1,13,636,576
0,1605,1,17,934,306
0,1606,1,2,920,384
0,1606,1,5,882,314
0,1606,1,6,876,204
0,1606,1,7,878,136
0,1606,1,8,806,422
0,1606,1,9,894,498
0,1606,1,10,888,610
0,1606,1,11,774,392
0,1606,1,12,690,506
0,1606,1,13,636,576
0,1606,1,17,936,306
0,1607,1,2,920,384
0,1607,1,5,882,314
0,1607,1,6,876,204
0,1607,1,7,878,136
0,1607,1,8,806,422
0,1607,1,9,894,498
0,1607,1,10,888,610
0,1607,1,11,774,392
0,1607,1,12,690,506
0,1607,1,13,636,576
0,1607,1,17,936,306
0,1608,1,2,920,384
0,1608,1,5,884,318
0,1608,1,6,878,202
0,1608,1,7,878,136
0,1608,1,8,804,420
0,1608,1,9,894,498
0,1608,1,10,888,610
0,1608,1,11,774,392
0,1608,1,12,690,506
0,1608,1,13,634,578
0,1608,1,17,936,308
0,1609,1,2,920,384
0,1609,1,5,884,318
0,1609,1,6,878,202
0,1609,1,7,878,136
0,1609,1,8,804,420
0,1609,1,9,894,498
0,1609,1,10,888,610
0,1609,1,11,774,392
0,1609,1,12,690,506
0,1609,1,13,634,578
0,1609,1,17,936,308
0,1610,1,2,920,384
0,1610,1,5,884,314
0,1610,1,6,876,202
0,1610,1,7,878,136
0,1610,1,8,804,418
0,1610,1,9,894,496
0,1610,1,10,888,610
0,1610,1,11,772,392
0,1610,1,12,690,506
0,1610,1,13,636,576
0,1610,1,17,936,306
0,1611,1,2,920,384
0,1611,1,5,884,314
0,1611,1,6,876,202
0,1611,1,7,878,136
0,1611,1,8,804,418
0,1611,1,9,894,496
0,1611,1,10,888,610
0,1611,1,11,772,392
0,1611,1,12,690,506
0,1611,1,13,636,576
0,1611,1,17,936,306
0,1612,1,2,918,384
0,1612,1,5,882,312
0,1612,1,6,876,204
0,1612,1,7,878,136
0,1612,1,8,804,416
0,1612,1,9,894,496
0,1612,1,10,888,608
0,1612,1,11,772,388
0,1612,1,12,690,506
0,1612,1,13,638,570
0,1612,1,17,936,306
0,1613,1,2,918,384
0,1613,1,5,882,312
0,1613,1,6,876,204
0,1613,1,7,878,136
0,1613,1,8,804,416
0,1613,1,9,894,496
0,1613,1,10,888,608
0,1613,1,11,772,388
0,1613,1,12,690,506
0,1613,1,13,638,570
0,1613,1,17,936,306
0,1614,1,2,918,384
0,1614,1,5,884,312
0,1614,1,6,878,204
0,1614,1,7,878,134
0,1614,1,8,804,416
0,1614,1,9,896,496
0,1614,1,10,888,608
0,1614,1,11,772,388
0,1614,1,12,690,506
0,1614,1,13,638,572
0,1614,1,15,934,296
0,1614,1,17,936,304
0,1615,1,2,918,384
0,1615,1,5,884,312
0,1615,1,6,878,204
0,1615,1,7,878,134
0,1615,1,8,804,416
0,1615,1,9,896,496
0,1615,1,10,888,608
0,1615,1,11,772,388
0,1615,1,12,690,506
0,1615,1,13,638,572
0,1615,1,15,934,296
0,1615,1,17,936,304
0,1616,1,2,916,384
0,1616,1,5,882,310
0,1616,1,6,878,202
0,1616,1,7,878,134
0,1616,1,8,806,416
0,1616,1,9,896,496
0,1616,1,10,888,608
0,1616,1,11,774,388
0,1616,1,12,690,506
0,1616,1,13,638,572
0,1616,1,17,936,304
0,1617,1,2,916,384
0,1617,1,5,882,310
0,1617,1,6,878,202
0,1617,1,7,878,134
0,1617,1,8,806,416
0,1617,1,9,896,496
0,1617,1,10,888,608
0,1617,1,11,774,388
0,1617,1,12,690,506
0,1617,1,13,638,572
0,1617,1,17,936,304
0,1618,1,2,918,386
0,1618,1,5,884,312
0,1618,1,6,878,204
0,1618,1,17,936,304
0,1618,1,8,802,414
0,1618,1,9,896,494
0,1618,1,10,888,608
0,1618,1,11,772,388
0,1618,1,12,690,506
0,1618,1,13,638,572
0,1619,1,2,918,386
0,1619,1,5,884,312
0,1619,1,6,878,204
0,1619,1,17,936,304
0,1619,1,8,802,414
0,1619,1,9,896,494
0,1619,1,10,888,608
0,1619,1,11,772,388
0,1619,1,12,690,506
0,1619,1,13,638,572
0,1620,1,2,918,382
0,1620,1,5,882,310
0,1620,1,6,876,202
0,1620,1,7,878,134
0,1620,1,8,806,416
0,1620,1,9,896,494
0,1620,1,10,888,608
0,1620,1,11,774,386
0,1620,1,12,690,504
0,1620,1,13,636,576
0,1620,1,17,936,302
0,1621,1,2,918,382
0,1621,1,5,882,310
0,1621,1,6,876,202
0,1621,1,7,878,134
0,1621,1,8,806,416
0,1621,1,9,896,494
0,1621,1,10,888,608
0,1621,1,11,774,386
0,1621,1,12,690,504
0,1621,1,13,636,576
0,1621,1,17,936,302
0,1622,1,2,916,384
0,1622,1,5,882,310
0,1622,1,6,876,202
0,1622,1,7,876,134
0,1622,1,8,808,416
0,1622,1,9,896,494
0,1622,1,10,888,608
0,1622,1,11,774,388
0,1622,1,12,690,504
0,1622,1,13,638,570
0,1622,1,17,936,302
0,1623,1,2,916,384
0,1623,1,5,882,310
0,1623,1,6,876,202
0,1623,1,7,876,134
0,1623,1,8,808,416
0,1623,1,9,896,494
0,1623,1,10,888,608
0,1623,1,11,774,388
0,1623,1,12,690,504
0,1623,1,13,638,570
0,1623,1,17,936,302
0,1624,1,2,918,382
0,1624,1,5,884,310
0,1624,1,6,876,204
0,1624,1,7,878,134
0,1624,1,8,806,418
0,1624,1,9,896,494
0,1624,1,10,888,608
0,1624,1,11,774,388
0,1624,1,12,690,504
0,1624,1,13,636,574
0,1624,1,17,936,304
0,1625,1,2,918,382
0,1625,1,5,884,310
0,1625,1,6,876,204
0,1625,1,7,878,134
0,1625,1,8,806,418
0,1625,1,9,896,494
0,1625,1,10,888,608
0,1625,1,11,774,388
0,1625,1,12,690,504
0,1625,1,13,636,574
0,1625,1,17,936,304
0,1626,1,2,920,382
0,1626,1,5,884,312
0,1626,1,6,876,204
0,1626,1,7,878,134
0,1626,1,8,806,416
0,1626,1,9,894,494
0,1626,1,10,888,610
0,1626,1,11,774,388
0,1626,1,12,690,504
0,1626,1,13,636,574
0,1626,1,17,936,304
0,1627,1,2,920,382
0,1627,1,5,884,312
0,1627,1,6,876,204
0,1627,1,7,878,134
0,1627,1,8,806,416
0,1627,1,9,894,494
0,1627,1,10,888,610
0,1627,1,11,774,388
0,1627,1,12,690,504
0,1627,1,13,636,574
0,1627,1,17,936,304
0,1628,1,2,920,382
0,1628,1,5,882,310
0,1628,1,6,876,202
0,1628,1,7,878,134
0,1628,1,8,808,416
0,1628,1,9,896,494
0,1628,1,10,888,608
0,1628,1,11,774,388
0,1628,1,12,692,504
0,1628,1,13,638,570
0,1628,1,17,936,304
0,1629,1,2,920,382
0,1629,1,5,882,310
0,1629,1,6,876,202
0,1629,1,7,878,134
0,1629,1,8,808,416
0,1629,1,9,896,494
0,1629,1,10,888,608
0,1629,1,11,774,388
0,1629,1,12,692,504
0,1629,1,13,638,570
0,1629,1,17,936,304
0,1630,1,2,918,382
0,1630,1,5,886,310
0,1630,1,6,878,204
0,1630,1,7,878,134
0,1630,1,8,806,418
0,1630,1,9,896,494
0,1630,1,10,888,610
0,1630,1,11,774,388
0,1630,1,12,690,506
0,1630,1,13,636,574
0,1630,1,17,936,304
0,1631,1,2,918,382
0,1631,1,5,886,310
0,1631,1,6,878,204
0,1631,1,7,878,134
0,1631,1,8,806,418
0,1631,1,9,896,494
0,1631,1,10,888,610
0,1631,1,11,774,388
0,1631,1,12,690,506
0,1631,1,13,636,574
0,1631,1,17,936,304
0,1632,1,2,916,386
0,1632,1,5,884,310
0,1632,1,6,878,204
0,1632,1,7,878,134
0,1632,1,8,808,416
0,1632,1,9,896,494
0,1632,1,10,888,608
0,1632,1,11,776,390
0,1632,1,12,692,504
0,1632,1,13,636,574
0,1632,1,17,936,304
0,1633,1,2,916,386
0,1633,1,5,884,310
0,1633,1,6,878,204
0,1633,1,7,878,134
0,1633,1,8,808,416
0,1633,1,9,896,494
0,1633,1,10,888,608
0,1633,1,11,776,390
0,1633,1,12,692,504
0,1633,1,13,636,574
0,1633,1,17,936,304
0,1634,1,2,918,384
0,1634,1,5,884,312
0,1634,1,6,878,198
0,1634,1,7,878,134
0,1634,1,8,806,416
0,1634,1,9,896,494
0,1634,1,10,888,606
0,1634,1,11,772,388
0,1634,1,12,692,504
0,1634,1,13,638,570
0,1634,1,17,936,304
0,1635,1,2,918,384
0,1635,1,5,884,312
0,1635,1,6,878,198
0,1635,1,7,878,134
0,1635,1,8,806,416
0,1635,1,9,896,494
0,1635,1,10,888,606
0,1635,1,11,772,388
0,1635,1,12,692,504
0,1635,1,13,638,570
0,1635,1,17,936,304
0,1636,1,2,920,382
0,1636,1,5,884,312
0,1636,1,6,880,202
0,1636,1,7,880,134
0,1636,1,8,806,416
0,1636,1,9,896,494
0,1636,1,10,888,608
0,1636,1,11,774,388
0,1636,1,12,692,504
0,1636,1,13,636,574
0,1636,1,17,936,304
0,1637,1,2,920,382
0,1637,1,5,884,312
0,1637,1,6,880,202
0,1637,1,7,880,134
0,1637,1,8,806,416
0,1637,1,9,896,494
0,1637,1,10,888,608
0,1637,1,11,774,388
0,1637,1,12,692,504
0,1637,1,13,636,574
0,1637,1,17,936,304
0,1638,1,2,916,384
0,1638,1,5,884,312
0,1638,1,6,880,204
0,1638,1,7,880,134
0,1638,1,8,808,416
0,1638,1,9,896,494
0,1638,1,10,888,610
0,1638,1,11,774,386
0,1638,1,12,692,504
0,1638,1,13,636,576
0,1638,1,17,936,302
0,1639,1,2,916,384
0,1639,1,5,884,312
0,1639,1,6,880,204
0,1639,1,7,880,134
0,1639,1,8,808,416
0,1639,1,9,896,494
0,1639,1,10,888,610
0,1639,1,11,774,386
0,1639,1,12,692,504
0,1639,1,13,636,576
0,1639,1,17,936,302
0,1640,1,2,916,382
0,1640,1,3,884,436
0,1640,1,5,884,310
0,1640,1,6,880,204
0,1640,1,7,880,136
0,1640,1,8,806,416
0,1640,1,9,896,494
0,1640,1,10,888,608
0,1640,1,11,774,386
0,1640,1,12,690,506
0,1640,1,13,636,574
0,1640,1,17,936,302
0,1641,1,2,916,382
0,1641,1,3,884,436
0,1641,1,5,884,310
0,1641,1,6,880,204
0,1641,1,7,880,136
0,1641,1,8,806,416
0,1641,1,9,896,494
0,1641,1,10,888,608
0,1641,1,11,774,386
0,1641,1,12,690,506
0,1641,1,13,636,574
0,1641,1,17,936,302
0,1642,1,2,916,384
0,1642,1,3,884,436
0,1642,1,5,886,312
0,1642,1,6,880,204
0,1642,1,7,882,136
0,1642,1,8,808,416
0,1642,1,9,896,494
0,1642,1,10,888,608
0,1642,1,11,776,386
0,1642,1,12,692,504
0,1642,1,13,638,572
0,1642,1,17,936,304
0,1643,1,2,916,384
0,1643,1,3,884,436
0,1643,1,5,886,312
0,1643,1,6,880,204
0,1643,1,7,882,136
0,1643,1,8,808,416
0,1643,1,9,896,494
0,1643,1,10,888,608
0,1643,1,11,776,386
0,1643,1,12,692,504
0,1643,1,13,638,572
0,1643,1,17,936,304
0,1644,1,2,918,384
0,1644,1,5,886,312
0,1644,1,6,880,206
0,1644,1,7,882,136
0,1644,1,8,808,416
0,1644,1,9,896,494
0,1644,1,10,888,608
0,1644,1,11,774,388
0,1644,1,12,692,504
0,1644,1,13,636,574
0,1644,1,17,936,304
0,1645,1,2,918,384
0,1645,1,5,886,312
0,1645,1,6,880,206
0,1645,1,7,882,136
0,1645,1,8,808,416
0,1645,1,9,896,494
0,1645,1,10,888,608
0,1645,1,11,774,388
0,1645,1,12,692,504
0,1645,1,13,636,574
0,1645,1,17,936,304
0,1646,1,2,916,384
0,1646,1,5,886,310
0,1646,1,6,880,204
0,1646,1,7,882,136
0,1646,1,8,804,412
0,1646,1,9,894,494
0,1646,1,10,888,608
0,1646,1,11,774,386
0,1646,1,12,692,504
0,1646,1,13,636,574
0,1646,1,17,936,304
0,1647,1,2,916,384
0,1647,1,5,886,310
0,1647,1,6,880,204
0,1647,1,7,882,136
0,1647,1,8,804,412
0,1647,1,9,894,494
0,1647,1,10,888,608
0,1647,1,11,774,386
0,1647,1,12,692,504
0,1647,1,13,636,574
0,1647,1,17,936,304
0,1648,1,2,918,384
0,1648,1,3,882,440
0,1648,1,5,884,310
0,1648,1,6,882,202
0,1648,1,7,882,136
0,1648,1,8,806,414
0,1648,1,9,894,494
0,1648,1,10,888,606
0,1648,1,11,774,386
0,1648,1,12,692,502
0,1648,1,13,636,574
0,1648,1,17,936,304
0,1649,1,2,918,384
0,1649,1,3,882,440
0,1649,1,5,884,310
0,1649,1,6,882,202
0,1649,1,7,882,136
0,1649,1,8,806,414
0,1649,1,9,894,494
0,1649,1,10,888,606
0,1649,1,11,774,386
0,1649,1,12,692,502
0,1649,1,13,636,574
0,1649,1,17,936,304
0,1650,1,2,916,384
0,1650,1,3,884,440
0,1650,1,5,884,310
