,frame,human,point,x,y
0,1922,1,1,678,297
0,1922,1,2,639,295
0,1922,1,5,719,303
0,1922,1,6,786,348
0,1922,1,7,858,323
0,1922,1,8,616,433
0,1922,1,9,589,569
0,1922,1,10,628,655
0,1922,1,11,669,441
0,1922,1,12,710,567
0,1922,1,13,793,634
0,1922,1,14,657,224
0,1922,1,15,678,222
0,1922,1,17,708,230
0,1924,1,0,663,234
0,1924,1,1,678,299
0,1924,1,2,641,293
0,1924,1,5,719,305
0,1924,1,6,784,350
0,1924,1,7,856,327
0,1924,1,8,616,433
0,1924,1,9,589,569
0,1924,1,10,628,657
0,1924,1,11,669,441
0,1924,1,12,706,567
0,1924,1,13,795,636
0,1924,1,14,657,224
0,1924,1,15,675,224
0,1924,1,17,706,232
0,1926,1,0,663,238
0,1926,1,1,678,301
0,1926,1,2,636,299
0,1926,1,5,719,307
0,1926,1,6,782,354
0,1926,1,7,854,329
0,1926,1,8,618,437
0,1926,1,9,589,573
0,1926,1,10,628,657
0,1926,1,11,671,445
0,1926,1,12,706,571
0,1926,1,13,793,634
0,1926,1,14,657,228
0,1926,1,15,675,226
0,1926,1,17,706,232
0,1928,1,0,663,240
0,1928,1,1,675,303
0,1928,1,2,636,299
0,1928,1,5,717,309
0,1928,1,6,780,356
0,1928,1,7,854,333
0,1928,1,8,616,439
0,1928,1,9,589,571
0,1928,1,10,628,655
0,1928,1,11,669,447
0,1928,1,12,714,577
0,1928,1,13,793,634
0,1928,1,14,657,228
0,1928,1,15,678,228
0,1928,1,17,706,236
0,1930,1,0,661,242
0,1930,1,1,678,301
0,1930,1,2,641,295
0,1930,1,5,714,311
0,1930,1,6,780,358
0,1930,1,7,852,338
0,1930,1,8,614,441
0,1930,1,9,589,575
0,1930,1,10,628,657
0,1930,1,11,669,447
0,1930,1,12,708,573
0,1930,1,13,795,636
0,1930,1,14,657,232
0,1930,1,15,675,230
0,1930,1,17,706,238
0,1932,1,0,661,242
0,1932,1,1,678,305
0,1932,1,2,639,299
0,1932,1,5,717,313
0,1932,1,6,780,362
0,1932,1,7,852,340
0,1932,1,8,616,439
0,1932,1,9,589,575
0,1932,1,10,628,655
0,1932,1,11,667,447
0,1932,1,12,706,577
0,1932,1,13,795,636
0,1932,1,14,657,232
0,1932,1,15,675,232
0,1932,1,17,706,240
0,1934,1,0,661,244
0,1934,1,1,678,305
0,1934,1,2,639,299
0,1934,1,5,714,313
0,1934,1,6,778,364
0,1934,1,7,850,344
0,1934,1,8,614,441
0,1934,1,9,587,580
0,1934,1,10,628,657
0,1934,1,11,667,449
0,1934,1,12,704,577
0,1934,1,13,795,638
0,1934,1,14,657,234
0,1934,1,15,675,234
0,1934,1,17,706,240
0,1936,1,0,661,246
0,1936,1,1,675,305
0,1936,1,2,641,299
0,1936,1,5,714,315
0,1936,1,6,776,366
0,1936,1,7,848,346
0,1936,1,8,614,441
0,1936,1,9,587,577
0,1936,1,10,628,655
0,1936,1,11,667,449
0,1936,1,12,704,580
0,1936,1,13,795,636
0,1936,1,14,655,236
0,1936,1,15,675,234
0,1936,1,17,704,242
0,1938,1,0,659,246
0,1938,1,1,675,307
0,1938,1,2,639,301
0,1938,1,5,714,317
0,1938,1,6,774,368
0,1938,1,7,846,350
0,1938,1,8,614,445
0,1938,1,9,589,582
0,1938,1,10,628,657
0,1938,1,11,667,451
0,1938,1,12,700,577
0,1938,1,13,797,638
0,1938,1,14,655,236
0,1938,1,15,673,236
0,1938,1,17,704,244
0,1940,1,0,659,248
0,1940,1,1,675,309
0,1940,1,2,639,303
0,1940,1,5,712,317
0,1940,1,6,772,370
0,1940,1,7,846,354
0,1940,1,8,612,445
0,1940,1,9,589,580
0,1940,1,10,628,655
0,1940,1,11,667,449
0,1940,1,12,698,575
0,1940,1,13,795,638
0,1940,1,14,653,238
0,1940,1,15,673,238
0,1940,1,17,704,244
0,1942,1,0,659,250
0,1942,1,1,675,309
0,1942,1,2,641,299
0,1942,1,5,712,319
0,1942,1,6,770,372
0,1942,1,7,844,356
0,1942,1,8,612,445
0,1942,1,9,589,580
0,1942,1,10,630,657
0,1942,1,11,665,449
0,1942,1,12,702,582
0,1942,1,13,797,641
0,1942,1,14,653,240
0,1942,1,15,673,238
0,1942,1,17,702,246
0,1944,1,0,659,250
0,1944,1,1,673,311
0,1944,1,2,639,301
0,1944,1,5,712,321
0,1944,1,6,768,374
0,1944,1,7,840,360
0,1944,1,8,612,447
0,1944,1,9,589,580
0,1944,1,10,630,657
0,1944,1,11,663,451
0,1944,1,12,678,545
0,1944,1,13,807,659
0,1944,1,14,653,240
0,1944,1,15,671,240
0,1944,1,17,702,248
0,1946,1,0,657,252
0,1946,1,1,673,313
0,1946,1,2,634,307
0,1946,1,5,712,321
0,1946,1,6,766,376
0,1946,1,7,838,362
0,1946,1,8,612,449
0,1946,1,9,591,582
0,1946,1,10,630,659
0,1946,1,11,665,451
0,1946,1,12,678,543
0,1946,1,13,710,592
0,1946,1,14,653,242
0,1946,1,15,671,242
0,1946,1,17,700,250
0,1948,1,0,657,254
0,1948,1,1,675,311
0,1948,1,2,641,297
0,1948,1,5,710,323
0,1948,1,6,764,378
0,1948,1,7,838,366
0,1948,1,8,612,449
0,1948,1,9,591,586
0,1948,1,10,630,659
0,1948,1,11,665,451
0,1948,1,12,680,545
0,1948,1,13,712,594
0,1948,1,14,651,244
0,1948,1,15,671,244
0,1948,1,17,700,252
0,1950,1,0,657,256
0,1950,1,1,673,313
0,1950,1,2,639,299
0,1950,1,5,710,325
0,1950,1,6,762,382
0,1950,1,7,836,368
0,1950,1,8,610,449
0,1950,1,9,591,594
0,1950,1,10,632,661
0,1950,1,11,663,455
0,1950,1,12,688,567
0,1950,1,13,729,596
0,1950,1,14,651,244
0,1950,1,15,669,246
0,1950,1,17,700,252
0,1952,1,0,655,258
0,1952,1,1,671,313
0,1952,1,2,639,301
0,1952,1,5,710,325
0,1952,1,6,760,382
0,1952,1,7,832,372
0,1952,1,8,612,453
0,1952,1,9,591,586
0,1952,1,10,630,659
0,1952,1,11,665,453
0,1952,1,12,682,555
0,1952,1,13,723,598
0,1952,1,14,649,246
0,1952,1,15,669,246
0,1952,1,17,698,254
0,1954,1,0,653,258
0,1954,1,1,671,317
0,1954,1,2,634,305
0,1954,1,5,708,327
0,1954,1,6,756,384
0,1954,1,7,829,374
0,1954,1,8,612,455
0,1954,1,9,591,590
0,1954,1,10,630,659
0,1954,1,11,665,455
0,1954,1,12,682,553
0,1954,1,13,712,596
0,1954,1,14,647,248
0,1954,1,15,667,248
0,1954,1,17,696,256
0,1956,1,0,651,258
0,1956,1,1,669,315
0,1956,1,2,634,303
0,1956,1,5,708,327
0,1956,1,6,753,386
0,1956,1,7,827,378
0,1956,1,8,612,451
0,1956,1,9,591,592
0,1956,1,10,632,659
0,1956,1,11,663,453
0,1956,1,12,682,549
0,1956,1,13,712,594
0,1956,1,14,647,248
0,1956,1,15,665,248
0,1956,1,17,696,258
0,1958,1,0,651,258
0,1958,1,1,669,315
0,1958,1,2,634,301
0,1958,1,5,706,327
0,1958,1,6,751,386
0,1958,1,7,825,380
0,1958,1,8,610,453
0,1958,1,9,591,594
0,1958,1,10,632,659
0,1958,1,11,663,453
0,1958,1,12,680,549
0,1958,1,13,708,598
0,1958,1,14,645,250
0,1958,1,15,663,250
0,1958,1,17,692,258
0,1960,1,0,649,260
0,1960,1,1,667,317
0,1960,1,2,632,303
0,1960,1,5,706,327
0,1960,1,6,749,388
0,1960,1,7,823,382
0,1960,1,8,610,453
0,1960,1,9,591,598
0,1960,1,10,632,659
0,1960,1,11,663,453
0,1960,1,12,680,541
0,1960,1,13,708,592
0,1960,1,14,643,250
0,1960,1,15,663,252
0,1960,1,17,692,260
0,1962,1,0,649,262
0,1962,1,1,667,315
0,1962,1,2,632,301
0,1962,1,5,704,329
0,1962,1,6,747,390
0,1962,1,7,821,382
0,1962,1,8,612,455
0,1962,1,9,591,608
0,1962,1,10,632,659
0,1962,1,11,665,455
0,1962,1,12,684,545
0,1962,1,13,708,594
0,1962,1,14,641,252
0,1962,1,15,661,252
0,1962,1,17,690,260
0,1964,1,0,647,262
0,1964,1,1,665,317
0,1964,1,2,630,301
0,1964,1,5,704,329
0,1964,1,6,745,390
0,1964,1,7,819,386
0,1964,1,8,612,453
0,1964,1,9,593,592
0,1964,1,10,630,655
0,1964,1,11,665,453
0,1964,1,12,682,539
0,1964,1,13,708,592
0,1964,1,14,641,252
0,1964,1,15,661,254
0,1964,1,17,688,262
0,1966,1,0,645,264
0,1966,1,1,663,317
0,1966,1,2,628,299
0,1966,1,5,702,331
0,1966,1,6,743,390
0,1966,1,7,815,388
0,1966,1,8,614,451
0,1966,1,9,597,559
0,1966,1,11,665,449
0,1966,1,12,684,535
0,1966,1,13,712,592
0,1966,1,14,639,252
0,1966,1,15,659,254
0,1966,1,17,686,262
0,1968,1,0,643,264
0,1968,1,1,663,317
0,1968,1,2,626,299
0,1968,1,3,620,279
0,1968,1,5,702,329
0,1968,1,6,741,392
0,1968,1,7,813,390
0,1968,1,8,614,453
0,1968,1,9,593,598
0,1968,1,10,632,657
0,1968,1,11,667,449
0,1968,1,12,688,537
0,1968,1,13,710,594
0,1968,1,14,636,254
0,1968,1,15,657,254
0,1968,1,17,686,262
0,1970,1,0,643,264
0,1970,1,1,661,317
0,1970,1,2,624,299
0,1970,1,5,700,329
0,1970,1,6,739,392
0,1970,1,7,811,392
0,1970,1,8,614,455
0,1970,1,9,593,600
0,1970,1,10,632,657
0,1970,1,11,667,451
0,1970,1,12,688,539
0,1970,1,13,710,598
0,1970,1,14,634,254
0,1970,1,15,657,254
0,1970,1,17,684,262
0,1972,1,0,641,264
0,1972,1,1,659,315
0,1972,1,2,622,297
0,1972,1,3,618,234
0,1972,1,4,624,232
0,1972,1,5,698,329
0,1972,1,6,737,394
0,1972,1,7,809,392
0,1972,1,8,616,451
0,1972,1,9,597,557
0,1972,1,11,669,451
0,1972,1,12,690,537
0,1972,1,13,712,594
0,1972,1,14,634,254
0,1972,1,15,655,254
0,1972,1,17,682,262
0,1974,1,0,639,264
0,1974,1,1,659,317
0,1974,1,2,620,301
0,1974,1,3,612,234
0,1974,1,4,618,230
0,1974,1,5,698,329
0,1974,1,6,735,394
0,1974,1,7,807,394
0,1974,1,8,616,453
0,1974,1,9,597,598
0,1974,1,10,632,657
0,1974,1,11,671,451
0,1974,1,12,694,543
0,1974,1,13,714,594
0,1974,1,14,632,252
0,1974,1,15,653,254
0,1974,1,17,682,262
0,1976,1,0,636,264
0,1976,1,1,657,317
0,1976,1,2,618,299
0,1976,1,3,608,232
0,1976,1,4,624,232
0,1976,1,5,698,329
0,1976,1,6,731,397
0,1976,1,7,805,397
0,1976,1,8,616,455
0,1976,1,9,597,594
0,1976,1,10,632,655
0,1976,1,11,673,451
0,1976,1,12,696,539
0,1976,1,13,714,594
0,1976,1,14,632,252
0,1976,1,15,653,254
0,1976,1,17,680,264
0,1978,1,0,634,264
0,1978,1,1,655,319
0,1978,1,2,616,303
0,1978,1,3,602,232
0,1978,1,4,622,236
0,1978,1,5,696,329
0,1978,1,6,731,397
0,1978,1,7,803,399
0,1978,1,8,618,455
0,1978,1,9,602,569
0,1978,1,10,630,653
0,1978,1,11,673,453
0,1978,1,12,698,543
0,1978,1,13,717,596
0,1978,1,14,630,252
0,1978,1,15,651,254
0,1978,1,17,678,264
0,1980,1,0,634,262
0,1980,1,1,655,317
0,1980,1,2,614,303
0,1980,1,3,593,232
0,1980,1,4,622,238
0,1980,1,5,696,327
0,1980,1,6,729,397
0,1980,1,7,801,401
0,1980,1,8,618,458
0,1980,1,9,604,555
0,1980,1,10,628,649
0,1980,1,11,675,453
0,1980,1,12,698,539
0,1980,1,13,719,594
0,1980,1,14,628,252
0,1980,1,15,649,254
0,1980,1,17,675,264
0,1982,1,0,632,262
0,1982,1,1,653,317
0,1982,1,2,612,303
0,1982,1,3,587,232
0,1982,1,4,618,240
0,1982,1,5,694,325
0,1982,1,6,727,394
0,1982,1,7,799,403
0,1982,1,8,618,455
0,1982,1,9,606,561
0,1982,1,10,628,649
0,1982,1,11,675,451
0,1982,1,12,698,539
0,1982,1,13,717,590
0,1982,1,14,626,252
0,1982,1,15,649,254
0,1982,1,17,675,264
0,1984,1,0,632,262
0,1984,1,1,651,317
0,1984,1,2,610,307
0,1984,1,3,583,234
0,1984,1,4,616,240
0,1984,1,5,692,325
0,1984,1,6,725,394
0,1984,1,7,797,405
0,1984,1,8,620,453
0,1984,1,9,610,553
0,1984,1,10,626,647
0,1984,1,11,678,449
0,1984,1,12,700,545
0,1984,1,13,719,594
0,1984,1,14,624,250
0,1984,1,15,645,254
0,1984,1,17,671,262
0,1986,1,0,630,262
0,1986,1,1,649,317
0,1986,1,2,606,309
0,1986,1,3,577,236
0,1986,1,4,610,240
0,1986,1,5,692,323
0,1986,1,6,723,394
0,1986,1,7,795,405
0,1986,1,8,620,458
0,1986,1,9,608,559
0,1986,1,10,628,647
0,1986,1,11,678,451
0,1986,1,12,702,547
0,1986,1,13,719,590
0,1986,1,14,624,250
0,1986,1,15,645,254
0,1986,1,17,671,262
0,1988,1,0,628,262
0,1988,1,1,647,317
0,1988,1,2,604,311
0,1988,1,3,573,238
0,1988,1,4,610,244
0,1988,1,5,690,323
0,1988,1,6,721,392
0,1988,1,7,790,407
0,1988,1,8,622,453
0,1988,1,9,610,557
0,1988,1,10,626,645
0,1988,1,11,680,449
0,1988,1,12,704,543
0,1988,1,13,723,590
0,1988,1,14,622,250
0,1988,1,15,643,252
0,1988,1,16,614,252
0,1988,1,17,669,262
0,1990,1,0,626,260
0,1990,1,1,645,317
0,1990,1,2,600,313
0,1990,1,3,565,240
0,1990,1,4,610,250
0,1990,1,5,688,321
0,1990,1,6,719,390
0,1990,1,7,790,407
0,1990,1,8,624,451
0,1990,1,9,612,561
0,1990,1,10,630,651
0,1990,1,11,682,447
0,1990,1,12,704,539
0,1990,1,13,723,592
0,1990,1,14,620,250
0,1990,1,15,641,252
0,1990,1,16,612,254
0,1990,1,17,667,262
0,1992,1,0,624,260
0,1992,1,1,643,315
0,1992,1,2,600,311
0,1992,1,3,561,242
0,1992,1,4,604,256
0,1992,1,5,688,319
0,1992,1,6,717,390
0,1992,1,7,786,409
0,1992,1,8,624,447
0,1992,1,9,610,573
0,1992,1,10,624,643
0,1992,1,11,682,445
0,1992,1,12,704,535
0,1992,1,13,803,638
0,1992,1,14,618,250
0,1992,1,15,639,252
0,1992,1,16,610,252
0,1992,1,17,665,260
0,1994,1,0,622,260
0,1994,1,1,643,315
0,1994,1,2,597,311
0,1994,1,3,554,246
0,1994,1,4,597,260
0,1994,1,5,686,317
0,1994,1,6,714,388
0,1994,1,7,784,411
0,1994,1,8,624,451
0,1994,1,9,612,561
0,1994,1,10,632,655
0,1994,1,11,684,447
0,1994,1,12,706,541
0,1994,1,13,723,586
0,1994,1,14,618,248
0,1994,1,15,636,252
0,1994,1,17,663,260
0,1996,1,0,620,258
0,1996,1,1,641,311
0,1996,1,2,593,303
0,1996,1,3,548,248
0,1996,1,4,593,262
0,1996,1,5,684,315
0,1996,1,6,712,388
0,1996,1,7,782,411
0,1996,1,8,624,453
0,1996,1,9,612,571
0,1996,1,10,632,657
0,1996,1,11,686,447
0,1996,1,12,710,553
0,1996,1,14,616,248
0,1996,1,15,636,250
0,1996,1,17,661,260
0,1998,1,0,618,258
0,1998,1,1,639,311
0,1998,1,2,593,305
0,1998,1,3,544,252
0,1998,1,4,587,264
0,1998,1,5,682,315
0,1998,1,6,712,384
0,1998,1,7,780,411
0,1998,1,8,626,455
0,1998,1,9,612,575
0,1998,1,10,634,657
0,1998,1,11,688,447
0,1998,1,12,710,545
0,1998,1,14,612,246
0,1998,1,15,632,250
0,1998,1,17,659,258
0,2000,1,0,618,256
0,2000,1,1,636,311
0,2000,1,2,589,311
0,2000,1,3,538,256
0,2000,1,4,581,266
0,2000,1,5,682,313
0,2000,1,6,710,384
0,2000,1,7,778,413
0,2000,1,8,626,449
0,2000,1,9,612,575
0,2000,1,10,634,657
0,2000,1,11,688,445
0,2000,1,12,719,573
0,2000,1,14,610,246
0,2000,1,15,632,248
0,2000,1,17,657,258
0,2002,1,0,616,256
0,2002,1,1,634,311
0,2002,1,2,589,313
0,2002,1,3,534,262
0,2002,1,4,573,266
0,2002,1,5,680,311
0,2002,1,6,710,382
0,2002,1,7,776,413
0,2002,1,8,628,449
0,2002,1,9,610,586
0,2002,1,10,634,659
0,2002,1,11,688,443
0,2002,1,12,710,535
0,2002,1,13,725,590
0,2002,1,14,610,244
0,2002,1,15,630,246
0,2002,1,17,655,256
0,2004,1,0,614,254
0,2004,1,1,634,311
0,2004,1,2,589,313
0,2004,1,3,528,268
0,2004,1,4,565,264
0,2004,1,5,678,309
0,2004,1,6,710,382
0,2004,1,7,774,413
0,2004,1,8,628,449
0,2004,1,9,612,567
0,2004,1,10,634,659
0,2004,1,11,690,441
0,2004,1,12,712,529
0,2004,1,13,729,592
0,2004,1,14,608,244
0,2004,1,15,628,246
0,2004,1,17,653,256
0,2006,1,0,612,254
0,2006,1,1,632,311
0,2006,1,2,589,315
0,2006,1,3,521,279
0,2006,1,4,554,264
0,2006,1,5,678,307
0,2006,1,6,708,378
0,2006,1,7,772,413
0,2006,1,8,630,453
0,2006,1,9,610,584
0,2006,1,10,634,659
0,2006,1,11,692,443
0,2006,1,12,723,571
0,2006,1,14,606,242
0,2006,1,15,626,246
0,2006,1,17,651,254
0,2008,1,0,610,252
0,2008,1,1,632,309
0,2008,1,2,587,315
0,2008,1,3,519,285
0,2008,1,4,548,264
0,2008,1,5,675,305
0,2008,1,6,706,376
0,2008,1,7,772,413
0,2008,1,8,630,453
0,2008,1,9,608,586
0,2008,1,10,634,659
0,2008,1,11,692,441
0,2008,1,12,729,580
0,2008,1,13,805,647
0,2008,1,14,604,242
0,2008,1,15,624,244
0,2008,1,17,649,254
0,2010,1,0,608,252
0,2010,1,1,630,309
0,2010,1,2,585,315
0,2010,1,3,515,293
0,2010,1,4,542,268
0,2010,1,5,673,303
0,2010,1,6,706,374
0,2010,1,7,768,411
0,2010,1,8,632,455
0,2010,1,9,610,584
0,2010,1,10,634,659
0,2010,1,11,694,441
0,2010,1,12,737,590
0,2010,1,13,807,651
0,2010,1,14,602,240
0,2010,1,15,622,244
0,2010,1,17,647,252
0,2012,1,0,606,250
0,2012,1,1,628,307
0,2012,1,2,585,315
0,2012,1,3,513,303
0,2012,1,4,536,272
0,2012,1,5,673,301
0,2012,1,6,704,372
0,2012,1,7,766,413
0,2012,1,8,632,451
0,2012,1,9,612,577
0,2012,1,10,634,659
0,2012,1,11,694,439
0,2012,1,12,731,582
0,2012,1,13,809,653
0,2012,1,14,600,240
0,2012,1,15,620,242
0,2012,1,17,645,252
0,2014,1,0,604,250
0,2014,1,1,626,305
0,2014,1,2,583,315
0,2014,1,3,513,311
0,2014,1,4,528,275
0,2014,1,5,671,297
0,2014,1,6,704,370
0,2014,1,7,764,411
0,2014,1,8,632,449
0,2014,1,9,612,573
0,2014,1,10,634,659
0,2014,1,11,694,437
0,2014,1,12,723,529
0,2014,1,14,597,238
0,2014,1,15,618,240
0,2014,1,17,645,250
0,2016,1,0,604,248
0,2016,1,1,624,305
0,2016,1,2,581,313
0,2016,1,3,511,319
0,2016,1,4,519,281
0,2016,1,5,669,295
0,2016,1,6,702,368
0,2016,1,7,762,411
0,2016,1,8,630,453
0,2016,1,9,612,577
0,2016,1,10,634,659
0,2016,1,11,694,437
0,2016,1,12,735,577
0,2016,1,13,811,659
0,2016,1,14,595,238
0,2016,1,15,618,240
0,2016,1,17,643,248
0,2018,1,0,602,246
0,2018,1,1,624,303
0,2018,1,2,581,313
0,2018,1,3,511,329
0,2018,1,4,511,289
0,2018,1,5,667,295
0,2018,1,6,702,366
0,2018,1,7,760,411
0,2018,1,8,632,449
0,2018,1,9,610,582
0,2018,1,10,636,659
0,2018,1,11,694,437
0,2018,1,12,727,531
0,2018,1,14,593,236
0,2018,1,15,616,238
0,2018,1,17,641,246
0,2020,1,0,600,246
0,2020,1,1,624,301
0,2020,1,2,581,313
0,2020,1,3,513,340
0,2020,1,4,507,291
0,2020,1,5,667,291
0,2020,1,6,702,364
0,2020,1,7,756,409
0,2020,1,8,634,451
0,2020,1,9,612,575
0,2020,1,10,636,659
0,2020,1,11,696,437
0,2020,1,12,725,527
0,2020,1,14,593,234
0,2020,1,15,614,236
0,2020,1,16,585,238
0,2020,1,17,639,246
0,2022,1,0,600,244
0,2022,1,1,622,301
0,2022,1,2,581,313
0,2022,1,3,515,350
0,2022,1,4,503,297
0,2022,1,5,665,289
0,2022,1,6,700,360
0,2022,1,7,753,409
0,2022,1,8,636,453
0,2022,1,9,612,582
0,2022,1,10,636,659
0,2022,1,11,700,437
0,2022,1,12,729,527
0,2022,1,14,591,232
0,2022,1,15,612,234
0,2022,1,17,636,244
0,2024,1,0,597,242
0,2024,1,1,620,299
0,2024,1,2,579,313
0,2024,1,3,519,358
0,2024,1,4,497,307
0,2024,1,5,663,287
0,2024,1,6,700,358
0,2024,1,7,751,409
0,2024,1,8,636,453
0,2024,1,9,612,580
0,2024,1,10,636,659
0,2024,1,11,700,437
0,2024,1,12,741,577
0,2024,1,13,813,659
0,2024,1,14,589,230
0,2024,1,15,612,232
0,2024,1,17,636,242
0,2026,1,0,595,240
0,2026,1,1,620,299
0,2026,1,2,577,313
0,2026,1,3,526,364
0,2026,1,4,493,315
0,2026,1,5,663,285
0,2026,1,6,700,356
0,2026,1,7,749,409
0,2026,1,8,636,455
0,2026,1,9,612,577
0,2026,1,10,636,659
0,2026,1,11,702,439
0,2026,1,12,737,571
0,2026,1,13,813,657
0,2026,1,14,587,228
0,2026,1,15,610,230
0,2026,1,17,634,240
0,2028,1,0,595,238
0,2028,1,1,618,297
0,2028,1,2,575,313
0,2028,1,3,530,370
0,2028,1,4,489,321
0,2028,1,5,661,283
0,2028,1,6,700,352
0,2028,1,7,749,409
0,2028,1,8,634,451
0,2028,1,9,612,580
0,2028,1,10,636,659
0,2028,1,11,700,431
0,2028,1,12,756,584
0,2028,1,13,813,659
0,2028,1,14,587,226
0,2028,1,15,608,228
0,2028,1,17,634,238
0,2030,1,0,593,234
0,2030,1,1,618,295
0,2030,1,2,577,311
0,2030,1,3,536,374
0,2030,1,4,491,333
0,2030,1,5,661,279
0,2030,1,6,700,348
0,2030,1,7,745,407
0,2030,1,8,636,451
0,2030,1,9,612,577
0,2030,1,10,636,659
0,2030,1,11,700,429
0,2030,1,12,749,575
0,2030,1,13,813,661
0,2030,1,14,587,224
0,2030,1,15,608,226
0,2030,1,17,634,238
0,2032,1,0,593,232
0,2032,1,1,618,293
0,2032,1,2,577,309
0,2032,1,3,538,378
0,2032,1,4,489,340
0,2032,1,5,663,275
0,2032,1,6,700,346
0,2032,1,7,743,405
0,2032,1,8,634,449
0,2032,1,9,612,573
0,2032,1,10,634,657
0,2032,1,11,700,429
0,2032,1,12,762,586
0,2032,1,13,813,659
0,2032,1,14,587,222
0,2032,1,15,608,224
0,2032,1,17,632,236
0,2034,1,0,593,230
0,2034,1,1,618,291
0,2034,1,2,577,307
0,2034,1,3,544,380
0,2034,1,4,487,346
0,2034,1,5,661,275
0,2034,1,6,698,344
0,2034,1,7,743,405
0,2034,1,8,634,449
0,2034,1,9,610,573
0,2034,1,10,636,655
0,2034,1,11,700,427
0,2034,1,12,753,575
0,2034,1,13,811,655
0,2034,1,14,585,220
0,2034,1,15,608,222
0,2034,1,17,632,234
0,2036,1,0,593,228
0,2036,1,1,618,289
0,2036,1,2,575,307
0,2036,1,3,548,382
0,2036,1,4,487,352
0,2036,1,5,661,272
0,2036,1,6,698,340
0,2036,1,7,741,403
0,2036,1,8,639,447
0,2036,1,9,612,571
0,2036,1,10,634,655
0,2036,1,11,702,425
0,2036,1,12,758,573
0,2036,1,13,811,657
0,2036,1,14,585,218
0,2036,1,15,608,220
0,2036,1,16,579,224
0,2036,1,17,632,232
0,2038,1,0,593,226
0,2038,1,1,618,289
0,2038,1,2,575,307
0,2038,1,3,554,386
0,2038,1,4,489,358
0,2038,1,5,661,270
0,2038,1,6,700,338
0,2038,1,7,739,403
0,2038,1,8,636,445
0,2038,1,9,612,569
0,2038,1,10,634,657
0,2038,1,11,702,427
0,2038,1,12,760,573
0,2038,1,13,813,659
0,2038,1,14,585,216
0,2038,1,15,608,218
0,2038,1,16,577,224
0,2038,1,17,632,230
0,2040,1,0,593,224
0,2040,1,1,618,287
0,2040,1,2,575,305
0,2040,1,3,561,386
0,2040,1,4,487,364
0,2040,1,5,661,266
0,2040,1,6,698,336
0,2040,1,7,737,399
0,2040,1,8,639,445
0,2040,1,9,614,567
0,2040,1,10,634,657
0,2040,1,11,702,423
0,2040,1,12,737,512
0,2040,1,14,585,214
0,2040,1,15,608,216
0,2040,1,16,577,222
0,2040,1,17,632,228
0,2042,1,0,595,224
0,2042,1,1,618,287
0,2042,1,2,575,305
0,2042,1,3,565,388
0,2042,1,4,491,370
0,2042,1,5,661,266
0,2042,1,6,700,333
0,2042,1,7,737,399
0,2042,1,8,639,445
0,2042,1,9,616,569
0,2042,1,10,634,657
0,2042,1,11,702,423
0,2042,1,12,764,571
0,2042,1,13,813,659
0,2042,1,14,587,211
0,2042,1,15,610,214
0,2042,1,16,577,220
0,2042,1,17,632,228
0,2044,1,0,595,222
0,2044,1,1,618,285
0,2044,1,2,575,305
0,2044,1,3,571,388
0,2044,1,4,497,376
0,2044,1,5,661,266
0,2044,1,6,702,329
0,2044,1,7,735,397
0,2044,1,8,641,441
0,2044,1,9,616,565
0,2044,1,10,634,657
0,2044,1,11,704,419
0,2044,1,12,766,571
0,2044,1,13,813,659
0,2044,1,14,587,209
0,2044,1,15,610,211
0,2044,1,16,577,218
0,2044,1,17,632,226
0,2046,1,0,595,218
0,2046,1,1,618,283
0,2046,1,2,577,305
0,2046,1,3,575,388
0,2046,1,4,499,382
0,2046,1,5,663,262
0,2046,1,6,704,327
0,2046,1,7,733,394
0,2046,1,8,641,437
0,2046,1,9,618,565
0,2046,1,10,634,657
0,2046,1,11,702,415
0,2046,1,12,762,567
0,2046,1,13,813,661
0,2046,1,14,589,207
0,2046,1,15,612,211
0,2046,1,16,579,218
0,2046,1,17,634,226
0,2048,1,0,597,218
0,2048,1,1,620,283
0,2048,1,2,577,303
0,2048,1,3,579,388
0,2048,1,4,505,388
0,2048,1,5,663,262
0,2048,1,6,708,323
0,2048,1,7,731,394
0,2048,1,8,643,441
0,2048,1,9,620,565
0,2048,1,10,634,655
0,2048,1,11,706,419
0,2048,1,12,764,569
0,2048,1,13,813,659
0,2048,1,14,589,207
0,2048,1,15,612,209
0,2048,1,16,579,216
0,2048,1,17,634,224
0,2050,1,0,600,216
0,2050,1,1,622,281
0,2050,1,2,579,301
0,2050,1,3,583,386
0,2050,1,4,507,392
0,2050,1,5,663,260
0,2050,1,6,710,319
0,2050,1,7,731,390
0,2050,1,8,643,437
0,2050,1,9,622,561
0,2050,1,10,634,657
0,2050,1,11,706,413
0,2050,1,12,737,502
0,2050,1,14,591,205
0,2050,1,15,614,209
0,2050,1,16,579,214
0,2050,1,17,634,224
0,2052,1,0,600,216
0,2052,1,1,622,281
0,2052,1,2,581,301
0,2052,1,3,587,386
0,2052,1,4,511,397
0,2052,1,5,665,258
0,2052,1,6,714,315
0,2052,1,7,731,386
0,2052,1,8,643,437
0,2052,1,9,624,559
0,2052,1,10,634,653
0,2052,1,11,708,411
0,2052,1,12,739,502
0,2052,1,14,591,205
0,2052,1,15,614,207
0,2052,1,16,581,214
0,2052,1,17,636,224
0,2054,1,0,602,214
0,2054,1,1,624,279
0,2054,1,2,581,299
0,2054,1,3,591,386
