,flame,human,point,x,y
0,670,1,2,640,262
0,670,1,3,548,254
0,670,1,4,534,176
0,670,1,5,728,252
0,670,1,6,782,318
0,670,1,7,810,386
0,670,1,8,666,418
0,670,1,9,648,544
0,670,1,11,720,406
0,670,1,12,754,548
0,670,1,13,784,650
0,670,1,15,638,182
0,670,1,17,670,190
0,672,1,0,630,192
0,672,1,1,684,256
0,672,1,2,638,262
0,672,1,3,550,254
0,672,1,4,534,176
0,672,1,5,730,252
0,672,1,6,782,318
0,672,1,7,810,388
0,672,1,8,666,418
0,672,1,9,648,544
0,672,1,11,718,408
0,672,1,12,754,532
0,672,1,13,784,650
0,672,1,15,638,182
0,672,1,17,670,190
0,674,1,0,628,192
0,674,1,1,682,256
0,674,1,2,638,262
0,674,1,3,548,254
0,674,1,4,532,176
0,674,1,5,728,252
0,674,1,6,782,318
0,674,1,7,808,386
0,674,1,8,666,414
0,674,1,9,646,548
0,674,1,11,718,404
0,674,1,12,754,554
0,674,1,13,782,650
0,674,1,15,638,182
0,674,1,17,668,190
0,676,1,0,628,192
0,676,1,1,682,256
0,676,1,2,636,262
0,676,1,3,548,254
0,676,1,4,532,176
0,676,1,5,728,252
0,676,1,6,780,318
0,676,1,7,808,386
0,676,1,8,666,418
0,676,1,9,646,548
0,676,1,10,624,648
0,676,1,11,716,408
0,676,1,12,754,552
0,676,1,13,782,652
0,676,1,15,636,182
0,676,1,17,668,190
0,678,1,0,628,192
0,678,1,1,682,258
0,678,1,2,636,262
0,678,1,3,546,254
0,678,1,4,532,176
0,678,1,5,728,252
0,678,1,6,782,318
0,678,1,7,808,386
0,678,1,8,666,420
0,678,1,9,644,548
0,678,1,10,624,644
0,678,1,11,720,410
0,678,1,12,752,536
0,678,1,13,780,650
0,678,1,15,636,182
0,678,1,17,668,188
0,680,1,0,628,192
0,680,1,1,682,256
0,680,1,2,636,262
0,680,1,3,546,254
0,680,1,4,532,176
0,680,1,5,728,252
0,680,1,6,782,318
0,680,1,7,808,386
0,680,1,8,666,420
0,680,1,9,646,544
0,680,1,11,718,410
0,680,1,12,752,544
0,680,1,13,780,650
0,680,1,15,636,182
0,680,1,17,668,188
0,682,1,0,628,192
0,682,1,1,682,256
0,682,1,2,636,262
0,682,1,3,546,254
0,682,1,4,532,174
0,682,1,5,728,252
0,682,1,6,780,318
0,682,1,7,808,386
0,682,1,8,664,418
0,682,1,9,644,546
0,682,1,10,624,644
0,682,1,11,718,408
0,682,1,12,752,548
0,682,1,13,780,650
0,682,1,15,636,182
0,682,1,17,668,190
0,684,1,0,628,192
0,684,1,1,682,256
0,684,1,2,636,262
0,684,1,3,546,254
0,684,1,4,532,176
0,684,1,5,728,252
0,684,1,6,782,318
0,684,1,7,808,386
0,684,1,8,664,422
0,684,1,9,644,546
0,684,1,10,624,642
0,684,1,11,716,408
0,684,1,12,750,544
0,684,1,13,780,648
0,684,1,15,636,182
0,684,1,17,668,190
0,686,1,0,628,192
0,686,1,1,682,256
0,686,1,2,636,262
0,686,1,3,546,254
0,686,1,4,532,176
0,686,1,5,728,252
0,686,1,6,782,318
0,686,1,7,808,386
0,686,1,8,664,418
0,686,1,9,644,546
0,686,1,10,624,644
0,686,1,11,718,408
0,686,1,12,752,548
0,686,1,13,782,650
0,686,1,15,636,182
0,686,1,17,668,190
0,688,1,0,628,192
0,688,1,1,682,256
0,688,1,2,638,262
0,688,1,3,546,254
0,688,1,4,532,176
0,688,1,5,728,252
0,688,1,6,782,318
0,688,1,7,808,388
0,688,1,8,664,420
0,688,1,9,644,546
0,688,1,10,624,642
0,688,1,11,718,410
0,688,1,12,752,544
0,688,1,13,780,650
0,688,1,15,636,182
0,688,1,17,668,190
0,690,1,0,628,192
0,690,1,1,682,256
0,690,1,2,636,262
0,690,1,3,548,256
0,690,1,4,532,176
0,690,1,5,728,252
0,690,1,6,782,318
0,690,1,7,808,386
0,690,1,8,664,418
0,690,1,9,644,546
0,690,1,11,718,408
0,690,1,12,752,544
0,690,1,13,782,650
0,690,1,15,636,182
0,690,1,17,668,190
0,692,1,0,628,192
0,692,1,1,682,256
0,692,1,2,634,262
0,692,1,3,548,254
0,692,1,4,534,176
0,692,1,5,728,252
0,692,1,6,782,318
0,692,1,7,808,386
0,692,1,8,662,416
0,692,1,9,644,544
0,692,1,11,714,406
0,692,1,12,748,534
0,692,1,13,780,650
0,692,1,15,636,182
0,692,1,17,668,190
0,694,1,0,628,192
0,694,1,1,682,258
0,694,1,2,636,262
0,694,1,3,548,254
0,694,1,4,534,176
0,694,1,5,728,252
0,694,1,6,782,318
0,694,1,7,810,388
0,694,1,8,666,418
0,694,1,9,644,546
0,694,1,10,622,644
0,694,1,11,718,410
0,694,1,12,752,544
0,694,1,13,780,650
0,694,1,15,638,182
0,694,1,17,670,190
0,696,1,0,630,192
0,696,1,1,682,256
0,696,1,2,634,262
0,696,1,3,548,254
0,696,1,4,534,176
0,696,1,5,728,252
0,696,1,6,782,318
0,696,1,7,810,386
0,696,1,8,664,416
0,696,1,9,644,548
0,696,1,10,624,644
0,696,1,11,718,408
0,696,1,12,750,548
0,696,1,13,780,650
0,696,1,15,638,182
0,696,1,17,668,190
0,698,1,0,630,192
0,698,1,1,684,256
0,698,1,2,636,262
0,698,1,3,550,254
0,698,1,4,534,176
0,698,1,5,730,252
0,698,1,6,782,318
0,698,1,7,810,388
0,698,1,8,664,418
0,698,1,9,644,546
0,698,1,10,624,642
0,698,1,11,718,408
0,698,1,12,748,550
0,698,1,13,780,650
0,698,1,15,638,182
0,698,1,17,670,188
0,700,1,0,630,192
0,700,1,1,684,256
0,700,1,2,638,262
0,700,1,3,550,254
0,700,1,4,534,174
0,700,1,5,730,252
0,700,1,6,782,318
0,700,1,7,810,388
0,700,1,8,664,418
0,700,1,9,644,546
0,700,1,10,622,646
0,700,1,11,716,410
0,700,1,12,750,548
0,700,1,13,780,652
0,700,1,15,638,182
0,700,1,17,670,190
0,702,1,0,630,192
0,702,1,1,682,256
0,702,1,2,636,262
0,702,1,3,550,254
0,702,1,4,534,176
0,702,1,5,730,252
0,702,1,6,782,318
0,702,1,7,810,386
0,702,1,8,664,418
0,702,1,9,644,548
0,702,1,10,622,644
0,702,1,11,716,408
0,702,1,12,748,548
0,702,1,13,780,650
0,702,1,15,638,182
0,702,1,17,670,190
0,704,1,0,630,192
0,704,1,1,684,256
0,704,1,2,638,262
0,704,1,3,548,254
0,704,1,4,534,174
0,704,1,5,730,252
0,704,1,6,782,318
0,704,1,7,810,388
0,704,1,8,664,416
0,704,1,9,644,546
0,704,1,10,622,644
0,704,1,11,716,408
0,704,1,12,750,552
0,704,1,13,780,652
0,704,1,15,638,182
0,704,1,17,670,190
0,706,1,0,630,192
0,706,1,1,682,256
0,706,1,2,636,262
0,706,1,3,550,254
0,706,1,4,534,176
0,706,1,5,730,252
0,706,1,6,782,318
0,706,1,7,810,388
0,706,1,8,664,418
0,706,1,9,644,546
0,706,1,10,622,644
0,706,1,11,718,406
0,706,1,12,750,550
0,706,1,13,780,652
0,706,1,15,638,182
0,706,1,17,670,190
0,708,1,0,630,192
0,708,1,1,684,256
0,708,1,2,638,262
0,708,1,3,550,254
0,708,1,4,534,176
0,708,1,5,730,252
0,708,1,6,782,318
0,708,1,7,810,388
0,708,1,8,664,418
0,708,1,9,642,548
0,708,1,10,622,644
0,708,1,11,718,408
0,708,1,12,748,536
0,708,1,13,780,650
0,708,1,15,638,182
0,708,1,17,670,190
0,710,1,0,630,192
0,710,1,1,684,256
0,710,1,2,638,262
0,710,1,3,548,254
0,710,1,4,534,176
0,710,1,5,728,252
0,710,1,6,784,318
0,710,1,7,808,388
0,710,1,8,666,418
0,710,1,9,644,548
0,710,1,10,622,646
0,710,1,11,720,408
0,710,1,12,750,538
0,710,1,13,780,650
0,710,1,15,638,182
0,710,1,17,670,190
0,712,1,0,630,192
0,712,1,1,684,258
0,712,1,2,638,262
0,712,1,3,548,254
0,712,1,4,534,176
0,712,1,5,730,252
0,712,1,6,782,318
0,712,1,7,810,388
0,712,1,8,666,416
0,712,1,9,644,548
0,712,1,10,622,644
0,712,1,11,718,408
0,712,1,12,748,534
0,712,1,13,780,652
0,712,1,15,638,182
0,712,1,17,670,190
0,714,1,0,630,192
0,714,1,1,684,256
0,714,1,2,640,262
0,714,1,3,550,254
0,714,1,4,534,174
0,714,1,5,728,252
0,714,1,6,784,318
0,714,1,7,810,388
0,714,1,8,664,420
0,714,1,9,644,550
0,714,1,10,622,646
0,714,1,11,718,410
0,714,1,12,750,552
0,714,1,13,780,652
0,714,1,15,638,182
0,714,1,17,670,190
0,716,1,0,630,192
0,716,1,1,684,256
0,716,1,2,640,262
0,716,1,3,550,254
0,716,1,4,534,174
0,716,1,5,730,252
0,716,1,6,782,318
0,716,1,7,810,388
0,716,1,8,664,418
0,716,1,9,644,548
0,716,1,10,622,644
0,716,1,11,718,408
0,716,1,12,750,552
0,716,1,13,780,652
0,716,1,15,638,182
0,716,1,17,670,190
0,718,1,0,630,192
0,718,1,1,684,256
0,718,1,2,638,262
0,718,1,3,550,256
0,718,1,4,534,176
0,718,1,5,730,252
0,718,1,6,782,318
0,718,1,7,808,388
0,718,1,8,666,418
0,718,1,9,642,548
0,718,1,10,624,644
0,718,1,11,718,408
0,718,1,12,750,550
0,718,1,13,780,652
0,718,1,15,638,182
0,718,1,17,670,190
0,720,1,0,630,192
0,720,1,1,684,258
0,720,1,2,638,262
0,720,1,3,550,254
0,720,1,4,534,176
0,720,1,5,730,254
0,720,1,6,784,320
0,720,1,7,808,388
0,720,1,8,662,418
0,720,1,9,644,544
0,720,1,11,714,408
0,720,1,12,750,544
0,720,1,13,780,652
0,720,1,15,638,182
0,720,1,17,670,190
0,722,1,0,630,192
0,722,1,1,684,256
0,722,1,2,638,262
0,722,1,3,550,254
0,722,1,4,534,176
0,722,1,5,728,252
0,722,1,6,782,318
0,722,1,7,808,386
0,722,1,8,662,416
0,722,1,9,644,546
0,722,1,11,712,408
0,722,1,12,750,546
0,722,1,13,780,650
0,722,1,15,638,182
0,722,1,17,670,190
0,724,1,0,630,192
0,724,1,1,684,256
0,724,1,2,638,262
0,724,1,3,548,254
0,724,1,4,534,176
0,724,1,5,728,252
0,724,1,6,782,320
0,724,1,7,808,388
0,724,1,8,666,418
0,724,1,9,644,546
0,724,1,10,622,646
0,724,1,11,718,410
0,724,1,12,750,548
0,724,1,13,780,650
0,724,1,15,638,182
0,724,1,17,670,190
0,726,1,0,630,192
0,726,1,1,684,258
0,726,1,2,638,262
0,726,1,3,548,254
0,726,1,4,534,176
0,726,1,5,730,252
0,726,1,6,782,318
0,726,1,7,808,388
0,726,1,8,664,418
0,726,1,9,644,548
0,726,1,10,622,644
0,726,1,11,720,408
0,726,1,12,750,550
0,726,1,13,780,652
0,726,1,15,638,182
0,726,1,17,668,188
0,728,1,0,630,192
0,728,1,1,682,256
0,728,1,2,636,262
0,728,1,3,550,254
0,728,1,4,534,176
0,728,1,5,730,252
0,728,1,6,784,318
0,728,1,7,808,388
0,728,1,8,666,418
0,728,1,9,644,544
0,728,1,10,624,644
0,728,1,11,720,408
0,728,1,12,750,544
0,728,1,13,780,650
0,728,1,15,638,182
0,728,1,17,668,190
0,730,1,0,630,192
0,730,1,1,684,256
0,730,1,2,636,262
0,730,1,3,550,254
0,730,1,4,534,176
0,730,1,5,730,252
0,730,1,6,784,318
0,730,1,7,808,388
0,730,1,8,666,416
0,730,1,9,644,548
0,730,1,10,624,646
0,730,1,11,718,408
0,730,1,12,752,552
0,730,1,13,780,650
0,730,1,15,638,182
0,730,1,17,670,190
0,732,1,0,630,192
0,732,1,1,684,256
0,732,1,2,638,262
0,732,1,3,550,254
0,732,1,4,534,176
0,732,1,5,730,252
0,732,1,6,782,318
0,732,1,7,810,388
0,732,1,8,666,416
0,732,1,9,644,548
0,732,1,10,624,644
0,732,1,11,718,408
0,732,1,12,752,550
0,732,1,13,782,652
0,732,1,15,638,182
0,732,1,17,670,190
0,734,1,0,630,192
0,734,1,1,684,256
0,734,1,2,638,262
0,734,1,3,550,254
0,734,1,4,534,176
0,734,1,5,730,252
0,734,1,6,784,318
0,734,1,7,810,386
0,734,1,8,666,416
0,734,1,9,646,544
0,734,1,11,718,408
0,734,1,12,752,544
0,734,1,13,782,650
0,734,1,15,638,182
0,734,1,17,670,190
0,736,1,0,630,192
0,736,1,1,684,256
0,736,1,2,638,262
0,736,1,3,550,254
0,736,1,4,534,176
0,736,1,5,730,252
0,736,1,6,784,318
0,736,1,7,810,384
0,736,1,8,666,416
0,736,1,9,646,546
0,736,1,10,626,646
0,736,1,11,718,406
0,736,1,12,752,546
0,736,1,13,782,650
0,736,1,15,638,182
0,736,1,17,670,188
0,738,1,0,630,192
0,738,1,1,684,256
0,738,1,2,640,262
0,738,1,3,550,254
0,738,1,4,536,174
0,738,1,5,730,252
0,738,1,6,784,318
0,738,1,7,810,386
0,738,1,8,668,418
0,738,1,9,646,548
0,738,1,10,624,646
0,738,1,11,722,406
0,738,1,12,754,548
0,738,1,13,782,650
0,738,1,15,638,180
0,738,1,17,670,188
0,740,1,0,630,192
0,740,1,1,684,256
0,740,1,2,638,262
0,740,1,3,550,254
0,740,1,4,536,176
0,740,1,5,730,252
0,740,1,6,784,318
0,740,1,7,810,384
0,740,1,8,668,418
0,740,1,9,646,550
0,740,1,10,626,646
0,740,1,11,720,408
0,740,1,12,752,548
0,740,1,13,782,650
0,740,1,15,638,182
0,740,1,17,670,188
0,742,1,0,630,192
0,742,1,1,686,256
0,742,1,2,640,260
0,742,1,3,550,254
0,742,1,4,536,176
0,742,1,5,730,252
0,742,1,6,784,318
0,742,1,7,810,386
0,742,1,8,666,414
0,742,1,9,646,546
0,742,1,10,626,644
0,742,1,11,718,406
0,742,1,12,748,526
0,742,1,13,782,650
0,742,1,15,640,180
0,742,1,17,672,188
0,744,1,0,630,192
0,744,1,1,684,256
0,744,1,2,638,260
0,744,1,3,550,254
0,744,1,4,536,174
0,744,1,5,730,252
0,744,1,6,784,318
0,744,1,7,810,386
0,744,1,8,666,414
0,744,1,11,716,406
0,744,1,15,638,182
0,744,1,17,670,188
0,746,1,0,630,192
0,746,1,1,686,256
0,746,1,2,640,260
0,746,1,3,550,254
0,746,1,4,536,174
0,746,1,5,730,250
0,746,1,6,784,318
0,746,1,7,810,384
0,746,1,8,666,414
0,746,1,9,648,542
0,746,1,11,716,406
0,746,1,12,754,544
0,746,1,13,782,648
0,746,1,15,638,182
0,746,1,17,672,188
0,748,1,0,630,192
0,748,1,1,686,256
0,748,1,2,640,260
0,748,1,3,550,254
0,748,1,4,536,174
0,748,1,5,730,252
0,748,1,6,784,318
0,748,1,7,810,384
0,748,1,8,666,416
0,748,1,9,646,546
0,748,1,10,626,644
0,748,1,11,718,406
0,748,1,12,752,532
0,748,1,13,782,650
0,748,1,15,638,182
0,748,1,17,672,188
0,750,1,0,630,192
0,750,1,1,686,256
0,750,1,2,638,260
0,750,1,3,552,254
0,750,1,4,536,176
0,750,1,5,732,252
0,750,1,6,784,318
0,750,1,7,812,386
0,750,1,8,666,414
0,750,1,9,648,542
0,750,1,11,718,406
0,750,1,12,750,528
0,750,1,13,784,648
0,750,1,15,640,180
0,750,1,17,672,188
0,752,1,0,630,192
0,752,1,1,686,256
0,752,1,2,640,262
0,752,1,3,552,254
0,752,1,4,536,176
0,752,1,5,732,252
0,752,1,6,784,318
0,752,1,7,812,384
0,752,1,8,668,414
0,752,1,9,646,542
0,752,1,11,718,404
0,752,1,12,754,540
0,752,1,13,784,648
0,752,1,15,640,182
0,752,1,17,672,188
0,754,1,0,630,192
0,754,1,1,686,256
0,754,1,2,640,262
0,754,1,3,552,254
0,754,1,4,536,176
0,754,1,5,730,252
0,754,1,6,784,318
0,754,1,7,812,386
0,754,1,8,666,418
0,754,1,9,648,544
0,754,1,10,628,642
0,754,1,11,718,408
0,754,1,12,756,548
0,754,1,13,784,648
0,754,1,15,640,182
0,754,1,17,672,188
0,756,1,0,630,192
0,756,1,1,686,256
0,756,1,2,640,262
0,756,1,3,552,254
0,756,1,4,538,176
0,756,1,5,730,252
0,756,1,6,784,318
0,756,1,7,812,388
0,756,1,8,668,416
0,756,1,9,648,546
0,756,1,10,628,642
0,756,1,11,720,406
0,756,1,12,756,546
0,756,1,13,784,648
0,756,1,15,640,182
0,756,1,17,672,190
0,758,1,0,632,194
0,758,1,1,686,256
0,758,1,2,640,262
0,758,1,3,552,254
0,758,1,4,538,176
0,758,1,5,732,252
0,758,1,6,784,318
0,758,1,7,812,388
0,758,1,8,666,416
0,758,1,9,648,546
0,758,1,10,628,644
0,758,1,11,720,406
0,758,1,12,754,544
0,758,1,13,784,648
0,758,1,15,640,182
0,758,1,17,672,190
0,760,1,0,632,194
0,760,1,1,686,256
0,760,1,2,640,262
0,760,1,3,552,256
0,760,1,4,538,178
0,760,1,5,732,252
0,760,1,6,786,318
0,760,1,7,812,388
0,760,1,8,668,416
0,760,1,9,646,546
0,760,1,11,722,408
0,760,1,12,754,544
0,760,1,13,784,648
0,760,1,15,640,182
0,760,1,17,672,190
0,762,1,0,632,192
0,762,1,1,686,256
0,762,1,2,640,262
0,762,1,3,552,256
0,762,1,4,538,176
0,762,1,5,732,252
0,762,1,6,786,320
0,762,1,7,812,388
0,762,1,8,670,418
0,762,1,9,648,548
0,762,1,10,626,642
0,762,1,11,722,406
0,762,1,12,754,542
0,762,1,13,784,650
0,762,1,15,640,182
0,762,1,17,672,190
0,764,1,0,632,192
0,764,1,1,686,256
0,764,1,2,642,260
0,764,1,3,552,256
0,764,1,4,538,176
0,764,1,5,732,252
0,764,1,6,784,318
0,764,1,7,812,388
0,764,1,8,668,416
0,764,1,9,648,542
0,764,1,11,720,406
0,764,1,12,754,540
0,764,1,13,784,648
0,764,1,15,640,182
0,764,1,17,672,190
0,766,1,0,632,192
0,766,1,1,686,256
0,766,1,2,640,262
0,766,1,3,552,256
0,766,1,4,538,176
0,766,1,5,732,252
0,766,1,6,786,318
0,766,1,7,812,388
0,766,1,8,668,416
0,766,1,9,648,544
0,766,1,10,628,644
0,766,1,11,720,406
0,766,1,12,754,536
0,766,1,13,784,646
0,766,1,15,640,182
0,766,1,17,672,188
0,768,1,0,632,194
0,768,1,1,686,258
0,768,1,2,640,262
0,768,1,3,552,256
0,768,1,4,538,176
0,768,1,5,732,252
0,768,1,6,786,320
0,768,1,7,812,388
0,768,1,8,668,418
0,768,1,9,648,546
0,768,1,10,628,642
0,768,1,11,718,408
0,768,1,12,754,538
0,768,1,13,784,648
0,768,1,15,640,182
0,768,1,17,672,190
0,770,1,0,632,194
0,770,1,1,686,258
0,770,1,2,640,262
0,770,1,3,552,256
0,770,1,4,538,178
0,770,1,5,732,254
0,770,1,6,786,320
0,770,1,7,812,388
0,770,1,8,668,416
0,770,1,9,648,544
0,770,1,11,718,406
0,770,1,12,754,542
0,770,1,13,784,650
0,770,1,15,640,182
0,770,1,17,672,190
0,772,1,0,632,194
0,772,1,1,686,258
0,772,1,2,642,262
0,772,1,3,552,256
0,772,1,4,538,178
0,772,1,5,732,254
0,772,1,6,786,320
0,772,1,7,812,388
0,772,1,8,668,418
0,772,1,9,650,548
0,772,1,10,628,646
0,772,1,11,720,408
0,772,1,12,754,540
0,772,1,13,784,650
0,772,1,15,640,184
0,772,1,17,672,190
0,774,1,0,632,194
0,774,1,1,688,258
0,774,1,2,642,262
0,774,1,3,552,256
0,774,1,4,538,178
0,774,1,5,732,254
0,774,1,6,786,320
0,774,1,7,812,388
0,774,1,8,668,420
0,774,1,9,648,548
0,774,1,10,628,644
0,774,1,11,720,408
0,774,1,12,754,548
0,774,1,13,782,650
0,774,1,15,640,184
0,774,1,17,672,192
0,776,1,0,632,194
0,776,1,1,686,258
0,776,1,2,640,262
0,776,1,3,552,258
0,776,1,4,538,178
0,776,1,5,730,254
0,776,1,6,784,320
0,776,1,7,812,388
0,776,1,8,666,418
0,776,1,9,648,548
0,776,1,10,628,644
0,776,1,11,718,408
0,776,1,12,756,554
0,776,1,13,784,650
0,776,1,15,640,184
0,776,1,17,672,192
0,778,1,0,632,194
0,778,1,1,686,258
0,778,1,2,640,264
0,778,1,3,552,256
0,778,1,4,538,178
0,778,1,5,730,254
0,778,1,6,784,320
0,778,1,7,812,388
0,778,1,8,666,418
0,778,1,9,648,548
0,778,1,10,626,646
0,778,1,11,716,408
0,778,1,12,754,542
0,778,1,13,784,652
0,778,1,15,640,184
0,778,1,17,672,192
0,780,1,0,632,196
0,780,1,1,686,258
0,780,1,2,640,264
0,780,1,3,552,258
0,780,1,4,538,180
0,780,1,5,730,254
0,780,1,6,786,320
0,780,1,7,812,388
0,780,1,8,668,420
0,780,1,9,650,548
0,780,1,10,628,646
0,780,1,11,720,408
0,780,1,12,754,544
0,780,1,13,784,652
0,780,1,15,640,184
0,780,1,17,672,192
0,782,1,0,630,196
0,782,1,1,684,258
0,782,1,2,640,264
0,782,1,3,550,258
0,782,1,4,538,180
0,782,1,5,730,254
0,782,1,6,784,320
0,782,1,7,812,388
0,782,1,8,668,418
0,782,1,9,648,548
0,782,1,11,720,406
0,782,1,12,756,550
0,782,1,13,784,652
0,782,1,15,638,184
0,782,1,17,670,192
0,784,1,0,630,196
0,784,1,1,686,258
0,784,1,2,640,264
0,784,1,3,552,258
0,784,1,4,538,180
0,784,1,5,730,254
0,784,1,6,786,320
0,784,1,7,812,388
0,784,1,8,668,418
0,784,1,9,648,546
0,784,1,11,720,406
0,784,1,12,754,544
0,784,1,13,784,650
0,784,1,15,638,184
0,784,1,17,670,192
0,786,1,0,630,196
0,786,1,1,684,258
0,786,1,2,638,264
0,786,1,3,550,258
0,786,1,4,538,180
0,786,1,5,730,254
0,786,1,6,784,320
0,786,1,7,812,388
0,786,1,8,666,418
0,786,1,9,648,544
0,786,1,11,718,408
0,786,1,12,754,544
0,786,1,13,784,652
0,786,1,15,638,184
0,786,1,17,670,192
0,788,1,0,630,196
0,788,1,1,684,260
0,788,1,2,640,264
0,788,1,3,550,258
0,788,1,4,536,180
0,788,1,5,730,254
0,788,1,6,784,320
0,788,1,7,812,388
0,788,1,8,666,414
0,788,1,11,714,408
0,788,1,15,638,184
0,788,1,17,670,192
0,790,1,0,630,196
0,790,1,1,684,260
0,790,1,2,638,264
0,790,1,3,550,258
0,790,1,4,536,180
0,790,1,5,728,254
0,790,1,6,784,320
0,790,1,7,812,390
0,790,1,8,666,422
0,790,1,9,646,550
0,790,1,10,626,650
0,790,1,11,718,412
0,790,1,12,754,548
0,790,1,13,784,652
0,790,1,15,638,186
0,790,1,17,668,192
0,792,1,0,630,198
0,792,1,1,684,260
0,792,1,2,638,264
0,792,1,3,550,258
0,792,1,4,536,180
0,792,1,5,728,254
0,792,1,6,784,320
0,792,1,7,810,388
0,792,1,8,666,420
0,792,1,9,646,544
0,792,1,11,718,412
0,792,1,12,754,544
0,792,1,13,782,654
0,792,1,15,636,186
0,792,1,17,668,192
0,794,1,0,630,196
0,794,1,1,684,260
0,794,1,2,638,266
0,794,1,3,548,258
0,794,1,4,534,180
0,794,1,5,728,254
0,794,1,6,784,320
0,794,1,7,810,388
0,794,1,8,664,420
0,794,1,9,646,550
0,794,1,11,718,408
0,794,1,12,752,536
0,794,1,13,782,652
0,794,1,15,636,186
0,794,1,17,668,192
0,796,1,0,628,196
0,796,1,1,682,260
0,796,1,2,638,266
0,796,1,3,548,258
0,796,1,4,534,180
0,796,1,5,728,254
0,796,1,6,784,320
0,796,1,7,810,388
0,796,1,8,664,420
0,796,1,9,646,548
0,796,1,10,626,648
0,796,1,11,716,412
0,796,1,12,754,550
0,796,1,13,784,652
0,796,1,15,636,186
0,796,1,17,668,192
0,798,1,0,628,198
0,798,1,1,682,260
0,798,1,2,636,266
0,798,1,3,548,258
0,798,1,4,534,180
0,798,1,5,728,256
0,798,1,6,784,322
0,798,1,7,810,388
0,798,1,8,664,420
0,798,1,9,646,552
0,798,1,10,626,652
0,798,1,11,716,412
0,798,1,12,754,546
0,798,1,13,782,652
0,798,1,15,636,186
0,798,1,17,668,192
0,800,1,0,630,198
0,800,1,1,684,260
0,800,1,2,638,266
0,800,1,3,550,258
0,800,1,4,534,180
0,800,1,5,728,256
0,800,1,6,784,322
0,800,1,7,812,390
0,800,1,8,666,420
0,800,1,9,646,554
0,800,1,10,626,650
0,800,1,11,720,410
0,800,1,12,754,550
0,800,1,13,782,654
0,800,1,15,636,186
0,800,1,17,668,192
0,802,1,0,628,198
0,802,1,1,684,260
0,802,1,2,638,266
0,802,1,3,550,260
0,802,1,4,534,180
0,802,1,5,728,256
0,802,1,6,782,320
0,802,1,7,812,390
0,802,1,8,666,422
0,802,1,9,646,550
0,802,1,10,626,648
0,802,1,11,720,412
0,802,1,12,752,544
0,802,1,13,782,652
0,802,1,15,636,186
0,802,1,17,668,194
0,804,1,0,628,198
0,804,1,1,684,260
0,804,1,2,638,266
0,804,1,3,550,258
0,804,1,4,534,180
0,804,1,5,728,256
0,804,1,6,784,322
0,804,1,7,812,390
0,804,1,8,666,420
0,804,1,9,648,548
0,804,1,10,626,648
0,804,1,11,720,410
0,804,1,12,754,548
0,804,1,13,782,652
0,804,1,15,636,186
0,804,1,17,668,194
0,806,1,0,630,198
0,806,1,1,682,260
0,806,1,2,636,266
0,806,1,3,548,258
0,806,1,4,534,180
0,806,1,5,728,256
0,806,1,6,784,322
0,806,1,7,812,390
0,806,1,8,668,422
0,806,1,9,648,550
0,806,1,10,626,648
0,806,1,11,722,410
0,806,1,12,754,552
0,806,1,13,780,654
0,806,1,15,636,186
0,806,1,17,668,192
0,808,1,0,628,198
0,808,1,1,684,260
0,808,1,2,638,264
0,808,1,3,548,258
0,808,1,4,534,180
0,808,1,5,728,256
0,808,1,6,782,322
0,808,1,7,810,390
0,808,1,8,666,424
0,808,1,9,648,550
0,808,1,10,624,652
0,808,1,11,720,414
0,808,1,12,752,544
0,808,1,13,782,652
0,808,1,15,636,186
0,808,1,17,668,192
0,810,1,0,628,198
0,810,1,1,682,260
0,810,1,2,636,266
0,810,1,3,548,260
0,810,1,4,534,180
0,810,1,5,728,256
0,810,1,6,782,320
0,810,1,7,810,388
0,810,1,8,666,422
0,810,1,9,648,546
0,810,1,10,626,648
0,810,1,11,718,410
0,810,1,12,754,542
0,810,1,13,782,654
0,810,1,15,636,186
0,810,1,17,666,194
0,812,1,0,628,198
0,812,1,1,682,260
0,812,1,2,636,266
0,812,1,3,548,258
0,812,1,4,534,180
0,812,1,5,726,254
0,812,1,6,784,322
0,812,1,7,810,388
0,812,1,8,666,422
0,812,1,9,646,552
0,812,1,10,624,650
0,812,1,11,720,412
0,812,1,12,752,554
0,812,1,13,782,654
0,812,1,15,636,186
0,812,1,17,666,192
0,814,1,0,628,198
0,814,1,1,682,260
0,814,1,2,636,264
0,814,1,3,548,258
0,814,1,4,534,180
0,814,1,5,726,254
0,814,1,6,782,320
0,814,1,7,810,388
0,814,1,8,664,420
0,814,1,9,644,550
0,814,1,10,624,650
0,814,1,11,718,410
0,814,1,12,754,552
0,814,1,13,782,654
0,814,1,15,636,186
0,814,1,17,666,192
0,816,1,0,628,198
0,816,1,1,680,260
0,816,1,2,634,266
0,816,1,3,548,258
0,816,1,4,532,180
0,816,1,5,726,254
0,816,1,6,782,320
0,816,1,7,810,388
0,816,1,8,664,420
0,816,1,9,644,550
0,816,1,10,626,648
0,816,1,11,718,410
0,816,1,12,752,548
0,816,1,13,782,652
0,816,1,15,636,186
0,816,1,17,666,194
0,818,1,0,628,198
0,818,1,1,682,260
0,818,1,2,636,264
0,818,1,3,548,258
0,818,1,4,534,180
0,818,1,5,728,254
0,818,1,6,782,320
0,818,1,7,810,388
0,818,1,8,666,422
0,818,1,9,646,550
0,818,1,10,624,650
