,frame,human,point,x,y
0,2096,1,16,910,214
0,2098,1,0,938,246
0,2098,1,1,882,254
0,2098,1,2,886,270
0,2098,1,3,878,350
0,2098,1,5,878,232
0,2098,1,6,938,290
0,2098,1,7,938,302
0,2098,1,8,824,374
0,2098,1,9,782,500
0,2098,1,10,730,596
0,2098,1,11,814,360
0,2098,1,12,860,498
0,2098,1,13,852,608
0,2098,1,14,936,234
0,2098,1,15,944,240
0,2098,1,16,914,220
0,2100,1,0,938,250
0,2100,1,1,880,260
0,2100,1,2,888,280
0,2100,1,3,872,354
0,2100,1,5,876,238
0,2100,1,6,902,282
0,2100,1,7,928,296
0,2100,1,8,818,376
0,2100,1,9,784,504
0,2100,1,10,728,598
0,2100,1,11,812,360
0,2100,1,14,936,238
0,2100,1,15,944,244
0,2100,1,16,918,226
0,2102,1,0,936,254
0,2102,1,1,880,268
0,2102,1,2,886,288
0,2102,1,3,870,360
0,2102,1,5,874,248
0,2102,1,6,944,182
0,2102,1,8,818,376
0,2102,1,9,786,508
0,2102,1,10,726,602
0,2102,1,11,806,360
0,2102,1,12,858,500
0,2102,1,13,852,608
0,2102,1,14,934,240
0,2102,1,15,942,248
0,2102,1,16,918,234
0,2104,1,1,880,266
0,2104,1,2,884,290
0,2104,1,5,870,254
0,2104,1,6,938,200
0,2104,1,7,964,266
0,2104,1,8,808,378
0,2104,1,9,788,512
0,2104,1,10,726,606
0,2104,1,11,808,366
0,2106,1,1,878,262
0,2106,1,2,890,254
0,2106,1,3,932,218
0,2106,1,4,952,286
0,2106,1,5,862,260
0,2106,1,6,934,216
0,2106,1,7,952,286
0,2106,1,8,798,390
0,2106,1,9,790,514
0,2106,1,10,728,604
0,2106,1,11,828,406
0,2106,1,12,854,500
0,2106,1,13,852,608
0,2106,1,16,898,230
0,2108,1,1,872,264
0,2108,1,2,888,262
0,2108,1,3,926,234
0,2108,1,4,938,306
0,2108,1,5,854,262
0,2108,1,8,820,382
0,2108,1,9,850,498
0,2108,1,11,788,374
0,2108,1,12,850,500
0,2108,1,13,852,608
0,2108,1,14,914,240
0,2108,1,16,892,232
0,2110,1,0,924,248
0,2110,1,1,868,268
0,2110,1,2,882,268
0,2110,1,3,918,258
0,2110,1,4,926,324
0,2110,1,5,852,266
0,2110,1,8,820,382
0,2110,1,9,848,498
0,2110,1,10,852,604
0,2110,1,11,788,374
0,2110,1,12,794,520
0,2110,1,14,922,238
0,2110,1,16,888,236
0,2112,1,0,916,254
0,2112,1,1,864,272
0,2112,1,2,880,272
0,2112,1,3,908,266
0,2112,1,4,910,340
0,2112,1,5,846,268
0,2112,1,8,814,386
0,2112,1,9,796,526
0,2112,1,10,728,610
0,2112,1,11,786,376
0,2112,1,12,844,496
0,2112,1,13,852,608
0,2112,1,14,912,242
0,2112,1,16,882,238
0,2114,1,0,912,254
0,2114,1,1,866,276
0,2114,1,2,890,278
0,2114,1,3,894,282
0,2114,1,4,892,350
0,2114,1,5,844,272
0,2114,1,8,806,390
0,2114,1,9,798,528
0,2114,1,10,726,612
0,2114,1,11,778,380
0,2114,1,12,842,498
0,2114,1,13,852,610
0,2114,1,14,908,244
0,2114,1,16,876,240
0,2116,1,0,908,256
0,2116,1,1,862,284
0,2116,1,2,884,286
0,2116,1,3,880,300
0,2116,1,4,872,362
0,2116,1,5,840,278
0,2116,1,8,792,398
0,2116,1,9,798,530
0,2116,1,10,722,612
0,2116,1,11,774,384
0,2116,1,12,838,496
0,2116,1,13,852,608
0,2116,1,14,902,244
0,2116,1,15,910,248
0,2116,1,16,872,244
0,2118,1,0,904,256
0,2118,1,1,856,288
0,2118,1,2,876,294
0,2118,1,3,868,316
0,2118,1,5,838,282
0,2118,1,8,788,400
0,2118,1,9,794,534
0,2118,1,10,718,610
0,2118,1,11,766,388
0,2118,1,12,834,498
0,2118,1,13,852,610
0,2118,1,14,896,246
0,2118,1,15,904,248
0,2118,1,16,866,246
0,2120,1,0,898,260
0,2120,1,1,852,294
0,2120,1,2,874,296
0,2120,1,3,860,318
0,2120,1,4,828,382
0,2120,1,5,834,290
0,2120,1,8,788,400
0,2120,1,9,792,536
0,2120,1,10,712,610
0,2120,1,11,770,386
0,2120,1,12,832,498
0,2120,1,13,854,610
0,2120,1,14,892,248
0,2120,1,15,900,250
0,2120,1,16,860,250
0,2122,1,0,896,260
0,2122,1,1,850,302
0,2122,1,2,874,306
0,2122,1,3,848,328
0,2122,1,4,802,388
0,2122,1,5,830,294
0,2122,1,8,802,402
0,2122,1,9,790,542
0,2122,1,10,704,612
0,2122,1,11,772,390
0,2122,1,12,832,502
0,2122,1,13,854,610
0,2122,1,14,886,250
0,2122,1,15,896,252
0,2122,1,16,856,254
0,2124,1,0,892,266
0,2124,1,1,848,306
0,2124,1,2,868,314
0,2124,1,3,834,340
0,2124,1,4,782,392
0,2124,1,5,830,298
0,2124,1,8,792,410
0,2124,1,9,784,546
0,2124,1,10,694,616
0,2124,1,11,770,392
0,2124,1,12,832,506
0,2124,1,13,856,614
0,2124,1,14,882,256
0,2124,1,15,892,258
0,2124,1,16,852,260
0,2126,1,0,886,270
0,2126,1,1,844,314
0,2126,1,2,862,322
0,2126,1,3,820,352
0,2126,1,4,760,394
0,2126,1,5,828,304
0,2126,1,8,770,428
0,2126,1,9,782,550
0,2126,1,10,692,618
0,2126,1,11,768,418
0,2126,1,12,830,508
0,2126,1,13,856,616
0,2126,1,14,876,260
0,2126,1,15,888,260
0,2126,1,16,846,268
0,2128,1,0,884,272
0,2128,1,1,842,324
0,2128,1,2,858,332
0,2128,1,3,808,362
0,2128,1,4,744,394
0,2128,1,5,830,312
0,2128,1,8,766,432
0,2128,1,9,780,552
0,2128,1,10,690,618
0,2128,1,11,764,422
0,2128,1,12,832,508
0,2128,1,13,856,614
0,2128,1,14,872,264
0,2128,1,15,884,264
0,2128,1,16,842,272
0,2130,1,0,878,274
0,2130,1,1,848,330
0,2130,1,2,846,336
0,2130,1,3,790,370
0,2130,1,4,726,394
0,2130,1,5,856,324
0,2130,1,6,908,338
0,2130,1,7,896,340
0,2130,1,8,758,430
0,2130,1,9,776,556
0,2130,1,10,688,620
0,2130,1,11,754,426
0,2130,1,12,832,508
0,2130,1,13,856,616
0,2130,1,14,866,266
0,2130,1,15,878,266
0,2130,1,16,836,278
0,2132,1,0,872,278
0,2132,1,1,846,334
0,2132,1,2,838,342
0,2132,1,3,776,374
0,2132,1,4,702,398
0,2132,1,5,862,326
0,2132,1,6,914,336
0,2132,1,7,894,346
0,2132,1,8,742,432
0,2132,1,9,772,558
0,2132,1,10,686,620
0,2132,1,11,772,442
0,2132,1,12,830,508
0,2132,1,13,856,616
0,2132,1,14,860,270
0,2132,1,15,872,268
0,2132,1,16,830,282
0,2134,1,0,864,280
0,2134,1,1,842,338
0,2134,1,2,828,348
0,2134,1,3,760,374
0,2134,1,4,684,394
0,2134,1,5,858,328
0,2134,1,6,918,338
0,2134,1,7,890,348
0,2134,1,8,736,440
0,2134,1,9,766,556
0,2134,1,10,684,620
0,2134,1,11,778,450
0,2134,1,12,830,510
0,2134,1,13,858,616
0,2134,1,14,852,274
0,2134,1,15,864,272
0,2134,1,16,822,286
0,2136,1,0,856,282
0,2136,1,1,834,340
0,2136,1,2,818,350
0,2136,1,3,746,372
0,2136,1,4,666,386
0,2136,1,5,854,330
0,2136,1,6,918,340
0,2136,1,7,886,350
0,2136,1,8,730,440
0,2136,1,9,762,554
0,2136,1,10,684,624
0,2136,1,11,778,450
0,2136,1,12,832,510
0,2136,1,13,858,618
0,2136,1,14,842,276
0,2136,1,15,856,272
0,2136,1,16,814,290
0,2138,1,0,848,286
0,2138,1,1,828,344
0,2138,1,2,804,352
0,2138,1,3,730,368
0,2138,1,4,646,376
0,2138,1,5,852,334
0,2138,1,6,916,342
0,2138,1,7,882,352
0,2138,1,8,728,440
0,2138,1,9,754,552
0,2138,1,10,688,626
0,2138,1,11,776,450
0,2138,1,12,834,510
0,2138,1,13,862,612
0,2138,1,14,834,278
0,2138,1,15,850,276
0,2138,1,16,806,294
0,2140,1,0,838,290
0,2140,1,1,816,346
0,2140,1,2,792,354
0,2140,1,3,716,364
0,2140,1,4,626,364
0,2140,1,5,842,336
0,2140,1,6,912,346
0,2140,1,7,872,356
0,2140,1,8,728,434
0,2140,1,9,744,546
0,2140,1,10,692,630
0,2140,1,11,784,448
0,2140,1,12,836,512
0,2140,1,13,868,608
0,2140,1,14,824,282
0,2140,1,15,840,280
0,2140,1,16,798,296
0,2142,1,0,828,292
0,2142,1,1,804,348
0,2142,1,2,776,356
0,2142,1,3,698,360
0,2142,1,4,606,354
0,2142,1,5,832,340
0,2142,1,6,906,350
0,2142,1,7,860,360
0,2142,1,8,722,436
0,2142,1,9,732,544
0,2142,1,10,694,634
0,2142,1,11,788,448
0,2142,1,12,838,516
0,2142,1,13,874,604
0,2142,1,14,814,284
0,2142,1,15,832,282
0,2142,1,16,788,298
0,2144,1,0,816,294
0,2144,1,1,790,350
0,2144,1,2,758,354
0,2144,1,3,680,356
0,2144,1,4,588,344
0,2144,1,5,822,342
0,2144,1,6,898,356
0,2144,1,7,850,364
0,2144,1,8,722,436
0,2144,1,9,724,542
0,2144,1,10,692,634
0,2144,1,11,786,448
0,2144,1,12,838,520
0,2144,1,13,880,598
0,2144,1,14,802,286
0,2144,1,15,820,284
0,2144,1,16,776,298
0,2146,1,0,804,294
0,2146,1,1,776,348
0,2146,1,2,742,352
0,2146,1,3,662,350
0,2146,1,4,572,336
0,2146,1,5,810,342
0,2146,1,6,890,360
0,2146,1,7,834,370
0,2146,1,8,720,434
0,2146,1,9,714,540
0,2146,1,10,690,634
0,2146,1,11,780,442
0,2146,1,12,836,522
0,2146,1,13,880,590
0,2146,1,14,790,286
0,2146,1,15,808,286
0,2146,1,16,764,300
0,2148,1,0,790,294
0,2148,1,1,766,344
0,2148,1,2,726,344
0,2148,1,3,648,342
0,2148,1,4,564,334
0,2148,1,5,804,344
0,2148,1,6,882,366
0,2148,1,7,816,374
0,2148,1,8,720,434
0,2148,1,9,708,540
0,2148,1,10,690,636
0,2148,1,11,780,436
0,2148,1,12,832,524
0,2148,1,13,884,586
0,2148,1,14,776,286
0,2148,1,15,796,286
0,2148,1,16,752,298
0,2150,1,0,776,294
0,2150,1,1,756,338
0,2150,1,2,716,336
0,2150,1,3,630,338
0,2150,1,4,552,332
0,2150,1,5,794,342
0,2150,1,6,868,372
0,2150,1,7,796,378
0,2150,1,8,720,436
0,2150,1,9,706,538
0,2150,1,10,690,634
0,2150,1,11,778,432
0,2150,1,12,828,528
0,2150,1,13,886,584
0,2150,1,14,764,284
0,2150,1,15,782,284
0,2150,1,16,740,296
0,2152,1,0,760,292
0,2152,1,1,746,334
0,2152,1,2,706,332
0,2152,1,3,608,334
0,2152,1,4,538,330
0,2152,1,5,784,340
0,2152,1,6,848,372
0,2152,1,7,772,378
0,2152,1,8,724,442
0,2152,1,9,706,534
0,2152,1,10,688,634
0,2152,1,11,780,434
0,2152,1,12,822,534
0,2152,1,13,892,588
0,2152,1,14,750,282
0,2152,1,15,770,284
0,2152,1,16,730,290
0,2152,1,17,780,292
0,2154,1,0,744,290
0,2154,1,1,736,330
0,2154,1,2,694,324
0,2154,1,3,610,332
0,2154,1,4,528,330
0,2154,1,5,774,336
0,2154,1,6,822,368
0,2154,1,7,750,378
0,2154,1,8,726,442
0,2154,1,9,708,536
0,2154,1,10,688,632
0,2154,1,11,782,432
0,2154,1,12,820,536
0,2154,1,13,900,592
0,2154,1,14,736,280
0,2154,1,15,756,282
0,2154,1,16,720,284
0,2154,1,17,770,290
0,2156,1,0,730,286
0,2156,1,1,732,324
0,2156,1,2,698,314
0,2156,1,3,618,326
0,2156,1,4,532,328
0,2156,1,5,764,330
0,2156,1,6,794,362
0,2156,1,7,728,378
0,2156,1,8,734,440
0,2156,1,9,712,532
0,2156,1,10,686,632
0,2156,1,11,788,428
0,2156,1,12,822,544
0,2156,1,13,904,596
0,2156,1,14,722,276
0,2156,1,15,742,278
0,2156,1,16,712,278
0,2156,1,17,762,286
0,2158,1,0,718,284
0,2158,1,1,728,316
0,2158,1,2,698,310
0,2158,1,3,624,320
0,2158,1,4,538,326
0,2158,1,5,756,322
0,2158,1,6,766,354
0,2158,1,7,702,378
0,2158,1,8,740,438
0,2158,1,9,716,536
0,2158,1,10,686,630
0,2158,1,11,796,424
0,2158,1,12,820,548
0,2158,1,13,906,598
0,2158,1,14,712,274
0,2158,1,15,732,276
0,2158,1,17,756,282
0,2160,1,0,710,282
0,2160,1,1,728,312
0,2160,1,2,702,308
0,2160,1,3,632,318
0,2160,1,4,552,326
0,2160,1,5,756,314
0,2160,1,6,744,344
0,2160,1,7,678,382
0,2160,1,8,748,440
0,2160,1,9,720,536
0,2160,1,10,686,632
0,2160,1,11,802,426
0,2160,1,12,822,552
0,2160,1,13,908,598
0,2160,1,14,706,272
0,2160,1,15,722,274
0,2160,1,17,752,280
0,2162,1,0,704,280
0,2162,1,1,730,312
0,2162,1,2,702,308
0,2162,1,3,644,316
0,2162,1,4,566,328
0,2162,1,5,760,314
0,2162,1,6,718,338
0,2162,1,7,662,380
0,2162,1,8,756,442
0,2162,1,9,724,536
0,2162,1,10,688,632
0,2162,1,11,808,430
0,2162,1,12,826,556
0,2162,1,13,910,598
0,2162,1,14,702,272
0,2162,1,15,716,272
0,2162,1,17,748,276
0,2164,1,0,704,282
0,2164,1,1,736,310
0,2164,1,2,712,304
0,2164,1,3,650,314
0,2164,1,4,578,324
0,2164,1,5,760,312
0,2164,1,6,706,326
0,2164,1,7,644,376
0,2164,1,8,762,446
0,2164,1,9,730,536
0,2164,1,10,688,630
0,2164,1,11,816,434
0,2164,1,12,828,560
0,2164,1,13,912,598
0,2164,1,14,702,274
0,2164,1,15,710,274
0,2164,1,17,744,274
0,2166,1,0,704,286
0,2166,1,1,756,308
0,2166,1,2,766,304
0,2166,1,3,660,312
0,2166,1,4,588,322
0,2166,1,5,750,308
0,2166,1,6,698,316
0,2166,1,7,634,364
0,2166,1,8,768,446
0,2166,1,9,732,538
0,2166,1,10,688,630
0,2166,1,11,820,436
0,2166,1,12,830,564
0,2166,1,13,912,598
0,2166,1,15,710,276
0,2166,1,17,742,274
0,2168,1,0,706,288
0,2168,1,1,762,304
0,2168,1,2,778,302
0,2168,1,3,672,310
0,2168,1,4,600,320
0,2168,1,5,752,306
0,2168,1,6,692,310
0,2168,1,7,628,344
0,2168,1,8,834,430
0,2168,1,9,830,564
0,2168,1,10,912,598
0,2168,1,11,786,442
0,2168,1,12,738,538
0,2168,1,13,688,630
0,2168,1,15,710,278
0,2168,1,17,742,276
0,2170,1,0,704,290
0,2170,1,1,762,304
0,2170,1,2,774,302
0,2170,1,5,754,304
0,2170,1,6,694,304
0,2170,1,7,624,326
0,2170,1,8,836,434
0,2170,1,9,830,568
0,2170,1,10,912,598
0,2170,1,11,792,444
0,2170,1,12,740,542
0,2170,1,13,688,630
0,2170,1,15,708,282
0,2170,1,17,740,278
0,2172,1,0,704,292
0,2172,1,1,762,304
0,2172,1,2,772,304
0,2172,1,5,754,302
0,2172,1,6,692,300
0,2172,1,7,628,318
0,2172,1,8,840,436
0,2172,1,9,830,572
0,2172,1,10,912,598
0,2172,1,11,794,444
0,2172,1,12,744,542
0,2172,1,13,688,628
0,2172,1,15,708,284
0,2172,1,17,738,282
0,2174,1,0,708,292
0,2174,1,1,760,306
0,2174,1,2,768,308
0,2174,1,5,754,304
0,2174,1,6,698,298
0,2174,1,7,648,318
0,2174,1,8,846,438
0,2174,1,9,828,574
0,2174,1,10,912,598
0,2174,1,11,800,444
0,2174,1,12,746,542
0,2174,1,13,688,628
0,2174,1,15,710,284
0,2174,1,17,736,284
0,2176,1,1,762,308
0,2176,1,2,770,308
0,2176,1,3,700,304
0,2176,1,4,658,316
0,2176,1,5,754,304
0,2176,1,6,700,300
0,2176,1,7,616,288
0,2176,1,8,846,444
0,2176,1,9,828,576
0,2176,1,10,912,598
0,2176,1,11,798,448
0,2176,1,12,748,542
0,2176,1,13,690,626
0,2176,1,17,736,288
0,2178,1,1,760,310
0,2178,1,2,770,310
0,2178,1,3,702,306
0,2178,1,4,668,316
0,2178,1,5,750,306
0,2178,1,6,690,294
0,2178,1,7,616,282
0,2178,1,8,848,444
0,2178,1,9,826,576
0,2178,1,10,912,598
0,2178,1,11,802,450
0,2178,1,12,748,542
0,2178,1,13,690,624
0,2178,1,17,734,290
0,2180,1,1,762,314
0,2180,1,2,770,316
0,2180,1,3,704,308
0,2180,1,4,674,318
0,2180,1,5,758,310
0,2180,1,6,688,292
0,2180,1,7,616,276
0,2180,1,8,792,454
0,2180,1,9,748,542
0,2180,1,10,690,624
0,2180,1,11,840,450
0,2180,1,12,826,576
0,2180,1,13,912,596
0,2180,1,17,748,288
0,2182,1,1,762,316
0,2182,1,2,768,318
0,2182,1,3,706,312
0,2182,1,4,680,318
0,2182,1,5,756,310
0,2182,1,6,684,292
0,2182,1,7,616,272
0,2182,1,8,848,444
0,2182,1,9,826,576
0,2182,1,10,910,598
0,2182,1,11,834,452
0,2182,1,12,826,576
0,2182,1,13,912,598
0,2182,1,17,752,288
0,2184,1,1,762,318
0,2184,1,2,768,320
0,2184,1,5,758,314
0,2184,1,6,682,292
0,2184,1,7,616,270
0,2184,1,8,792,458
0,2184,1,9,750,542
0,2184,1,10,690,624
0,2184,1,11,844,452
0,2184,1,12,826,576
0,2184,1,13,912,596
0,2184,1,17,748,292
0,2186,1,1,758,320
0,2186,1,2,764,322
0,2186,1,3,722,334
0,2186,1,4,688,320
0,2186,1,5,758,314
0,2186,1,6,680,292
0,2186,1,7,614,268
0,2186,1,8,792,456
0,2186,1,9,748,544
0,2186,1,10,690,624
0,2186,1,11,836,450
0,2186,1,12,826,578
0,2186,1,13,912,596
0,2186,1,17,744,294
0,2188,1,1,758,320
0,2188,1,2,762,324
0,2188,1,3,720,334
0,2188,1,4,690,320
0,2188,1,5,758,314
0,2188,1,6,680,292
0,2188,1,7,612,266
0,2188,1,8,794,452
0,2188,1,9,750,542
0,2188,1,10,690,624
0,2188,1,11,832,448
0,2188,1,12,752,540
0,2188,1,13,690,622
0,2188,1,17,746,294
0,2190,1,1,758,322
0,2190,1,2,762,326
0,2190,1,3,720,334
0,2190,1,4,690,318
0,2190,1,5,758,316
0,2190,1,6,678,292
0,2190,1,7,610,266
0,2190,1,8,852,444
0,2190,1,9,826,576
0,2190,1,10,912,596
0,2190,1,11,816,450
0,2190,1,12,750,542
0,2190,1,13,690,622
0,2190,1,17,738,298
0,2192,1,1,756,322
0,2192,1,2,762,324
0,2192,1,3,720,334
0,2192,1,4,688,320
0,2192,1,5,754,314
0,2192,1,6,676,294
0,2192,1,7,608,266
0,2192,1,8,852,442
0,2192,1,9,826,578
0,2192,1,10,912,596
0,2192,1,11,814,450
0,2192,1,12,748,542
0,2192,1,13,690,622
0,2192,1,17,740,296
0,2194,1,1,752,322
0,2194,1,2,756,324
0,2194,1,3,718,334
0,2194,1,4,688,320
0,2194,1,5,752,316
0,2194,1,6,674,294
0,2194,1,7,604,268
0,2194,1,8,790,458
0,2194,1,9,750,542
0,2194,1,10,692,624
0,2194,1,11,842,450
0,2194,1,12,828,578
0,2194,1,13,916,596
0,2194,1,17,734,296
0,2196,1,1,752,320
0,2196,1,2,756,322
0,2196,1,3,716,334
0,2196,1,4,686,320
0,2196,1,5,750,314
0,2196,1,6,670,294
0,2196,1,7,604,270
0,2196,1,8,790,454
0,2196,1,9,750,542
0,2196,1,10,692,624
0,2196,1,11,842,444
0,2196,1,12,828,576
0,2196,1,13,916,596
0,2196,1,17,732,294
0,2198,1,1,750,320
0,2198,1,2,756,322
0,2198,1,5,750,314
0,2198,1,6,670,294
0,2198,1,7,602,272
0,2198,1,8,788,452
0,2198,1,9,750,540
0,2198,1,10,694,624
0,2198,1,11,840,444
0,2198,1,12,830,576
0,2198,1,13,918,596
0,2198,1,17,732,294
0,2200,1,1,748,320
0,2200,1,2,752,324
0,2200,1,3,712,334
0,2200,1,4,684,320
0,2200,1,5,750,314
0,2200,1,6,666,294
0,2200,1,7,600,272
0,2200,1,8,788,452
0,2200,1,9,750,540
0,2200,1,10,694,624
0,2200,1,11,840,442
0,2200,1,12,830,574
0,2200,1,13,918,596
0,2200,1,17,720,296
0,2202,1,1,748,320
0,2202,1,2,750,322
0,2202,1,3,712,334
0,2202,1,4,680,318
0,2202,1,5,746,312
0,2202,1,6,664,292
0,2202,1,7,598,272
0,2202,1,8,786,454
0,2202,1,9,748,540
0,2202,1,10,694,626
0,2202,1,11,840,442
0,2202,1,12,832,576
0,2202,1,13,918,596
0,2202,1,17,726,292
0,2204,1,1,746,316
0,2204,1,2,752,318
0,2204,1,3,710,332
0,2204,1,4,678,318
0,2204,1,5,742,310
0,2204,1,6,664,292
0,2204,1,7,598,272
0,2204,1,8,846,438
0,2204,1,9,832,572
0,2204,1,10,916,596
0,2204,1,11,806,446
0,2204,1,12,748,540
0,2204,1,13,694,622
0,2204,1,17,728,290
0,2206,1,1,746,316
0,2206,1,2,752,320
0,2206,1,3,708,332
0,2206,1,4,680,316
0,2206,1,5,744,310
0,2206,1,6,666,292
0,2206,1,7,598,272
0,2206,1,8,786,452
0,2206,1,9,748,540
0,2206,1,10,694,624
0,2206,1,11,836,442
0,2206,1,12,832,574
0,2206,1,13,918,596
0,2206,1,17,728,290
0,2208,1,1,746,316
0,2208,1,2,752,318
0,2208,1,3,710,332
0,2208,1,4,680,316
0,2208,1,5,742,308
0,2208,1,6,668,292
0,2208,1,7,600,270
0,2208,1,8,842,438
0,2208,1,9,834,572
0,2208,1,10,916,594
0,2208,1,11,806,446
0,2208,1,12,750,538
0,2208,1,13,694,624
0,2208,1,17,724,292
0,2210,1,1,746,316
0,2210,1,2,752,318
0,2210,1,3,710,332
0,2210,1,4,680,312
0,2210,1,5,742,308
0,2210,1,6,668,290
0,2210,1,7,598,268
0,2210,1,8,842,438
0,2210,1,9,834,572
0,2210,1,10,916,594
0,2210,1,11,806,446
0,2210,1,12,748,540
0,2210,1,13,694,622
0,2210,1,17,708,298
0,2212,1,1,746,316
0,2212,1,2,752,318
0,2212,1,3,708,328
0,2212,1,4,680,312
0,2212,1,5,744,310
0,2212,1,6,666,288
0,2212,1,7,600,266
0,2212,1,8,786,450
0,2212,1,9,750,538
0,2212,1,10,696,624
0,2212,1,11,834,442
0,2212,1,12,834,574
0,2212,1,13,920,596
0,2212,1,17,712,296
0,2214,1,1,746,316
0,2214,1,2,752,318
0,2214,1,5,742,310
0,2214,1,6,666,290
0,2214,1,7,600,266
0,2214,1,8,786,448
0,2214,1,9,750,540
0,2214,1,10,694,626
0,2214,1,11,828,444
0,2214,1,12,750,542
0,2214,1,13,694,624
0,2214,1,17,712,296
0,2216,1,1,748,316
0,2216,1,2,754,318
0,2216,1,5,744,310
0,2216,1,6,666,290
0,2216,1,7,598,266
0,2216,1,8,784,452
0,2216,1,9,750,542
0,2216,1,10,696,626
0,2216,1,11,834,442
0,2216,1,12,836,576
0,2216,1,13,920,598
0,2216,1,17,720,292
0,2218,1,1,748,318
0,2218,1,2,752,320
0,2218,1,5,746,312
0,2218,1,6,664,288
0,2218,1,7,598,266
0,2218,1,8,784,452
0,2218,1,9,750,542
0,2218,1,10,696,628
0,2218,1,11,832,442
0,2218,1,12,834,576
0,2218,1,13,920,598
0,2218,1,17,714,294
0,2220,1,1,748,318
0,2220,1,17,718,292
0,2220,1,5,748,312
0,2220,1,6,662,286
0,2220,1,7,598,264
0,2220,1,8,784,452
0,2220,1,9,750,542
0,2220,1,10,696,628
0,2220,1,11,832,440
0,2220,1,12,836,576
0,2220,1,13,920,598
0,2222,1,1,746,316
0,2222,1,2,752,318
0,2222,1,5,744,308
0,2222,1,6,664,286
0,2222,1,7,598,264
0,2222,1,8,838,434
0,2222,1,9,836,576
0,2222,1,10,918,600
0,2222,1,11,824,444
0,2222,1,12,836,574
0,2222,1,13,920,600
0,2222,1,17,722,288
0,2224,1,1,748,318
0,2224,1,2,752,320
0,2224,1,3,714,334
0,2224,1,4,688,316
0,2224,1,5,748,310
0,2224,1,6,662,286
0,2224,1,7,598,262
0,2224,1,8,840,436
0,2224,1,9,836,576
0,2224,1,10,920,600
0,2224,1,11,796,448
0,2224,1,12,748,544
0,2224,1,13,696,628
0,2224,1,17,722,290
0,2226,1,1,746,316
0,2226,1,2,750,318
0,2226,1,3,714,334
0,2226,1,4,686,316
0,2226,1,5,746,310
0,2226,1,6,664,286
0,2226,1,7,598,262
0,2226,1,8,782,454
0,2226,1,9,750,544
0,2226,1,10,696,630
0,2226,1,11,832,442
0,2226,1,12,836,576
0,2226,1,13,922,600
0,2226,1,17,724,288
0,2228,1,1,746,316
0,2228,1,2,752,318
0,2228,1,3,716,334
0,2228,1,4,688,318
0,2228,1,5,744,310
0,2228,1,6,664,286
0,2228,1,7,598,260
0,2228,1,8,840,438
0,2228,1,9,836,576
0,2228,1,10,922,600
0,2228,1,11,796,448
0,2228,1,12,748,544
0,2228,1,13,696,630
0,2228,1,17,726,286
0,2230,1,1,746,316
0,2230,1,2,752,318
0,2230,1,3,712,332
0,2230,1,4,686,316
0,2230,1,5,744,308
0,2230,1,6,664,286
0,2230,1,7,598,260
0,2230,1,8,782,454
0,2230,1,9,750,544
0,2230,1,10,696,630
0,2230,1,11,832,444
0,2230,1,12,836,578
0,2230,1,13,922,600
0,2230,1,17,726,286
0,2232,1,1,746,316
0,2232,1,2,750,320
0,2232,1,5,744,310
0,2232,1,6,664,286
0,2232,1,7,596,258
0,2232,1,8,784,454
0,2232,1,9,750,544
0,2232,1,10,696,630
0,2232,1,11,830,444
0,2232,1,12,836,576
0,2232,1,13,922,600
0,2232,1,17,728,286
0,2234,1,1,746,318
0,2234,1,2,748,320
0,2234,1,5,744,310
0,2234,1,6,662,284
0,2234,1,7,596,258
0,2234,1,8,784,456
0,2234,1,9,750,546
0,2234,1,10,696,632
0,2234,1,11,830,446
0,2234,1,12,836,576
0,2234,1,13,922,602
0,2234,1,17,726,286
0,2236,1,1,746,316
0,2236,1,2,750,320
0,2236,1,5,744,310
0,2236,1,6,664,284
0,2236,1,7,596,258
0,2236,1,8,782,456
0,2236,1,9,750,546
0,2236,1,10,696,632
0,2236,1,11,832,444
0,2236,1,12,836,578
0,2236,1,13,922,602
0,2236,1,17,726,288
0,2238,1,1,748,324
0,2238,1,2,742,332
0,2238,1,5,750,314
0,2238,1,6,662,284
0,2238,1,7,596,258
0,2238,1,8,782,456
0,2238,1,9,750,546
0,2238,1,10,696,632
0,2238,1,11,832,444
0,2238,1,12,838,578
0,2238,1,13,922,602
0,2238,1,17,726,290
0,2240,1,1,746,320
0,2240,1,17,726,288
0,2240,1,5,746,310
0,2240,1,6,662,284
0,2240,1,7,596,258
0,2240,1,8,784,456
0,2240,1,9,748,546
0,2240,1,10,696,632
0,2240,1,11,832,446
0,2240,1,12,836,578
0,2240,1,13,922,602
0,2242,1,1,746,322
0,2242,1,2,746,326
0,2242,1,3,712,336
0,2242,1,4,686,320
0,2242,1,5,746,312
0,2242,1,6,662,284
0,2242,1,7,596,258
0,2242,1,8,782,456
0,2242,1,9,748,546
0,2242,1,10,696,632
0,2242,1,11,832,446
0,2242,1,12,838,578
0,2242,1,13,922,602
0,2242,1,17,724,288
0,2244,1,1,748,320
0,2244,1,2,748,324
0,2244,1,5,746,312
0,2244,1,6,660,284
0,2244,1,7,596,258
0,2244,1,8,782,456
0,2244,1,9,750,546
0,2244,1,10,696,632
0,2244,1,11,832,444
0,2244,1,12,838,578
0,2244,1,13,922,602
0,2244,1,17,726,290
0,2246,1,1,746,322
0,2246,1,2,744,328
0,2246,1,3,710,334
0,2246,1,4,686,320
0,2246,1,5,746,310
