,flame,human,point,x,y
0,356,1,10,552,688
0,356,1,11,608,488
0,356,1,12,684,564
0,356,1,13,612,644
0,356,1,14,548,264
0,356,1,15,570,260
0,356,1,16,534,282
0,356,1,17,586,270
0,358,1,0,552,260
0,358,1,1,554,338
0,358,1,2,512,340
0,358,1,3,538,400
0,358,1,4,550,320
0,358,1,5,592,334
0,358,1,6,630,392
0,358,1,7,674,342
0,358,1,8,544,492
0,358,1,9,490,602
0,358,1,10,564,688
0,358,1,11,610,482
0,358,1,12,686,566
0,358,1,13,618,636
0,358,1,14,540,254
0,358,1,15,562,250
0,358,1,16,524,272
0,358,1,17,576,264
0,360,1,0,546,246
0,360,1,1,552,324
0,360,1,2,504,322
0,360,1,3,482,380
0,360,1,4,480,298
0,360,1,5,596,324
0,360,1,6,646,384
0,360,1,7,698,336
0,360,1,8,532,484
0,360,1,9,488,600
0,360,1,10,560,688
0,360,1,11,600,470
0,360,1,12,676,572
0,360,1,13,634,628
0,360,1,14,534,240
0,360,1,15,556,238
0,360,1,16,520,258
0,360,1,17,572,252
0,362,1,0,544,232
0,362,1,1,546,310
0,362,1,2,494,310
0,362,1,3,442,358
0,362,1,4,428,278
0,362,1,5,598,312
0,362,1,6,658,374
0,362,1,7,710,324
0,362,1,8,522,470
0,362,1,9,498,600
0,362,1,10,558,690
0,362,1,11,590,460
0,362,1,12,632,560
0,362,1,13,654,628
0,362,1,14,532,224
0,362,1,15,554,224
0,362,1,16,516,242
0,362,1,17,570,238
0,364,1,0,542,218
0,364,1,1,544,298
0,364,1,2,490,298
0,364,1,3,418,340
0,364,1,4,398,262
0,364,1,5,596,300
0,364,1,6,658,364
0,364,1,7,696,316
0,364,1,8,512,456
0,364,1,9,502,592
0,364,1,10,548,694
0,364,1,11,576,446
0,364,1,12,598,574
0,364,1,13,662,628
0,364,1,14,530,212
0,364,1,15,552,210
0,364,1,16,514,228
0,364,1,17,568,228
0,366,1,0,538,208
0,366,1,1,540,290
0,366,1,2,490,290
0,366,1,3,414,326
0,366,1,4,394,250
0,366,1,5,588,290
0,366,1,6,648,358
0,366,1,7,660,298
0,366,1,8,508,440
0,366,1,9,504,574
0,366,1,10,550,690
0,366,1,11,564,434
0,366,1,12,554,578
0,366,1,13,652,644
0,366,1,14,528,200
0,366,1,15,550,200
0,366,1,16,512,218
0,366,1,17,568,218
0,368,1,0,532,200
0,368,1,1,536,288
0,368,1,2,496,284
0,368,1,3,426,320
0,368,1,4,408,246
0,368,1,5,574,290
0,368,1,6,616,354
0,368,1,7,602,288
0,368,1,8,516,424
0,368,1,9,512,504
0,368,1,11,560,424
0,368,1,12,552,498
0,368,1,13,534,568
0,368,1,14,522,194
0,368,1,15,544,194
0,368,1,16,512,210
0,368,1,17,566,212
0,370,1,0,520,198
0,370,1,1,542,284
0,370,1,2,510,282
0,370,1,3,446,316
0,370,1,4,432,246
0,370,1,5,576,282
0,370,1,6,570,346
0,370,1,7,526,278
0,370,1,8,512,420
0,370,1,9,500,510
0,370,1,11,550,426
0,370,1,12,492,580
0,370,1,13,562,690
0,370,1,14,514,190
0,370,1,15,534,190
0,370,1,17,560,208
0,372,1,0,506,196
0,372,1,1,540,268
0,372,1,2,530,266
0,372,1,3,516,326
0,372,1,4,466,284
0,372,1,5,548,270
0,372,1,6,524,342
0,372,1,7,464,284
0,372,1,8,556,428
0,372,1,9,544,566
0,372,1,10,548,698
0,372,1,11,528,422
0,372,1,12,480,568
0,372,1,13,504,704
0,372,1,14,504,186
0,372,1,15,518,186
0,372,1,17,552,202
0,374,1,0,492,196
0,374,1,1,544,270
0,374,1,2,564,268
0,374,1,3,504,278
0,374,1,4,496,244
0,374,1,5,524,272
0,374,1,6,480,344
0,374,1,7,412,292
0,374,1,8,564,422
0,374,1,9,552,566
0,374,1,10,522,704
0,374,1,11,520,420
0,374,1,12,470,564
0,374,1,13,466,706
0,374,1,15,502,186
0,374,1,17,538,200
0,376,1,0,484,196
0,376,1,1,538,272
0,376,1,2,572,270
0,376,1,5,508,272
0,376,1,6,442,348
0,376,1,7,380,300
0,376,1,8,558,426
0,376,1,9,540,578
0,376,1,10,504,694
0,376,1,11,504,422
0,376,1,12,470,556
0,376,1,13,452,696
0,376,1,15,494,188
0,376,1,17,520,200
0,378,1,0,480,200
0,378,1,1,530,272
0,378,1,2,576,272
0,378,1,5,490,274
0,378,1,6,414,354
0,378,1,7,366,308
0,378,1,8,552,436
0,378,1,9,532,576
0,378,1,10,496,704
0,378,1,11,490,432
0,378,1,12,470,566
0,378,1,13,458,678
0,378,1,15,486,192
0,378,1,17,504,202
0,380,1,1,522,274
0,380,1,2,570,272
0,380,1,3,604,302
0,380,1,4,600,238
0,380,1,5,474,276
0,380,1,6,400,358
0,380,1,7,370,310
0,380,1,8,544,436
0,380,1,9,532,576
0,380,1,10,506,664
0,380,1,11,484,430
0,380,1,12,476,568
0,380,1,13,466,656
0,380,1,15,478,200
0,380,1,16,538,206
0,380,1,17,490,204
0,382,1,1,512,274
0,382,1,2,562,270
0,382,1,3,624,302
0,382,1,4,624,234
0,382,1,5,464,278
0,382,1,6,400,358
0,382,1,7,390,310
0,382,1,8,542,432
0,382,1,9,530,562
0,382,1,10,516,660
0,382,1,11,480,430
0,382,1,12,486,558
0,382,1,13,482,654
0,382,1,16,534,204
0,382,1,17,480,210
0,384,1,1,506,274
0,384,1,2,558,270
0,384,1,3,638,296
0,384,1,4,640,226
0,384,1,5,456,282
0,384,1,6,410,358
0,384,1,7,422,310
0,384,1,8,530,434
0,384,1,9,534,562
0,384,1,10,508,666
0,384,1,11,478,430
0,384,1,12,506,566
0,384,1,13,526,660
0,384,1,16,528,206
0,384,1,17,472,208
0,386,1,1,498,276
0,386,1,2,544,268
0,386,1,3,636,292
0,386,1,4,640,216
0,386,1,5,452,286
0,386,1,6,430,358
0,386,1,7,462,342
0,386,1,8,530,430
0,386,1,9,532,572
0,386,1,10,534,658
0,386,1,11,484,432
0,386,1,12,522,566
0,386,1,13,534,658
0,386,1,16,524,206
0,386,1,17,470,208
0,388,1,1,494,272
0,388,1,2,524,266
0,388,1,3,620,288
0,388,1,4,626,206
0,388,1,5,462,280
0,388,1,6,460,356
0,388,1,8,522,424
0,388,1,9,536,566
0,388,1,10,524,664
0,388,1,11,484,424
0,388,1,12,536,562
0,388,1,13,528,664
0,388,1,16,524,206
0,388,1,17,474,212
0,390,1,0,540,202
0,390,1,1,502,266
0,390,1,2,496,270
0,390,1,3,588,286
0,390,1,4,592,202
0,390,1,5,506,260
0,390,1,8,498,436
0,390,1,9,530,562
0,390,1,10,528,666
0,390,1,11,526,436
0,390,1,12,524,566
0,390,1,13,526,668
0,390,1,14,536,196
0,390,1,16,522,204
0,392,1,0,542,186
0,392,1,1,506,266
0,392,1,2,486,268
0,392,1,3,544,290
0,392,1,4,546,214
0,392,1,5,524,264
0,392,1,6,550,338
0,392,1,7,596,310
0,392,1,8,496,428
0,392,1,9,490,558
0,392,1,11,534,426
0,392,1,12,502,562
0,392,1,13,500,694
0,392,1,14,534,184
0,392,1,16,516,204
0,394,1,0,552,200
0,394,1,1,518,272
0,394,1,2,484,270
0,394,1,3,494,296
0,394,1,4,488,208
0,394,1,5,548,276
0,394,1,6,582,338
0,394,1,7,638,306
0,394,1,8,494,422
0,394,1,9,486,572
0,394,1,10,482,700
0,394,1,11,544,420
0,394,1,12,540,568
0,394,1,13,530,668
0,394,1,14,542,192
0,394,1,16,512,204
0,396,1,0,550,202
0,396,1,1,522,274
0,396,1,2,482,272
0,396,1,3,454,304
0,396,1,4,444,214
0,396,1,5,564,276
0,396,1,6,616,336
0,396,1,7,664,306
0,396,1,8,492,428
0,396,1,9,476,568
0,396,1,10,460,694
0,396,1,11,550,430
0,396,1,12,544,564
0,396,1,13,528,672
0,396,1,14,540,192
0,396,1,15,550,192
0,396,1,16,506,204
0,398,1,0,544,202
0,398,1,1,524,274
0,398,1,2,478,272
0,398,1,3,424,302
0,398,1,4,412,218
0,398,1,5,574,276
0,398,1,6,632,338
0,398,1,7,668,300
0,398,1,8,490,434
0,398,1,9,468,564
0,398,1,10,444,676
0,398,1,11,554,434
0,398,1,12,548,560
0,398,1,13,528,670
0,398,1,14,532,194
0,398,1,15,548,192
0,398,1,16,502,206
0,400,1,0,536,202
0,400,1,1,526,276
0,400,1,2,476,274
0,400,1,3,404,304
0,400,1,4,396,222
0,400,1,5,578,276
0,400,1,6,632,344
0,400,1,7,646,302
0,400,1,8,490,426
0,400,1,9,464,564
0,400,1,10,458,662
0,400,1,11,554,430
0,400,1,12,550,560
0,400,1,13,530,668
0,400,1,14,522,192
0,400,1,15,544,192
0,400,1,16,500,204
0,400,1,17,552,200
0,402,1,0,524,200
0,402,1,1,526,274
0,402,1,2,478,274
0,402,1,3,400,302
0,402,1,4,396,228
0,402,1,5,572,276
0,402,1,6,618,354
0,402,1,7,600,310
0,402,1,8,490,426
0,402,1,9,478,540
0,402,1,10,494,642
0,402,1,11,550,426
0,402,1,12,542,560
0,402,1,13,520,662
0,402,1,14,514,190
0,402,1,15,536,190
0,402,1,16,500,202
0,402,1,17,554,204
0,404,1,0,516,198
0,404,1,1,530,278
0,404,1,2,488,276
0,404,1,3,414,304
0,404,1,4,410,228
0,404,1,5,574,280
0,404,1,6,594,358
0,404,1,7,546,322
0,404,1,8,494,418
0,404,1,9,496,532
0,404,1,11,546,422
0,404,1,12,526,572
0,404,1,13,552,628
0,404,1,14,510,190
0,404,1,15,528,190
0,404,1,16,500,198
0,404,1,17,554,206
0,406,1,0,508,200
0,406,1,1,532,274
0,406,1,2,506,272
0,406,1,3,438,304
0,406,1,4,436,234
0,406,1,5,558,278
0,406,1,6,568,362
0,406,1,7,504,338
0,406,1,8,506,422
0,406,1,9,538,548
0,406,1,10,592,636
0,406,1,11,540,424
0,406,1,12,516,558
0,406,1,13,512,670
0,406,1,14,504,190
0,406,1,15,520,190
0,406,1,17,552,204
0,408,1,0,502,198
0,408,1,1,534,272
0,408,1,2,526,270
0,408,1,3,468,304
0,408,1,4,468,236
0,408,1,5,542,272
0,408,1,6,546,364
0,408,1,7,472,350
0,408,1,8,548,424
0,408,1,9,556,526
0,408,1,10,612,646
0,408,1,11,530,426
0,408,1,12,510,556
0,408,1,13,512,668
0,408,1,14,504,190
0,408,1,15,512,190
0,408,1,17,546,202
0,410,1,0,502,200
0,410,1,1,548,272
0,410,1,2,564,270
0,410,1,3,504,298
0,410,1,4,500,240
0,410,1,5,532,274
0,410,1,6,526,366
0,410,1,7,448,356
0,410,1,8,562,418
0,410,1,9,574,544
0,410,1,10,602,660
0,410,1,11,532,420
0,410,1,12,510,562
0,410,1,13,510,664
0,410,1,15,512,190
0,410,1,17,538,202
0,412,1,0,508,204
0,412,1,1,548,276
0,412,1,2,580,276
0,412,1,5,518,278
0,412,1,6,510,366
0,412,1,7,434,362
0,412,1,8,576,422
0,412,1,9,580,570
0,412,1,10,574,684
0,412,1,11,534,422
0,412,1,12,508,564
0,412,1,13,512,666
0,412,1,15,514,196
0,412,1,17,530,204
0,414,1,1,550,280
0,414,1,2,592,280
0,414,1,5,510,280
0,414,1,6,496,364
0,414,1,7,426,370
0,414,1,8,578,422
0,414,1,9,580,570
0,414,1,10,572,682
0,414,1,11,528,422
0,414,1,12,510,556
0,414,1,13,512,662
0,414,1,16,576,218
0,414,1,17,526,206
0,416,1,1,552,278
0,416,1,2,600,280
0,416,1,3,602,338
0,416,1,5,504,276
0,416,1,6,484,356
0,416,1,7,422,372
0,416,1,8,580,422
0,416,1,9,586,550
0,416,1,10,556,676
0,416,1,11,526,422
0,416,1,12,512,544
0,416,1,13,516,658
0,416,1,16,582,220
0,416,1,17,532,206
0,418,1,1,554,278
0,418,1,2,604,286
0,418,1,3,622,358
0,418,1,4,626,298
0,418,1,5,504,272
0,418,1,6,468,346
0,418,1,7,418,374
0,418,1,8,578,428
0,418,1,9,588,564
0,418,1,10,564,678
0,418,1,11,522,428
0,418,1,12,524,534
0,418,1,13,526,652
0,418,1,16,590,224
0,418,1,17,538,210
0,420,1,1,558,278
0,420,1,2,608,290
0,420,1,3,636,374
0,420,1,4,652,330
0,420,1,5,506,270
0,420,1,6,456,334
0,420,1,7,426,370
0,420,1,8,578,426
0,420,1,9,590,564
0,420,1,10,576,694
0,420,1,11,520,428
0,420,1,12,530,556
0,420,1,13,536,660
0,420,1,16,596,226
0,420,1,17,544,212
0,422,1,1,560,280
0,422,1,2,610,294
0,422,1,3,638,386
0,422,1,4,664,362
0,422,1,5,508,266
0,422,1,6,450,326
0,422,1,7,426,370
0,422,1,8,570,424
0,422,1,9,586,558
0,422,1,10,578,694
0,422,1,11,514,426
0,422,1,12,536,558
0,422,1,13,538,664
0,422,1,16,604,232
0,422,1,17,550,218
0,424,1,1,562,282
0,424,1,2,608,296
0,424,1,3,628,394
0,424,1,4,664,392
0,424,1,5,514,266
0,424,1,6,452,320
0,424,1,7,430,368
0,424,1,8,560,430
0,424,1,9,582,554
0,424,1,10,578,690
0,424,1,11,508,428
0,424,1,12,542,560
0,424,1,13,538,660
0,424,1,16,614,230
0,424,1,17,558,220
0,426,1,0,632,228
0,426,1,1,564,282
0,426,1,2,606,298
0,426,1,3,608,392
0,426,1,4,654,416
0,426,1,5,520,266
0,426,1,6,460,318
0,426,1,7,440,366
0,426,1,8,550,432
0,426,1,9,578,556
0,426,1,10,576,688
0,426,1,11,504,428
0,426,1,12,542,558
0,426,1,13,538,660
0,426,1,14,628,220
0,426,1,16,610,230
0,426,1,17,562,224
0,428,1,0,636,230
0,428,1,1,564,282
0,428,1,2,598,296
0,428,1,3,582,386
0,428,1,4,632,430
0,428,1,5,528,268
0,428,1,6,472,318
0,428,1,7,456,364
0,428,1,8,542,430
0,428,1,9,576,560
0,428,1,10,576,694
0,428,1,11,502,428
0,428,1,12,542,558
0,428,1,13,536,660
0,428,1,14,626,224
0,428,1,16,600,238
0,430,1,0,634,234
0,430,1,1,564,282
0,430,1,2,588,296
0,430,1,3,552,382
0,430,1,4,598,436
0,430,1,5,540,270
0,430,1,6,488,316
0,430,1,7,476,364
0,430,1,8,538,430
0,430,1,9,570,564
0,430,1,10,574,694
0,430,1,11,502,422
0,430,1,12,546,562
0,430,1,13,538,662
0,430,1,14,624,228
0,430,1,16,596,242
0,432,1,0,628,238
0,432,1,1,570,280
0,432,1,2,576,288
0,432,1,3,522,376
0,432,1,4,568,440
0,432,1,5,562,272
0,432,1,8,514,430
0,432,1,9,540,568
0,432,1,10,538,662
0,432,1,11,532,428
0,432,1,12,562,566
0,432,1,13,568,676
0,432,1,14,618,232
0,432,1,16,586,244
0,434,1,0,620,238
0,434,1,1,572,286
0,434,1,2,560,290
0,434,1,3,496,372
0,434,1,4,542,438
0,434,1,5,582,282
0,434,1,8,520,438
0,434,1,9,552,568
0,434,1,10,558,688
0,434,1,11,550,442
0,434,1,12,550,566
0,434,1,13,540,666
0,434,1,14,604,232
0,434,1,15,618,224
0,434,1,16,574,246
0,436,1,0,604,238
0,436,1,1,570,286
0,436,1,2,542,296
0,436,1,3,478,370
0,436,1,4,518,438
0,436,1,5,598,278
0,436,1,8,524,440
0,436,1,9,540,556
0,436,1,10,536,684
0,436,1,11,562,440
0,436,1,12,558,554
0,436,1,13,540,674
0,436,1,14,588,234
0,436,1,15,604,226
0,436,1,16,560,246
0,438,1,0,584,238
0,438,1,1,564,286
0,438,1,2,526,294
0,438,1,3,468,368
0,438,1,4,502,436
0,438,1,5,602,276
0,438,1,6,602,322
0,438,1,7,604,356
0,438,1,8,518,438
0,438,1,9,524,558
0,438,1,10,518,674
0,438,1,11,566,442
0,438,1,12,562,558
0,438,1,13,544,660
0,438,1,14,568,234
0,438,1,15,584,224
0,438,1,16,544,242
0,440,1,0,562,238
0,440,1,1,556,286
0,440,1,2,512,296
0,440,1,3,466,364
0,440,1,4,490,434
0,440,1,5,604,278
0,440,1,6,622,320
0,440,1,7,640,354
0,440,1,8,516,434
0,440,1,9,508,556
0,440,1,10,502,668
0,440,1,11,574,436
0,440,1,12,566,548
0,440,1,13,540,662
0,440,1,14,546,230
0,440,1,15,566,222
0,440,1,16,526,240
0,440,1,17,574,218
0,442,1,0,542,234
0,442,1,1,550,288
0,442,1,2,498,296
0,442,1,3,472,364
0,442,1,4,480,432
0,442,1,5,602,278
0,442,1,6,640,322
0,442,1,7,670,354
0,442,1,8,516,432
0,442,1,9,504,548
0,442,1,10,494,658
0,442,1,11,578,436
0,442,1,12,568,552
0,442,1,13,542,658
0,442,1,14,526,228
0,442,1,15,546,220
0,442,1,16,512,238
0,442,1,17,564,218
0,444,1,0,524,232
0,444,1,1,544,286
0,444,1,2,492,294
0,444,1,3,478,362
0,444,1,4,470,424
0,444,1,5,596,278
0,444,1,6,646,322
0,444,1,7,694,362
0,444,1,8,512,432
0,444,1,9,498,540
0,444,1,10,492,654
0,444,1,11,578,434
0,444,1,12,568,550
0,444,1,13,542,658
0,444,1,14,512,224
0,444,1,15,532,218
0,444,1,16,500,232
0,444,1,17,552,216
0,446,1,0,514,230
0,446,1,1,542,284
0,446,1,2,492,290
0,446,1,3,486,360
0,446,1,4,466,418
0,446,1,5,592,278
0,446,1,6,654,330
0,446,1,7,712,378
0,446,1,8,514,428
0,446,1,9,500,538
0,446,1,10,494,654
0,446,1,11,576,432
0,446,1,12,564,552
0,446,1,13,542,658
0,446,1,14,502,222
0,446,1,15,524,216
0,446,1,16,494,228
0,446,1,17,546,216
0,448,1,0,510,228
0,448,1,1,538,282
0,448,1,2,492,290
0,448,1,3,492,358
0,448,1,4,462,412
0,448,1,5,584,276
0,448,1,6,646,330
0,448,1,7,708,386
0,448,1,8,516,426
0,448,1,9,500,532
0,448,1,10,506,640
0,448,1,11,576,428
0,448,1,12,564,548
0,448,1,13,544,654
0,448,1,14,498,220
0,448,1,15,518,216
0,448,1,16,490,224
0,448,1,17,542,214
0,450,1,0,510,226
0,450,1,1,538,280
0,450,1,2,496,286
0,450,1,3,496,358
0,450,1,4,456,406
0,450,1,5,580,276
0,450,1,6,638,332
0,450,1,7,694,390
0,450,1,8,516,424
0,450,1,9,502,528
0,450,1,10,518,622
0,450,1,11,574,426
0,450,1,12,568,542
0,450,1,13,524,626
0,450,1,14,500,218
0,450,1,15,518,212
0,450,1,17,542,212
0,452,1,0,510,224
0,452,1,1,536,280
0,452,1,2,496,286
0,452,1,3,498,358
0,452,1,4,450,402
0,452,1,5,578,272
0,452,1,6,628,332
0,452,1,7,670,390
0,452,1,8,518,424
0,452,1,9,508,532
0,452,1,10,544,640
0,452,1,11,572,424
0,452,1,12,566,540
0,452,1,13,536,626
0,452,1,14,502,214
0,452,1,15,520,212
0,452,1,17,544,212
0,454,1,0,516,224
0,454,1,1,536,278
0,454,1,2,496,286
0,454,1,3,498,358
0,454,1,4,446,396
0,454,1,5,576,272
0,454,1,6,620,330
0,454,1,7,650,386
0,454,1,8,516,422
0,454,1,9,518,530
0,454,1,10,544,650
0,454,1,11,570,420
0,454,1,12,560,538
0,454,1,13,544,632
0,454,1,14,506,214
0,454,1,15,526,212
0,454,1,16,498,216
0,454,1,17,546,214
0,456,1,0,520,224
0,456,1,1,538,280
0,456,1,2,496,288
0,456,1,3,494,360
0,456,1,4,442,394
0,456,1,5,578,274
0,456,1,6,616,334
0,456,1,7,632,382
0,456,1,8,518,424
0,456,1,9,522,526
0,456,1,10,536,604
0,456,1,11,568,422
0,456,1,12,564,534
0,456,1,13,542,608
0,456,1,14,510,214
0,456,1,15,530,212
0,456,1,16,500,218
0,456,1,17,548,214
0,458,1,0,524,222
0,458,1,1,538,282
0,458,1,2,496,288
0,458,1,3,490,360
0,458,1,4,438,392
0,458,1,5,580,276
0,458,1,6,614,338
0,458,1,7,620,376
0,458,1,8,516,422
0,458,1,9,524,530
0,458,1,10,544,650
0,458,1,11,570,422
0,458,1,12,560,540
0,458,1,13,548,634
0,458,1,14,514,214
0,458,1,15,534,212
0,458,1,16,504,218
0,458,1,17,552,216
0,460,1,0,528,220
0,460,1,1,538,282
0,460,1,2,494,288
0,460,1,3,486,360
0,460,1,4,438,388
0,460,1,5,582,278
0,460,1,6,612,340
0,460,1,7,614,372
0,460,1,8,518,416
0,460,1,9,524,528
0,460,1,10,550,642
0,460,1,11,570,416
0,460,1,12,560,540
0,460,1,13,552,640
0,460,1,14,518,212
0,460,1,15,538,210
0,460,1,16,506,218
0,460,1,17,554,216
0,462,1,0,532,218
0,462,1,1,540,280
0,462,1,2,494,284
0,462,1,3,484,358
0,462,1,4,438,382
0,462,1,5,584,278
0,462,1,6,606,340
0,462,1,7,610,366
0,462,1,8,518,414
0,462,1,9,530,532
0,462,1,10,546,626
0,462,1,11,570,412
0,462,1,12,564,540
0,462,1,13,566,644
0,462,1,14,522,210
0,462,1,15,542,210
0,462,1,16,510,216
0,462,1,17,556,216
0,464,1,0,536,216
0,464,1,1,540,280
0,464,1,2,494,282
0,464,1,3,484,356
0,464,1,4,442,374
0,464,1,5,584,276
0,464,1,6,602,338
0,464,1,7,612,362
0,464,1,8,520,412
0,464,1,9,526,526
0,464,1,10,548,620
0,464,1,11,572,408
0,464,1,12,576,536
0,464,1,13,578,630
0,464,1,14,526,206
0,464,1,15,544,206
0,464,1,16,512,214
0,464,1,17,558,214
0,466,1,0,538,214
0,466,1,1,540,278
0,466,1,2,496,282
0,466,1,3,486,354
0,466,1,4,446,370
0,466,1,5,586,276
0,466,1,6,600,340
0,466,1,7,612,360
0,466,1,8,522,412
0,466,1,9,528,528
0,466,1,10,546,620
0,466,1,11,576,408
0,466,1,12,584,534
0,466,1,13,592,630
0,466,1,14,528,206
0,466,1,15,548,206
0,466,1,16,514,212
0,466,1,17,560,212
0,468,1,0,542,214
0,468,1,1,542,278
0,468,1,2,496,282
0,468,1,3,488,354
0,468,1,4,450,366
0,468,1,5,588,274
0,468,1,6,600,340
0,468,1,7,614,356
0,468,1,8,524,412
0,468,1,9,530,528
0,468,1,10,548,620
0,468,1,11,578,408
0,468,1,12,592,532
0,468,1,13,598,626
0,468,1,14,532,204
0,468,1,15,550,206
0,468,1,16,516,212
0,468,1,17,562,212
0,470,1,0,546,212
0,470,1,1,544,278
0,470,1,2,500,282
0,470,1,3,490,352
0,470,1,4,456,362
0,470,1,5,590,274
0,470,1,6,602,338
0,470,1,7,620,352
0,470,1,8,526,410
0,470,1,9,530,526
0,470,1,10,546,616
0,470,1,11,582,408
0,470,1,12,598,522
0,470,1,13,598,624
0,470,1,14,536,204
0,470,1,15,554,204
0,470,1,16,520,212
0,470,1,17,566,212
0,472,1,0,552,212
0,472,1,1,550,278
0,472,1,2,504,280
0,472,1,3,492,352
0,472,1,4,462,358
0,472,1,5,594,274
0,472,1,6,606,342
0,472,1,7,628,348
0,472,1,8,530,410
0,472,1,9,532,522
0,472,1,10,548,620
0,472,1,11,586,408
0,472,1,12,596,526
0,472,1,13,596,628
0,472,1,14,542,204
0,472,1,15,560,204
0,472,1,16,526,212
0,472,1,17,570,212
0,474,1,0,558,212
0,474,1,1,556,278
0,474,1,2,508,280
0,474,1,3,498,352
0,474,1,4,470,354
0,474,1,5,600,274
0,474,1,6,612,344
0,474,1,7,636,344
0,474,1,8,532,410
0,474,1,9,534,522
0,474,1,10,548,620
0,474,1,11,588,406
0,474,1,12,600,518
0,474,1,13,600,624
0,474,1,14,548,204
0,474,1,15,566,204
0,474,1,16,532,212
0,474,1,17,576,212
0,476,1,0,566,212
0,476,1,1,560,278
0,476,1,2,514,278
0,476,1,3,504,350
0,476,1,4,478,352
0,476,1,5,606,276
0,476,1,6,616,344
0,476,1,7,644,340
0,476,1,8,538,408
0,476,1,9,538,522
0,476,1,10,546,614
0,476,1,11,592,404
0,476,1,12,604,520
0,476,1,13,610,614
0,476,1,14,554,204
0,476,1,15,572,204
0,476,1,16,538,212
0,476,1,17,584,212
0,478,1,0,574,210
0,478,1,1,566,276
0,478,1,2,520,278
0,478,1,3,510,350
0,478,1,4,486,348
0,478,1,5,612,276
0,478,1,6,622,346
0,478,1,7,652,340
0,478,1,8,542,408
0,478,1,9,540,526
0,478,1,10,548,618
0,478,1,11,598,406
0,478,1,12,612,522
0,478,1,13,620,616
0,478,1,14,562,202
0,478,1,15,580,202
0,478,1,16,546,212
0,478,1,17,590,212
0,480,1,0,580,212
0,480,1,1,574,278
0,480,1,2,528,278
0,480,1,3,518,350
0,480,1,4,492,348
0,480,1,5,620,278
0,480,1,6,628,348
0,480,1,7,658,340
0,480,1,8,548,408
0,480,1,9,544,520
0,480,1,10,550,618
0,480,1,11,604,406
0,480,1,12,618,524
0,480,1,13,624,616
0,480,1,14,568,204
0,480,1,15,588,204
0,480,1,16,552,212
0,480,1,17,598,212
0,482,1,0,586,212
0,482,1,1,582,278
0,482,1,2,536,280
0,482,1,3,524,352
0,482,1,4,498,346
0,482,1,5,626,278
0,482,1,6,636,348
0,482,1,7,666,342
0,482,1,8,556,410
0,482,1,9,548,530
0,482,1,10,552,620
0,482,1,11,612,408
0,482,1,12,622,522
0,482,1,13,626,616
0,482,1,14,576,204
0,482,1,15,594,204
0,482,1,16,558,214
0,482,1,17,604,212
0,484,1,0,592,212
0,484,1,1,588,280
0,484,1,2,542,280
0,484,1,3,532,352
0,484,1,4,504,346
0,484,1,5,634,278
0,484,1,6,644,348
0,484,1,7,672,340
0,484,1,8,562,412
0,484,1,9,554,524
0,484,1,10,554,620
0,484,1,11,618,408
0,484,1,12,628,520
0,484,1,13,626,620
0,484,1,14,582,204
0,484,1,15,600,204
0,484,1,16,566,214
0,484,1,17,612,214
0,486,1,0,598,212
0,486,1,1,594,278
0,486,1,2,548,280
0,486,1,3,538,352
0,486,1,4,510,346
0,486,1,5,638,278
0,486,1,6,650,348
0,486,1,7,678,340
0,486,1,8,566,410
0,486,1,9,560,520
0,486,1,10,556,616
0,486,1,11,620,408
0,486,1,12,628,520
0,486,1,13,628,614
0,486,1,14,588,204
0,486,1,15,606,204
0,486,1,16,570,214
0,486,1,17,616,212
0,488,1,0,600,212
0,488,1,1,596,278
0,488,1,2,550,280
0,488,1,3,540,352
0,488,1,4,514,348
0,488,1,5,642,278
0,488,1,6,654,348
0,488,1,7,682,340
0,488,1,8,568,412
0,488,1,9,562,522
0,488,1,10,564,618
0,488,1,11,624,410
0,488,1,12,630,522
0,488,1,13,628,614
0,488,1,14,590,204
0,488,1,15,608,204
0,488,1,16,574,214
0,488,1,17,618,212
0,490,1,0,602,212
0,490,1,1,598,280
0,490,1,2,552,280
0,490,1,3,542,354
0,490,1,4,514,346
0,490,1,5,644,278
0,490,1,6,656,348
0,490,1,7,682,340
0,490,1,8,568,410
0,490,1,9,564,524
0,490,1,10,568,622
0,490,1,11,622,408
0,490,1,12,630,520
0,490,1,13,628,618
0,490,1,14,590,204
0,490,1,15,610,204
0,490,1,16,574,214
0,490,1,17,620,212
0,492,1,0,600,212
0,492,1,1,598,280
0,492,1,2,550,280
0,492,1,3,542,354
0,492,1,4,514,346
0,492,1,5,644,280
0,492,1,6,656,350
0,492,1,7,680,342
0,492,1,8,566,412
0,492,1,9,564,524
0,492,1,10,572,622
0,492,1,11,622,410
0,492,1,12,630,526
0,492,1,13,628,622
0,492,1,14,590,204
0,492,1,15,608,204
0,492,1,16,574,214
0,492,1,17,620,212
0,494,1,0,600,212
0,494,1,1,596,280
0,494,1,2,550,280
0,494,1,3,540,354
0,494,1,4,510,344
0,494,1,5,642,280
0,494,1,6,654,350
0,494,1,7,678,342
0,494,1,8,564,414
0,494,1,9,564,526
0,494,1,10,570,620
0,494,1,11,620,412
0,494,1,12,628,528
0,494,1,13,630,612
0,494,1,14,588,204
0,494,1,15,608,204
0,494,1,16,572,214
0,494,1,17,618,212
0,496,1,0,596,212
0,496,1,1,592,280
0,496,1,2,546,280
